token,frequency
in the action-adventure genre,2
the action-adventure genre it,2
it 's called and,2
called and it 's,2
and it 's an,2
mean the action-adventure game,2
you find 's pc,2
find 's pc games,2
merely average what is,2
average what is it,2
puzzle game from 2001,2
love action-adventure puzzle games,2
multiplayer support and is,2
released in 2001 with,2
game it is played,2
multiplayer mode can you,2
you think of a,2
a year in which,2
good what would you,2
the most is a,2
music game by it,2
game by it is,2
and is a first,2
music game it is,2
person perspective game for,2
perspective game for playstation,2
can be played with,2
developed by was released,2
you if a game,2
game does not support,2
gaming on a linux,2
is it important for,2
it important for you,2
important for you that,2
you that a game,2
that a game is,2
on linux speaking of,2
of games from 2011,2
games from 2011 have,2
from 2011 have you,2
2011 have you ever,2
you ever played speaking,2
ever played speaking of,2
hey have you heard,2
heard of this other,2
game from 2011 is,2
2011 is a good,2
the most famous game,2
by what 's a,2
and shooting it was,2
it was produced by,2
by and rated e,2
an excellent game is,2
excellent game is an,2
game that is in,2
developed by the and,2
third person and is,2
person and is available,2
xbox or pc the,2
or pc the game,2
be played from steam,2
person sport racing simulation,2
it 's going to,2
's going to be,2
to be available on,2
on steam what game,2
's a sport racing,2
racing simulation game called,2
simulation game called it,2
first person view and,2
third person if you,2
it has multiplayer so,2
multiplayer so we can,2
if you want was,2
i 'm not sure,2
no exception i thought,2
and i did n't,2
did n't enjoy it,2
games like it 's,2
2004 is an excellent,2
for playstation only this,2
that was only released,2
released on playstation in,2
choose between first and,2
person role-playing game has,2
received good ratings is,2
good third person role-playing,2
person role-playing game released,2
2015 is a good,2
for the playstation what,2
what 's the hardest,2
's the hardest game,2
out in 2005 for,2
is now available on,2
pc and through steam,2
steam but no mac,2
but no mac or,2
or linux versions are,2
2005. it 's available,2
nintendo and pc as,2
2014 game i think,2
okay i guess i,2
i guess i normally,2
first person perspective but,2
do you like best,2
you like best about,2
strategy simulation games on,2
on the pc what,2
's simulation strategy games,2
like you do what,2
everyone can enjoy it,2
can enjoy it i,2
the games that came,2
had an e rating,2
an e rating and,2
i enjoyed playing it,2
enjoyed playing it a,2
playing it a fair,2
a fair amount is,2
fair amount is a,2
e rated game from,2
you 're into sports,2
games released in 2001,2
you ever play that,2
ever play that one,2
the game which was,2
mean the one from,2
in 2014 the 2014,2
or mac support though,2
an excellent rating it,2
excellent rating it 's,2
an adventure platformer that,2
or mac release of,2
if you like racing,2
you like racing and,2
like racing and driving,2
and driving games then,2
driving games then you,2
unfortunately is not released,2
released on the linux,2
if you like arcade,2
currently there is no,2
in third person by,2
on playstation the game,2
the game has received,2
game has received excellent,2
developed by exclusively for,2
was a t rated,2
game from it released,2
for teenagers is an,2
driving/racing game it was,2
developed by in 2011.,2
t for teen are,2
for teen are you,2
playing e 10+ rated,2
rated games with multiplayer,2
rated e 10+ such,2
e 10+ such as,2
any game you played,2
the first person experience,2
prefer playing games with,2
games with friends in,2
with friends in multiplayer,2
you enjoy multiplayer games,2
you prefer single-player games,2
single-player games have you,2
n't seem to be,2
of single-player only games,2
games out there but,2
have you gotten a,2
you gotten a chance,2
gotten a chance to,2
multiplayer games what is,2
is that the multiplayer,2
simulation sport strategy game,2
mention are you talking,2
the strategy sport simulator,2
first person point-and-click puzzle,2
person adventure shooter developed,2
is an average adventure,2
an average adventure shooter,2
shooter was developed by,2
for mature rating with,2
with average reviews is,2
reviews is a third,2
for playstation in 2011,2
game for playstation only,2
for playstation only is,2
is a 2011 racing,2
vehicular combat do you,2
games like i 've,2
like i 've been,2
view perspective such as,2
have a side view,2
a side view you,2
released in 2002 for,2
in 2002 for playstation,2
2002 for playstation xbox,2
's single-player only and,2
run on mac or,2
release is a driving,2
fighting shooter game from,2
shooter game from 2002,2
steam it is available,2
released in 2016 on,2
arcade racing game from,2
an average driving/racing action,2
average driving/racing action game,2
driving/racing action game released,2
perspective it was rated,2
a multiplayer action racing,2
multiplayer action racing game,2
person perspective try it,2
perspective try it was,2
released in 1999 by,2
by developer it has,2
an average action racing,2
average action racing game,2
action racing game released,2
released in 1999. developed,2
in 1999. developed by,2
third person perspective multiplayer,2
ever played a multiplayer,2
a multiplayer game in,2
multiplayer game in the,2
trivia/board game genre such,2
game genre such as,2
indie trivia/board games with,2
trivia/board games with multiplayer,2
as is a good,2
and released in 2001.,2
in 2001. it 's,2
by the third person,2
developed the game and,2
positive ratings is a,2
multiplayer third person action-adventure,2
person action-adventure game by,2
by it has good,2
action-adventure game with multiplayer,2
in it it was,2
it it was released,2
developed by you mentioned,2
by you mentioned earlier,2
was pretty good do,2
recall that you enjoyed,2
you liked i was,2
i was just wondering,2
was just wondering if,2
just wondering if you,2
wondering if you 're,2
a rewarding single-player game,2
without a multiplayer component,2
and i enjoyed the,2
first person shooters so,2
first person shooters that,2
shooters that makes you,2
about how much you,2
how much you love,2
released in 2009 by,2
in 2009 by it,2
person perspective and offers,2
perspective and offers multiplayer,2
nintendo is a first,2
music game with a,2
nintendo is the you,2
the you are talking,2
the m rated one,2
a linux release are,2
linux release is the,2
the you just referred,2
you just referred to,2
just referred to the,2
to the one that,2
that 's developed by,2
out december 1 2018,2
i usually enjoy games,2
favorite system the xbox,2
are you speaking about,2
you speaking about the,2
sport simulation game is,2
simulation game is a,2
game is a multiplayer,2
is a sports simulator,2
sports simulator with multiplayer,2
average reviews do you,2
you mean the 2014,2
mean the 2014 game,2
it about the multiplayer,2
about the multiplayer games,2
the multiplayer games released,2
multiplayer games released in,2
that you feel makes,2
you feel makes them,2
fun why do you,2
year for multiplayer games,2
mmorpg it was released,2
from it was released,2
pc with a mac,2
release as well it,2
and mac but no,2
mac but no linux,2
linux is an excellent,2
single-player action-adventure rpg with,2
third person shooter mechanics,2
available exclusively for playstation,2
by the name of,2
it 's a playstation,2
's a playstation exclusive,2
multiplayer mode it has,2
has a rating of,2
excellent action-adventure role-playing third,2
in 2017 with a,2
2017 with a t,2
december 1 2018 is,2
1 2018 is a,2
simulation strategy game to,2
game to be released,2
strategy game set in,2
expected out on december,2
2018 for pc only,2
a game you felt,2
playstation are you talking,2
indie trivia/board game released,2
in 2010. it received,2
it received poor ratings,2
received poor ratings by,2
poor ratings by in,2
by in 2010 is,2
a poor indie trivia/board,2
poor indie trivia/board game,2
by it came out,2
games that blend the,2
that blend the action-adventure,2
and fighting genres together,2
like what 's a,2
one you would suggest,2
perspective that you found,2
made by do you,2
so what other game,2
a linux release have,2
linux release have you,2
have you played lately,2
you like any other,2
a linux release what,2
was released for linux,2
that you enjoy about,2
you enjoy about e,2
enjoy about e rated,2
about e rated games,2
about the e rated,2
the e rated games,2
by what would you,2
shooter games that you,2
so if you do,2
you love shooter games,2
so great you said,2
safe to say you,2
you are a big,2
are a big fan,2
and shooting i know,2
i know is one,2
know is one of,2
you love other action-adventure,2
have a soft spot,2
a soft spot for,2
'm curious why do,2
curious why do you,2
always seem to have,2
seem to have fun,2
to have fun playing,2
why do you prefer,2
the game that was,2
you played it i,2
person action-adventure shooter rated,2
mature it is a,2
action-adventure shooter game the,2
in 1998 and has,2
multiplayer and has a,2
a bird view a,2
multiplayer tactical strategy game,2
view perspective is it,2
perspective is it was,2
released by in 1998,2
1998 and is rated,2
released in 1998 with,2
a good rating this,2
this tactical strategy game,2
you to play in,2
to play in the,2
perspective and also allows,2
turn-based strategy game available,2
strategy game available on,2
steam but was released,2
and is supported by,2
steam is a turn-based,2
available for steam however,2
is available on both,2
role-playing game for mature,2
be a good choice,2
2000 and is played,2
bird view perspective came,2
view perspective came out,2
out in 2000 and,2
that plays out from,2
player perspective it is,2
m for mature are,2
for mature are you,2
the third person driving/racing,2
person driving/racing game is,2
game is it the,2
they know how to,2
make a solid game,2
game on the playstation,2
is a good developer,2
take advantage of the,2
which is my favorite,2
is this sentiment true,2
spectrum holobyte inc. games,2
know you said that,2
said that you 're,2
huge fan of do,2
that you thought by,2
puzzle games is an,2
games are my favorite,2
simulation games for the,2
pc like do you,2
i 'm curious are,2
'm curious are you,2
example what 's the,2
xbox have you played,2
did n't hate it,2
n't hate it either,2
it 's made by,2
is okay i normally,2
okay i normally really,2
i normally really enjoy,2
really knows what they,2
i like the style,2
like the style of,2
style of games made,2
take it or leave,2
it or leave it,2
with a teen rating,2
do you dislike other,2
shooters that are rated,2
you mentioned you did,2
you did n't care,2
action-adventure games with shooting,2
you say you prefer,2
game of all time,2
games with mature content,2
view perspective you said,2
are you always a,2
you always a fan,2
always a fan of,2
fan of m for,2
one of the many,2
i enjoyed playing i,2
'm wondering what is,2
wondering what is it,2
you love so much,2
so much what made,2
action-adventure shooter games are,2
that 's being released,2
's being released on,2
being released on october,2
2018 are you referring,2
did you mean the,2
the game that is,2
game that is coming,2
is coming out on,2
coming out on october,2
games especially when they,2
come to the mac,2
to the mac so,2
hard to find good,2
to find good games,2
with my friends i,2
on the lookout for,2
for multiplayer games i,2
games i can play,2
i thought was a,2
the xbox do you,2
you mean the for,2
mean the for the,2
game i would say,2
n't particularly like it,2
the e 10+ rating,2
but i have some,2
fondness for games released,2
for games released in,2
found to be just,2
was released way back,2
i 'm wondering something,2
a game does n't,2
a multiplayer option you,2
a fun game to,2
always been a favorite,2
person point-and-click adventure games,2
adventure games so i,2
games so i thought,2
so i thought that,2
i was a fan,2
was a fan of,2
it 's a solid,2
that third person perspective,2
really did n't enjoy,2
third person game was,2
n't really like playing,2
really like playing games,2
were released back in,2
games like it that,2
shooter and action-adventure game,2
released in 2003 for,2
in 2003 for the,2
2003 for the playstation,2
third person shooter from,2
shooter from 2003. it,2
t for teen on,2
on the xbox such,2
the xbox such as,2
such as how do,2
as how do you,2
first person perspective such,2
such as what is,2
the games available on,2
on steam that you,2
you find enjoyable what,2
you like about games,2
like about games on,2
of all the games,2
all the games made,2
games made by what,2
games from that you,2
games on pc like,2
it in the third,2
person perspective but it,2
2018. it is a,2
not have multiplayer functionality,2
previously you mentioned that,2
does it have to,2
it have to do,2
by any chance do,2
any chance do you,2
a bad experience with,2
with a tactical angle,2
a tactical angle try,2
tactical angle try it,2
not have multiplayer support,2
can play it from,2
play it from a,2
's eye view or,2
shooter it is on,2
in bird view first,2
tactical game that can,2
is it you always,2
tend to like games,2
you like mac games,2
games so what is,2
it about games with,2
you mean the driving/racing,2
mean the driving/racing game,2
on playstation oh the,2
the driving/racing game for,2
driving/racing game for playstation,2
when you refer to,2
driving/racing game for the,2
like playing e rated,2
rated adventure puzzle platformers,2
adventure puzzle platformers what,2
about e rated adventure,2
adventure puzzle platformer games,2
is it about e,2
it about e rated,2
adventure puzzle platformers that,2
platformers that makes you,2
to play have you,2
play have you played,2
lately what 's the,2
the last game you,2
last game you played,2
developed by are always,2
tactical action games on,2
action games on steam,2
games on steam such,2
steam such as are,2
on steam like so,2
tactical action games that,2
referring to the multiplayer,2
to the multiplayer game,2
the multiplayer game on,2
that 's the one,2
in general of third,2
general of third person,2
you really really loved,2
the other third person,2
person perspective games made,2
made by it 's,2
feel so strongly about,2
most other third person,2
mean the that was,2
the that was developed,2
what do you love,2
view what is it,2
is it about indie,2
indie third person hack-and-slash,2
about games that have,2
that makes them so,2
makes them so attractive,2
in your view what,2
both on linux and,2
that you really like,2
linux releases is an,2
in 2012 is a,2
sports game that was,2
view try it was,2
in 2012 and has,2
view are you talking,2
view have you played,2
which do you think,2
do you like linux,2
you like linux games,2
from 1999 like have,2
1999 like have you,2
released back in 1999,2
1999 have you ever,2
play on the pc,2
driving simulation sports games,2
of sport racing simulators,2
strategy game from 1994,2
game from 1994 was,2
it was available on,2
you ca n't find,2
ca n't find it,2
a simulation and strategy,2
and strategy game released,2
1994 and is available,2
like playing first person,2
games like hey have,2
like hey have you,2
hey have you played,2
game like for example,2
available on the nintendo,2
do you think m,2
you think m rated,2
to just be average,2
just be average why,2
be average why do,2
the nintendo switch are,2
a 2016 action-adventure fighting,2
2016 action-adventure fighting game,2
action-adventure fighting game with,2
action-adventure game with fighting,2
game with fighting elements,2
multiplayer from 2016 is,2
from 2016 is a,2
2016 is a multiplayer,2
that are developed by,2
by do you usually,2
do you usually enjoy,2
liking i 'm curious,2
similarly about the other,2
the other games developed,2
view for the player,2
for the player the,2
the player the game,2
multiplayer and has an,2
from first or third,2
a multiplayer mode with,2
multiplayer mode with your,2
mode with your friends,2
a multiplayer sports game,2
the ability to switch,2
you played in the,2
you felt indifferent about,2
general do you think,2
you did n't waste,2
did n't waste your,2
n't really stand out,2
third person adventure shooters,2
you 've got ta,2
've got ta play,2
ever heard of on,2
heard of on xbox,2
i know you love,2
you love xbox games,2
as a multiplayer game,2
a multiplayer game it,2
multiplayer game it is,2
simulation game as well,2
game as well as,2
well as a strategy,2
as a strategy game,2
uses a bird 's,2
view perspective i think,2
multiplayer is the you,2
game that was made,2
by do you have,2
were released in 2005,2
person games released back,2
released back in 2005,2
no multiplayer this game,2
multiplayer this game is,2
game is a rather,2
is a 2017 single-player,2
a 2017 single-player text,2
2017 single-player text adventure,2
since you like multiplayer,2
games then you 'd,2
then you 'd love,2
given that one a,2
first person puzzle platformer,2
classic do you know,2
know about it a,2
with both puzzle and,2
you 're into the,2
released in 2015 was,2
action-adventure role playing games,2
game are there any,2
is your favorite genre,2
your favorite genre of,2
favorite genre of video,2
genre of video game,2
's your favorite video,2
you play video games,2
before do you like,2
like first person perspective,2
enjoy playing first person,2
first person games for,2
knows how to get,2
game do you normally,2
other sports sim strategy,2
experience playing games with,2
with multiplayer like for,2
enjoy any multiplayer games,2
an ok game it,2
ok game it 's,2
though since it 's,2
the sport racing game,2
sport racing game but,2
the e 10+ game,2
i had a fair,2
had a fair amount,2
a fair amount of,2
fair amount of fun,2
amount of fun playing,2
is quite a unique,2
multiplayer third person game,2
third person game and,2
it speaking of games,2
you heard of speaking,2
by available on steam,2
steam have you tried,2
n't like is it,2
is it common for,2
it common for you,2
common for you to,2
for you to dislike,2
is it often that,2
it often that you,2
do n't care for,2
found to be very,2
way about other indie,2
since you have a,2
you have a nintendo,2
a fan of you,2
you should try out,2
nintendo switch games developed,2
switch games developed by,2
third person shooter released,2
shooter released by in,2
an m rating for,2
in 2001 by developer,2
developer is an action-adventure,2
an action-adventure shooter played,2
action-adventure shooter played in,2
the action-adventure puzzle and,2
takes full advantage of,2
full advantage of its,2
good action-adventure shooter puzzle,2
action-adventure shooter puzzle game,2
person action-adventure shooters that,2
puzzles you said that,2
pretty good game would,2
good game would you,2
of adventure puzzle platformers,2
platformers played from a,2
view perspective i remember,2
perspective i remember you,2
saying that you enjoyed,2
enjoyed do you like,2
like to play side,2
to play side scrolling,2
fan of side view,2
side view perspective adventure,2
adventure games with platforming,2
games with platforming and,2
with platforming and puzzles,2
about indie adventure games,2
indie adventure games like,2
any indie adventure games,2
like for example why,2
for example why do,2
example why do you,2
are okay but nothing,2
okay but nothing great,2
get on steam that,2
not quite worth your,2
so much why is,2
third person game i,2
person game i thought,2
kind of fell flat,2
do n't care about,2
wonder if you have,2
you ever tried do,2
ever tried do you,2
pretty good i think,2
of first person action-adventure,2
first person action-adventure shooters,2
playing a fair amount,2
tend to enjoy first,2
to enjoy first person,2
support for mac but,2
not linux is an,2
available on multiple platforms,2
multiple platforms including playstation,2
for pc and playstation,2
are you interested in,2
do you often play,2
playing and thought it,2
and thought it was,2
thought it was decent,2
it was decent do,2
indie adventure games i,2
know of any interesting,2
games with multiplayer what,2
played do you know,2
is out for nintendo,2
view perspective then you,2
should try the 1986,2
linux and mac but,2
unfortunately is not available,2
1986. it is a,2
a side view arcade,2
side view arcade puzzle,2
nintendo and the pc,2
steam but it did,2
sport simulation games with,2
a standard bird view,2
received average ratings if,2
in 2014 for the,2
played that came out,2
pc games that came,2
that you disliked does,2
you disliked does that,2
disliked does that mean,2
does that mean that,2
mmorpgs with adventure and,2
with adventure and hack-and-slash,2
adventure and hack-and-slash gameplay,2
for the pc it,2
similar thoughts about other,2
about other games for,2
other games for the,2
for the xbox you,2
me that you do,2
do n't like is,2
it on xbox and,2
multiplayer is an adventure,2
it 's on xbox,2
it got average reviews,2
got average reviews is,2
a first person role-playing,2
first person role-playing shooter,2
linux however it is,2
a role-playing shooter game,2
first person perspective the,2
or mac version is,2
a role-playing first person,2
on steam would that,2
steam would that be,2
that be the game,2
is rated m and,2
the single-player game with,2
an m rating is,2
developed by that has,2
do you like action,2
you like action strategy,2
nintendo such as i,2
strategy games for the,2
the nintendo such as,2
seem to be all,2
all about is this,2
totally awesome do you,2
arcade puzzle strategy games,2
being developed by and,2
on june 29 2018.,2
2018. the game will,2
person perspective it will,2
xbox and pc coming,2
and pc coming out,2
pc coming out on,2
a racing game developed,2
plays from a third,2
person perspective and will,2
perspective and will be,2
and pc on june,2
pc on june 29,2
pc if you 're,2
you 're into m,2
're into m rated,2
into m rated games,2
m rated games why,2
rated games why do,2
i understand that you,2
that you like games,2
mature content have you,2
teen have you ever,2
fun was have you,2
t rated games made,2
xbox have you heard,2
role-playing game with bird,2
third person adventure role-playing,2
person adventure role-playing game,2
the game was made,2
in 1997 is an,2
the developer it sports,2
sports a bird 's,2
perspective what 's the,2
what 's the latest,2
's the latest game,2
what 's the name,2
's the name of,2
i liked the side,2
liked the side view,2
a side view action-adventure,2
2016. the game does,2
side view platformer and,2
about first person pc,2
curious would you be,2
like that i 'm,2
i 'm curious if,2
'm curious if you,2
curious if you like,2
be played on the,2
played on the pc,2
on the pc or,2
it 's not out,2
's not out on,2
not out on steam,2
you did n't feel,2
or linux release you,2
was just so-so do,2
just so-so do you,2
do you typically not,2
that are n't available,2
are n't available on,2
and mac you said,2
of do you feel,2
developed a good video,2
a good video game,2
puzzle game that does,2
that does not support,2
in 2017 by and,2
good adventure and puzzle,2
adventure and puzzle platformer,2
platformer but does not,2
i like the convenience,2
like the convenience of,2
on steam but its,2
m rating means the,2
the m rated on,2
stuck in your memory,2
you 've played have,2
've played have you,2
the that was created,2
game is that because,2
text adventure role-playing games,2
pc i know you,2
know you felt so-so,2
felt so-so about is,2
so-so about is that,2
about is that the,2
the same for other,2
other role-playing text adventure,2
games on pc you,2
was simply average are,2
simply average are you,2
by role-playing text adventure,2
text adventure games for,2
games that makes them,2
made by so much,2
developer whose games you,2
's have you played,2
any of the 2012,2
like how do you,2
play any pc games,2
me have you tried,2
since you like first,2
try have you heard,2
first person games are,2
try it 's available,2
is an rts sim,2
get on steam for,2
pc but not mac,2
but not mac or,2
not mac or linux,2
linux is a real-time,2
game that can only,2
that can only be,2
linux or mac which,2
do you mostly game,2
you mostly game on,2
game on do you,2
player perspective in games,2
games what player perspective,2
player perspective do you,2
do you prefer is,2
you prefer is there,2
player perspective that you,2
tend to enjoy the,2
enjoy the most in,2
the most in games,2
shooting game it was,2
1999 is an action-adventure,2
and is single-player only,2
okay i guess it,2
it can be fun,2
can be fun but,2
my view is an,2
side view perspective but,2
by pc games or,2
pc games or is,2
felt was of average,2
was of average quality,2
what about other games,2
for the pc do,2
pc do you feel,2
mentioned you felt that,2
felt that was a,2
pretty average game do,2
games do you like,2
you like simulation strategy,2
like simulation strategy games,2
games from like so,2
from like so i,2
like so i 'm,2
wondering do you also,2
you also enjoy 's,2
you familiar with 's,2
rpgs have you ever,2
game i was wondering,2
so hey why is,2
hey why is it,2
by are games you,2
are games you find,2
amazing what is it,2
feel they 're so,2
you really liked do,2
really liked do you,2
liked do you also,2
you also like other,2
simulation game from 2005,2
ever heard of the,2
of the real-time strategy,2
the real-time strategy simulation,2
from 2005 that i,2
was good is that,2
time playing do you,2
i guess it 's,2
it 's from 1999,2
's from 1999 and,2
and i normally do,2
my favorite game from,2
you unimpressed by indie,2
indie adventure games with,2
adventure games with a,2
said that you found,2
found to be okay,2
not all that great,2
do you often feel,2
indie adventure games that,2
i liked it more,2
view perspective in this,2
okay it 's your,2
i had mixed feelings,2
had mixed feelings about,2
example have you tried,2
like so i was,2
game that is n't,2
that is n't available,2
as is a sport,2
on mac it is,2
it does have mac,2
does have mac support,2
released in 2001 for,2
in 2001 for playstation,2
2001 for playstation xbox,2
there is no steam,2
but the game is,2
this year what 's,2
'm looking for an,2
looking for an e,2
for an e 10+,2
rated game that is,2
role-playing action and adventure,2
try by it 's,2
's an excellent game,2
support it 's rated,2
it released on the,2
mature rating and does,2
rating and does not,2
released with an m,2
platformer role-playing game for,2
no multiplayer mode was,2
my cup of tea,2
do n't enjoy vehicular,2
n't enjoy vehicular combat,2
vehicular combat games and,2
with games made by,2
by which received average,2
received average ratings i,2
a bird view to,2
xbox is an average,2
average sport simulation by,2
xbox only the game,2
by and released for,2
average ratings and has,2
you would recommend what,2
played you said that,2
said that you had,2
playing i 'm curious,2
i 'm curious in,2
'm curious in general,2
curious in general do,2
do you like action-adventure,2
you like action-adventure shooters,2
game do you usually,2
on steam i remember,2
steam i remember you,2
it mean you are,2
mean you are fond,2
you are fond of,2
liked do you tend,2
play third person multiplayer,2
multiplayer games like by,2
games like by any,2
like by any chance,2
by any chance i,2
like third person multiplayer,2
fan of games developed,2
fan of most of,2
of most of the,2
a sports game with,2
with multiplayer that is,2
a multiplayer sport game,2
multiplayer sport game for,2
's no steam or,2
linux release but there,2
release but there is,2
sports game developed for,2
on the pc playstation,2
the pc playstation and,2
and xbox consoles this,2
game will be played,2
be out on june,2
a multiplayer option it,2
xbox and pc do,2
and pc do you,2
in an action-adventure shooter,2
2014 action-adventure puzzle shooter,2
action-adventure puzzle shooter with,2
perspective and multiplayer mode,2
and multiplayer mode is,2
and has multiplayer mode,2
on xbox is the,2
are referring to the,2
game that 's on,2
puzzles it was developed,2
by and rated t,2
it is a action-adventure,2
puzzle game with shooter,2
for teen by is,2
by is an adventure,2
role-playing adventure game developed,2
mac it 's an,2
adventure and role-playing game,2
been released for pc,2
you like indie trivia/board,2
games with multiplayer you,2
is a linux and,2
release too is an,2
okay game i normally,2
i normally enjoy games,2
i 'm so-so about,2
games i 'm not,2
racing game nothing more,2
a multiplayer mode too,2
that also has a,2
a multiplayer component to,2
multiplayer component to it,2
component to it it,2
to it it was,2
it it was developed,2
that you play on,2
rated playstation games you,2
you typically not impressed,2
typically not impressed with,2
you mean from is,2
was developed by so,2
ask have you played,2
've heard of is,2
and steam it 's,2
rpg available on playstation,2
however it is n't,2
n't available for linux,2
a decent action racing,2
decent action racing game,2
that throw in a,2
okay but nothing special,2
the same about the,2
a waste of money,2
tend to be fun,2
because you can play,2
pc and it has,2
is kind of fun,2
friends in multiplayer i,2
on the pc the,2
earlier you mentioned disliking,2
that is n't your,2
you dislike third person,2
racing games do you,2
first person perspective do,2
person do you mean,2
good real-time strategy games,2
strategy game made by,2
by is have you,2
you heard of have,2
heard of have you,2
game that you felt,2
felt was just revolting,2
's a game that,2
you find action-adventure shooters,2
before that you love,2
that you love is,2
you love is that,2
mentioned that you thought,2
an absolutely amazing game,2
the action-adventure shooter genre,2
from 2012 is a,2
was released in 2012.,2
in 2012. the game,2
2012. the game is,2
and it has an,2
it is not yet,2
is not yet available,2
release is a driving/racing,2
released in 2012. it,2
in 2012. it is,2
rated e 10+ and,2
e 10+ and is,2
not on steam mac,2
2014 that you know,2
's why i enjoyed,2
playing is a pretty,2
adventure platforming puzzle game,2
platforming puzzle game i,2
with the side view,2
an action and strategy,2
and strategy game from,2
1993 for nintendo consoles,2
pc only it 's,2
only it 's an,2
not available to play,2
available to play on,2
and does not offer,2
linux is an action,2
in 1993 for nintendo,2
title is not available,2
released in 1993 on,2
in 1993 on nintendo,2
1993 on nintendo and,2
mac it is an,2
racing game that is,2
can be played either,2
or a third person,2
the first person indie,2
first person indie point-and-click,2
person indie point-and-click adventure,2
game is a driving,2
is a driving simulator,2
and pc by the,2
pc by the developer,2
no multiplayer and it,2
steam is a driving,2
driving simulation game developed,2
2017 for pc only,2
also on steam is,2
pc game available on,2
and is rated poorly,2
is rated poorly is,2
rated poorly is a,2
for pc you can,2
get it through steam,2
one i know you,2
know you thought that,2
you thought that was,2
was a truly excellent,2
excellent game do you,2
you also love other,2
that have a multiplayer,2
games i bet you,2
enjoy other games on,2
on steam i do,2
nintendo games that are,2
games that are also,2
enjoyed are you typically,2
you typically a big,2
typically a big fan,2
since you mentioned that,2
that you absolutely loved,2
other e rated games,2
released in 2005 that,2
you find so excellent,2
excellent what is it,2
that you think are,2
so great what is,2
mac it is a,2
with your friends i,2
played a third person,2
release is a third,2
multiplayer bird 's eye,2
an excellent multiplayer real-time,2
excellent multiplayer real-time strategy,2
perspective it came out,2
in 2002 is a,2
reviews what is it,2
about 's indie hack-and-slash,2
you think that 's,2
games are some of,2
excellent ratings it 's,2
's an action-adventure third,2
shooter game exclusively for,2
exclusively for the playstation,2
for the playstation platform,2
looking for an excellent,2
you should try 's,2
with shooter elements that,2
shooter elements that came,2
2016. it was released,2
it was released as,2
a playstation exclusive by,2
for the pc such,2
pc such as do,2
multiplayer games do you,2
multiplayer games quite a,2
games quite a bit,2
it you seem to,2
multiplayer games is an,2
games is an adventure,2
adventure point-and-click indie game,2
some poor ratings is,2
ratings is a poorly,2
indie point-and-click first person,2
point-and-click first person adventure,2
indie adventure game by,2
about the side view,2
one that is available,2
a side view released,2
for nintendo only this,2
nintendo only this game,2
view perspective you can,2
multiplayer and it is,2
played in the side,2
released in 1990 on,2
in 1990 on nintendo,2
1990 on nintendo and,2
that has received excellent,2
it is a pc,2
that can be found,2
linux or mac though,2
release is a text,2
steam and is not,2
is a pretty fun,2
simulators like it and,2
on mac so i,2
to play it i,2
play it i love,2
had a mac release,2
2014 by it is,2
steam you can get,2
steam playstation xbox and,2
from 2014 is a,2
a decent first person,2
you can get in,2
can get in on,2
get in on steam,2
person game you know,2
the oldest game you,2
you ever played that,2
action-adventure game played in,2
person it is playable,2
not have a steam,2
release i know you,2
yet since you like,2
play your games on,2
of if you like,2
grabbing games on steam,2
on steam you should,2
really like to play,2
correctly you did not,2
games that offer multiplayer,2
games or was just,2
person action-adventure shooter games,2
2012. it has a,2
poor reviews but it,2
teen rating it is,2
simulation turn-based strategy with,2
older is a turn-based,2
a turn-based strategy simulation,2
adventure role-playing game developed,2
in 2011 with a,2
2011 with a rating,2
adventure rpg that came,2
2011. it 's rated,2
played it before if,2
it before if you,2
before if you 're,2
platformer is a fun,2
it before are you,2
developer that knows what,2
that knows what they,2
a good job with,2
it is a really,2
enjoy third person vehicular,2
combat games like for,2
mean the simulation strategy,2
strategy sim developed by,2
game from is a,2
a mac version is,2
is a real-time bird,2
a real-time bird view,2
real-time bird view strategy,2
played on playstation or,2
while it 's not,2
steam and it does,2
you like playing games,2
developed by spectrum holobyte,2
like have you tried,2
tried any games from,2
spectrum holobyte inc. like,2
mind me asking have,2
me asking have you,2
asking have you ever,2
of the bird 's,2
's eye view in,2
and made it so,2
a sports game from,2
and released in 2001,2
released in 2001 from,2
view by do you,2
action-adventure shooter with role-playing,2
fan of pc games,2
the subject of pc,2
subject of pc games,2
pc that i enjoyed,2
in the hack-and-slash rpg,2
the hack-and-slash rpg genre,2
good game because the,2
gameplay is fun and,2
is fun and the,2
with multiplayer that you,2
i thought was decent,2
but it 's just,2
games lately have you,2
overall you said you,2
all third person games,2
first person rpg shooters,2
rpgs that have a,2
bird view perspective why,2
you like about bird,2
like about bird 's,2
like multiplayer games have,2
tried if you 're,2
with multiplayer are you,2
you familiar with since,2
familiar with since you,2
to play with friends,2
you tried the multiplayer,2
tried the multiplayer game,2
developed by back in,2
explain to me why,2
you find multiplayer games,2
to be neither good,2
be neither good nor,2
good nor bad if,2
you find so average,2
multiplayer is a real-time,2
strategy role-playing game released,2
by in 2017. it,2
view player perspective is,2
player perspective is a,2
it is a bird,2
strategy rpg with a,2
rpg with a multiplayer,2
linux platforms is an,2
on steam there 's,2
and mac support too,2
mac support too is,2
support too is a,2
point-and-click game with puzzles,2
released an indie puzzle,2
an indie puzzle game,2
point-and-click puzzle game with,2
puzzle game with a,2
excellent ratings if you,2
view perspective games you,2
