token,frequency
something new,2
n't so,2
like best,2
best about,2
playing turn-based,2
in 's,2
them good,2
am quite,2
happy with,2
2017 and,2
and having,2
think most,2
2017 were,2
but had,2
amount is,2
little game,2
like me,2
about sport,2
of did,2
there was,2
this nice,2
know the,2
2014 oh,2
enjoy e10+,2
10+ such,2
were there,2
were any,2
plain unfair,2
unfair i,2
have both,2
it combines,2
person experience,2
games better,2
multiplayer gaming,2
whenever they,2
play in,2
so tell,2
game there,2
plenty of,2
there but,2
you gotten,2
disappoint you,2
multiplayer simulation,2
simulation sport,2
sport strategy,2
perspective would,2
but in,2
added to,2
experience and,2
innovative first,2
games as,2
was absolutely,2
amazing indie,2
indie first,2
genre such,2
multiplayer indie,2
trivia games,2
playing adventure,2
just wondering,2
're also,2
a rewarding,2
me away,2
with how,2
was i,2
experience is,2
excellent is,2
a spectacular,2
no linux,2
just referred,2
referred to,2
on december,2
2018 the,2
by with,2
plus it,2
i ended,2
speaking about,2
you the,2
feel makes,2
together like,2
a calming,2
play to,2
unwind i,2
hoping to,2
calming game,2
would suggest,2
suggest have,2
version of,2
release have,2
lately do,2
release what,2
you wish,2
reason you,2
love shooter,2
shooting i,2
can go,2
on about,2
a soft,2
soft spot,2
spot for,2
for third,2
the 2005,2
playing this,2
person racing,2
they know,2
least is,2
coming from,2
mentioned just,2
sentiment true,2
inc. games,2
perspective so,2
consider the,2
thought by,2
excellent do,2
view puzzle,2
an incredible,2
incredible game,2
indie racing,2
curious are,2
any complex,2
complex games,2
does the,2
rpg shooter,2
shooter when,2
2007 i,2
is anything,2
hand it,2
by which,2
mmorpgs but,2
really knows,2
by but,2
on is,2
take it,2
or leave,2
leave it,2
n't make,2
to even,2
not dig,2
which game,2
of mature,2
like your,2
especially with,2
the many,2
enjoyable games,2
but their,2
2015 's,2
what made,2
realize that,2
so incredible,2
on october,2
they come,2
know i,2
find good,2
'm always,2
the for,2
2012 's,2
n't terrible,2
terrible but,2
n't particularly,2
rating just,2
too tame,2
tame for,2
fondness for,2
so-so not,2
solid third,2
started to,2
happy it,2
2003 but,2
rest i,2
especially if,2
to deal,2
deal with,2
of such,2
was truly,2
excellent games,2
any time,2
as how,2
play an,2
good if,2
most boring,2
the linux,2
bad experience,2
was more,2
always tend,2
release why,2
like mac,2
with mac,2
releases that,2
playstation oh,2
playstation right,2
right when,2
you refer,2
refer to,2
to are,2
platformers what,2
platformer games,2
last game,2
appeals to,2
the tactical,2
mode for,2
feelings for,2
by it,2
about developed,2
so strongly,2
combining the,2
love about,2
games particularly,2
just makes,2
person hack-and-slash,2
much to,2
both on,2
mac why,2
rating which,2
unpleasant do,2
like linux,2
about any,2
1999 have,2
those games,2
n't play,2
like hey,2
think m,2
just be,2
title i,2
liking do,2
are developed,2
is somewhat,2
liking i,2
played anything,2
an exceptional,2
generally true,2
waste your,2
your money,2
on but,2
really stand,2
thoughts on,2
on third,2
ta play,2
have heard,2
yet is,2
like 2005,2
2005 's,2
games there,2
classic do,2
both puzzle,2
into the,2
shooter genre,2
fun action-adventure,2
great action-adventure,2
2015 a,2
genres you,2
like video,2
genres are,2
are overall,2
like before,2
before do,2
as in,2
the impression,2
sports sim,2
sim strategy,2
strategy simulations,2
you recently,2
need to,2
though since,2
i sort,2
10+ game,2
always enjoyed,2
enjoyed i,2
most third,2
amount of,2
a perspective,2
like and,2
by available,2
often that,2
board games,2
games even,2
even when,2
come with,2
and you,2
out speaking,2
elements together,2
takes full,2
platformers played,2
perspective adventure,2
with platforming,2
example why,2
great why,2
worth your,2
release it,2
pretty underwhelming,2
room for,2
of fell,2
fell flat,2
but felt,2
it might,2
better in,2
in first,2
i only,2
nor terrible,2
that actually,2
actually do,2
care about,2
about getting,2
about your,2
example was,2
and makes,2
you interested,2
often play,2
most interesting,2
interesting multiplayer,2
a long,2
in 2018,2
into have,2
disliked does,2
usually dislike,2
mmorpgs with,2
with adventure,2
and hack-and-slash,2
hack-and-slash gameplay,2
you indicated,2
indicated that,2
you perhaps,2
poor experience,2
games would,2
be all,2
awesome do,2
puzzle strategy,2
you check,2
out and,2
understand that,2
content have,2
curious would,2
to any,2
curious if,2
feel good,2
should have,2
so-so i,2
but its,2
its m,2
me off,2
rated on,2
most moving,2
stuck in,2
your memory,2
from earlier,2
by role-playing,2
recipe for,2
mostly game,2
prefer over,2
over the,2
what player,2
prefer is,2
most in,2
some issues,2
blend together,2
was of,2
them if,2
rpgs have,2
hey why,2
awesome you,2
for teenagers,2
shooting you,2
that always,2
types of,2
developer did,2
an especially,2
job in,2
certainly was,2
alright i,2
even for,2
it feels,2
not all,2
wished i,2
although i,2
had mixed,2
mixed feelings,2
as did,2
up games,2
rated e10+,2
brothers i,2
pretty lame,2
my cup,2
tea what,2
enjoy vehicular,2
is like,2
dramatic game,2
really dramatic,2
curious in,2
appropriate for,2
are fond,2
like by,2
you overall,2
overall a,2
only you,2
does tend,2
by too,2
availability of,2
average third,2
game nothing,2
the majority,2
majority of,2
ta ask,2
ask have,2
by really,2
that throw,2
throw in,2
of money,2
great a,2
n't truly,2
multiplayer support,2
support i,2
pc the,2
i get,2
get that,2
n't your,2
your game,2
racing or,2
person do,2
game speaking,2
good real-time,2
just revolting,2
revolting what,2
love is,2
an absolutely,2
right up,2
your alley,2
puzzles can,2
them that,2
kept me,2
platformer with,2
elements to,2
adventure platforming,2
platforming puzzle,2
i particularly,2
particularly enjoy,2
i bet,2
bet you,2
like right,2
right have,2
similar nintendo,2
are also,2
absolutely loved,2
curious about,2
nintendo 's,2
think are,2
there something,2
special about,2
any strategy,2
games quite,2
why that,2
view released,2
and would,2
call it,2
it great,2
bit is,2
run on,2
's still,2
play your,2
grabbing games,2
unless you,2
already played,2
high standard,2
liked but,2
offer multiplayer,2
well done,2
view platformer,2
before if,2
after a,2
scrolling platformer,2
platformer is,2
before are,2
solid product,2
then do,2
inc. like,2
asking have,2
always love,2
play by,2
rpg genre,2
n't see,2
games these,2
sad i,2
perspective they,2
game recently,2
recently that,2
dull so,2
's ok,2
just nothing,2
nothing spectacular,2
average action,2
experience on,2
them have,2
to improve,2
improve in,2
by third,2
elements are,2
also a,2
bad either,2
the two,2
be not,2
with since,2
friends have,2
by back,2
bad if,2
mediocre is,2
particular about,2
's bird,2
of bird,2
your book,2
in our,2
our conversation,2
say the,2
mmorpg genre,2
favorites i,2
play driving,2
driving simulator,2
great was,2
'm just,2
on action-adventure,2
shooters but,2
n't find,2
terrible at,2
considering it,2
did well,2
is actually,2
having fun,2
it actually,2
was ported,2
ported to,2
too which,2
nice addition,2
what i,2
also has,2
allows me,2
me to,2
my laptop,2
too what,2
about 2010,2
2011 is,2
from average,2
it perhaps,2
use of,2
from 2008,2
2008 you,2
about 2015,2
2015 game,2
with one,2
2018 by,2
other action,2
platformers so,2
be like,2
just you,2
enjoyable do,2
that fun,2
2013 is,2
is what,2
what you,2
correct do,2
ever hear,2
1993 such,2
heard that,2
rating was,2
very limiting,2
least favorite,2
the main,2
thing you,2
could it,2
beautiful game,2
amazing the,2
person is,2
far what,2
dislike first,2
them the,2
normally not,2
simply okay,2
good would,2
are simply,2
when games,2
tends to,2
lacking in,2
n't too,2
i prefer,2
overall so,2
impression you,2
get from,2
not for,2
me at,2
just to,2
one trick,2
only and,2
game they,2
're good,2
them enjoyable,2
enjoyable i,2
unusual are,2
any unusual,2
2005 i,2
a 2013,2
2013 adventure,2
is their,2
their a,2
cheerful game,2
can remember,2
driving/racing simulator,2
genre so,2
back some,2
overall but,2
nothing amazing,2
came from,2
from it,2
a new,2
thought i,2
ask you,2
's i,2
instance are,2
upcoming games,2
the upcoming,2
many games,2
excellent you,2
than any,2
remember what,2
what the,2
played was,2
click adventure,2
is no,2
no more,2
than an,2
fairly enjoyable,2
makes solid,2
solid games,2
found that,2
by since,2
played did,2
of some,2
their since,2
an opinion,2
play nintendo,2
1998 you,2
time for,2
remember how,2
you dug,2
dug from,2
from 1998.,2
other similar,2
can not,2
and comes,2
comes with,2
for whatever,2
whatever reason,2
was still,2
is neither,2
neither particularly,2
particularly great,2
nor particularly,2
commonly unimpressed,2
have just,2
certain player,2
others what,2
the player,2
are any,2
good for,2
loved in,2
t you,2
mac port,2
mac os,2
does a,2
is mac,2
you use,2
overrated what,2
most overrated,2
that opinion,2
lot to,2
playing those,2
view that,2
find lacking,2
steam how,2
played games,2
release like,2
shooters some,2
that action-adventure,2
always your,2
are excellent,2
out any,2
your pc,2
with is,2
anyway i,2
mac but,2
favorite playstation,2
gameplay was,2
solid simulation,2
used to,2
e have,2
you need,2
need games,2
your whole,2
family can,2
good e,2
played so,2
me earlier,2
steam or,2
that felt,2
last year,2
are amazing,2
combat sport,2
combat do,2
playstation with,2
quite enjoy,2
simulators is,2
but this,2
impress me,2
much is,2
all but,2
an odd,2
like which,2
what gaming,2
partial to,2
to for,2
to use,2
a single,2
neither a,2
nor linux,2
any playstation,2
like okay,2
then have,2
correct is,2
much for,2
multiplayer on,2
about on,2
really boring,2
found really,2
about with,2
with single-player,2
featuring driving/racing,2
all driving/racing,2
get for,2
believe you,2
for m,2
know it,2
but 's,2
gets a,2
time so,2
okay you,2
said a,2
it normal,2
like nintendo,2
say then,2
then that,2
that even,2
first came,2
about nintendo,2
2009 you,2
often fond,2
like their,2
to love,2
love i,2
convenient is,2
simulator do,2
particular esrb,2
have for,2
there an,2
that your,2
rating if,2
if the,2
you which,2
label do,2
look at,2
any gritty,2
enjoyed lately,2
's what,2
single-player first,2
hey is,2
the slated,2
slated for,2
for release,2
that will,2
will be,2
from such,2
called i,2
teen games,2
if we,2
linux are,2
that runs,2
both have,2
problem is,2
diluted the,2
the focus,2
an all,2
all around,2
average experience,2
by its,2
been even,2
up on,2
's 2015,2
2015 release,2
simulations you,2
quite the,2
be lukewarm,2
this pretty,2
mature so,2
most immersive,2
perspective since,2
so speaking,2
the point-and-click,2
so off-putting,2
off-putting why,2
why makes,2
genre games,2
really set,2
by one,2
1998 by,2
liked quite,2
a shooter,2
platformers made,2
enjoy adventure,2
into do,2
mmorpg games,2
just in,2
is predictably,2
rated tactical,2
addition to,2
n't live,2
my expectations,2
expectations of,2
multiplayer could,2
fairly fun,2
everything else,2
quite live,2
this but,2
had the,2
2013 what,2
played with,2
where you,2
found the,2
okay was,2
genre was,2
mistake and,2
and held,2
held the,2
this playstation,2
think made,2
amazing is,2
omission of,2
really focus,2
solid single-player,2
right oh,2
you still,2
still play,2
release in,2
basically the,2
reason i,2
n't regret,2
game though,2
empowering to,2
real-time strategies,2
friends too,2
and being,2
being able,2
consider to,2
amazing side,2
remember a,2
view multiplayer,2
game no,2
any idea,2
idea what,2
were doing,2
frankly i,2
underwhelmed by,2
year and,2
rating makes,2
option is,2
pretty solid,2
along with,2
meant i,2
only rated,2
friends and,2
single-player indie,2
you sometimes,2
indie role-playing,2
's 1994,2
1994 games,2
1994 's,2
any quirky,2
been fond,2
would enjoy,2
as we,2
my preferred,2
dug do,2
to bring,2
bring out,2
the full,2
full potential,2
the turn-based,2
strategy i,2
bit better,2
in single-player,2
person single-player,2
view why,2
prefer multiplayer,2
hey so,2
enjoy action-adventure,2
enjoy do,2
like in,2
pc text,2
find text,2
about speaking,2
mostly play,2
steam would,2
game being,2
or not,2
more convenient,2
convenient for,2
it matter,2
is on,2
it into,2
and developed,2
whether you,2
of really,2
it something,2
something different,2
1986 like,2
for some,2
good knows,2
a seminal,2
it definitely,2
from among,2
rated first,2
games usually,2
usually but,2
anything to,2
many m,2
hey do,2
example is,2
e so,2
recommend a,2
a quick-to-learn,2
of for,2
quick-to-learn do,2
think nintendo,2
simply the,2
best platform,2
favorite single-player,2
wondering now,2
think one,2
of 2007,2
it yet,2
bad it,2
seems but,2
mean it,2
steam in,2
general have,2
playing just,2
just because,2
any video,2
about xbox,2
was tearjerking,2
them some,2
enjoyed quite,2
does well,2
normally i,2
average but,2
but developer,2
normally unimpressed,2
with xbox,2
felt lukewarm,2
disappointed with,2
aspect was,2
's overall,2
been curious,2
the the,2
really bizarre,2
2017 do,2
1999 you,2
now that,2
same feeling,2
really not,2
liked from,2
by previously,2
talked about,2
loved is,2
any particularly,2
have one,2
rewarding to,2
release was,2
on either,2
really excited,2
excited about,2
it having,2
like side,2
wonder since,2
given a,2
thinking of,2
unhappy with,2
wonder is,2
genre from,2
that playing,2
would it,2
it be,2
fair to,2
shooters then,2
n't any,2
2001 like,2
that sound,2
fun so,2
amazing third,2
perspective enhanced,2
enhanced the,2
's sport,2
particularly bad,2
bad is,2
'm fond,2
who are,2
developers do,2
developers who,2
developer are,2
and rpg,2
the quality,2
is of,2
me for,2
average would,2
found on,2
ever buy,2
buy games,2
in but,2
was particularly,2
a fine,2
2016 such,2
favorite pc,2
really immersive,2
immersive text,2
immersive you,2
sentiment common,2
for action-adventure,2
shooting so,2
opinion about,2
from right,2
better do,2
way i,2
good approach,2
approach to,2
play releases,2
most frustrating,2
frustrating game,2
your kids,2
example it,2
so boring,2
aspect of,2
it mediocre,2
plus but,2
make games,2
much was,2
a thing,2
thing for,2
just made,2
too was,2
usually play,2
last time,2
time we,2
were talking,2
view has,2
would n't,2
i care,2
favorite i,2
game rated,2
game all,2
all in,2
be honest,2
it only,2
not surprised,2
surprised that,2
average at,2
be rather,2
engaging for,2
this feeling,2
think playstation,2
everyone that,2
amazing multiplayer,2
solid first,2
's first,2
perspective it,2
mac the,2
any music,2
time do,2
you already,2
simulator i,2
2004 so,2
game lately,2
enjoyable game,2
action-adventure first,2
well and,2
can explore,2
explore a,2
and do,2
it as,2
excellent i,2
do like,2
person role-playing,2
do third,2
person rpgs,2
2015 is,2
special is,2
enough i,2
out it,2
's common,2
mentioned was,2
playstation the,2
most you,2
opinion for,2
was way,2
very fun,2
2005 so,2
on other,2
platforms what,2
steam on,2
what does,2
's my,2
n't believe,2
then again,2
tons of,2
but what,2
by 's,2
much do,2
the trivia/board,2
genre that,2
so distasteful,2
of seems,2
be that,2
mostly enjoy,2
also feel,2
more fun,2
perspective earlier,2
view do,2
amount would,2
believe that,2
had good,2
good things,2
things to,2
playing are,2
into other,2
general what,2
that comes,2
i appreciated,2
all can,2
mac by,2
has got,2
system do,2
for playing,2
is linux,2
linux your,2
linux os,2
os i,2
i eventually,2
and thankfully,2
thankfully it,2
thing about,2
gives you,2
balanced game,2
not have,2
is worth,2
worth a,2
checked it,2
of titles,2
titles so,2
me was,2
be an,2
of liked,2
its multiplayer,2
playing but,2
what year,2
is excellent,2
has both,2
me about,2
totally dug,2
tactical games,2
mature and,2
would 've,2
've enjoyed,2
oh that,2
found annoying,2
games coming,2
out soon,2
addictive games,2
addictive game,2
simulators have,2
2018 that,2
're excellent,2
excellent survival,2
enjoy all,2
simply amazing,2
a special,2
special case,2
case i,2
loved i,2
just knows,2
right what,2
graphics what,2
2011 are,2
in sports,2
similar to,2
sport simulations,2
liked you,2
a masterpiece,2
your thing,2
multiplayer vehicular,2
is in,2
sport genre,2
shooting gameplay,2
2014 do,2
great first,2
you seen,2
'm afraid,2
of amazing,2
n't be,2
platformers i,2
featuring platforming,2
find on,2
is thoroughly,2
enjoy so,2
much about,2
action-adventure third,2
made have,2
of developed,2
to linux,2
there so,2
amazing adventure,2
platformers are,2
how well,2
of platforming,2
deciding about,2
about trying,2
recent games,2
with others,2
multiplayer with,2
lately knows,2
can avoid,2
2016 for,2
like oh,2
oh so,2
rpg do,2
can drive,2
fighting elements,2
about one,2
ah do,2
opinion with,2
is very,2
but unfortunately,2
unfortunately it,2
are fun,2
be particularly,2
everyone such,2
enjoy e,2
2015 on,2
had such,2
all 2016,2
's e,2
my family,2
is another,2
another good,2
good pc,2
from your,2
must be,2
right is,2
many great,2
great games,2
my preference,2
bit it,2
actually thought,2
thought the,2
about sports,2
on them,2
on february,2
rated bird,2
how bad,2
worst games,2
complete mess,2
and of,2
okay with,2
with pc,2
like sports,2
unimpressed in,2
general by,2
1994 i,2
1994 are,2
a weak,2
weak year,2
was playing,2
recently was,2
made playing,2
really disappointing,2
a true,2
yet if,2
played yet,2
the made,2
2011 so,2
2012 was,2
favorite year,2
and indie,2
an awesome,2
favorite type,2
shooters if,2
time and,2
gameplay i,2
liked on,2
any gory,2
gory action-adventure,2
playing action-adventure,2
the reasons,2
there ever,2
ever a,2
rare misstep,2
definitely not,2
is 's,2
rating from,2
is probably,2
best for,2
release year,2
released what,2
think a,2
view platformers,2
both action,2
platformer strategy,2
that bird,2
enjoy role-playing,2
single-player action,2
about you,2
nice pc,2
really dig,2
dig it,2
pc one,2
was do,2
i felt,2
not been,2
considered i,2
2010 have,2
your time,2
away either,2
average typically,2
neutral about,2
what genre,2
okay because,2
they had,2
linux version,2
great is,2
looking video,2
it all,2
remember if,2
any better,2
their pc,2
and another,2
means it,2
very enjoyable,2
short indie,2
the released,2
recommend an,2
in-depth sports,2
any sport,2
was also,2
applies to,2
awesome i,2
only thing,2
than a,2
multiplayer just,2
could that,2
poor games,2
was nice,2
has the,2
since that,2
me are,2
might be,2
of no-talent,2
no-talent hacks,2
hacks and,2
well since,2
know has,2
any classic,2
usually not,2
of by,2
teen content,2
have even,2
if it,2
nintendo multiplayer,2
more but,2
are better,2
better games,2
they can,2
simulators to,2
person video,2
developers have,2
shortest role-playing,2
strong year,2
it convenient,2
convenient to,2
by this,2
poor quality,2
less fun,2
fun than,2
that impressed,2
solid developer,2
2010 i,2
2010 pc,2
2011 in,2
is only,2
average a,2
a relaxing,2
relaxing game,2
na be,2
be one,2
a type,2
be merely,2
playstation as,2
all indie,2
horror game,2
from are,2
2017 was,2
so far,2
unfortunately is,2
thing it,2
much prefer,2
even on,2
fun at,2
any colorful,2
colorful games,2
there i,2
2005 but,2
turned out,2
out to,2
with t,2
rated real-time,2
say do,2
option have,2
know there,2
at first,2
it any,2
feels like,2
like t,2
ever do,2
really do,2
fun you,2
single-player action-adventure,2
other 2014,2
titles developed,2
pc action,2
funky pc,2
about in,2
multiplayer options,2
options is,2
without the,2
but multiplayer,2
genre what,2
are what,2
rather disliked,2
dislike the,2
other single-player,2
perspective oh,2
that typically,2
typically spoils,2
spoils your,2
gaming experience,2
had any,2
with turn-based,2
so unpleasant,2
is great,2
play driving/racing,2
many third,2
dislike action-adventure,2
whole i,2
its focus,2
's mac,2
was actually,2
multiplayer but,2
need it,2
expensive pc,2
nintendo action-adventure,2
right by,2
blast playing,2
that really,2
last video,2
a play,2
t previously,2
being rated,2
them fortunately,2
quite good,2
elements i,2
of made,2
little fun,2
an easy,2
easy action-adventure,2
absorbing what,2
to combine,2
2015 for,2
mostly dislike,2
developers and,2
more about,2
are good,2
a scary,2
that still,2
all music,2
lukewarm feeling,2
feel lukewarm,2
recent game,2
that sentiment,2
in them,2
puzzles i,2
other driving/racing,2
take on,2
its adventure,2
poor effort,2
them to,2
favorite developer,2
even the,2
playstation previously,2
awesome game,2
another multiplayer,2
great multiplayer,2
avoid first,2
2005 what,2
friends you,2
playing with,2
strategy gameplay,2
enhances the,2
by to,2
good why,2
's out,2
out yet,2
have enjoyed,2
releases by,2
1993 like,2
one since,2
a mess,2
is downright,2
shooter is,2
by far,2
far my,2
always loved,2
are released,2
tearjerking do,2
remember the,2
like 2017,2
some games,2
loved third,2
is truly,2
2011 pc,2
that correct,2
be for,2
the series,2
they 've,2
've made,2
average sports,2
to balance,2
mature themes,2
balanced sport,2
steam to,2
10+ games,2
mac what,2
shooting games,2
all ages,2
and its,2
hate them,2
epic single-player,2
recommend any,2
truly good,2
tea is,2
puzzles that,2
find interesting,2
interesting about,2
frightening game,2
could recommend,2
overall just,2
cheerful music,2
have gotten,2
games fun,2
fun on,2
love or,2
or hate,2
hate do,2
generally feel,2
quality you,2
really surprising,2
surprising when,2
impressive game,2
lately can,2
into pc,2
rts games,2
frequently a,2
not coming,2
of vehicular,2
them with,2
man is,2
mediocre what,2
entry into,2
fighting game,2
fighting genre,2
so-so is,2
most role-playing,2
very impressed,2
dynamic games,2
i might,2
into side,2
driving or,2
or racing,2
was spectacular,2
spectacular was,2
any well,2
uses a,2
any complicated,2
quality in,2
from 1990,2
the 2016,2
general so,2
year but,2
enjoying do,2
overall poor,2
to mess,2
was neither,2
other on,2
choice is,2
adventure indie,2
still managed,2
realistic what,2
as say,2
the 1994,2
hit or,2
or miss,2
year that,2
gotten curious,2
must enjoy,2
2017 which,2
1998 there,2
the whole,2
's pretty,2
par for,2
the course,2
everyone if,2
xbox on,2
not so,2
any lengthy,2
and clearly,2
nonplussed by,2
has some,2
on there,2
2012 game,2
felt a,2
for teens,2
mess i,2
from 2015.,2
2015 indie,2
rpg that,2
fun in,2
've said,2
buggy pc,2
mode i,2
any fascinating,2
fascinating games,2
by multiplayer,2
it because,2
so bad,2
the wrong,2
wrong choice,2
yet another,2
about average,2
realistic first,2
any smart,2
smart third,2
about side,2
view adventure,2
1990 was,2
la crème,2
2016 as,2
getting a,2
like releases,2
easy side,2
interesting game,2
one made,2
think 2010,2
to add,2
add insult,2
insult to,2
not usually,1
usually that,1
into single-player,1
of does,1
does single-player,1
single-player gaming,1
playstation quickly,1
quickly get,1
boring for,1
person m,1
be only,1
only mildly,1
mildly entertaining,1
adequate pc,1
gameplay everything,1
everything felt,1
very by,1
the numbers,1
numbers i,1
can work,1
often is,1
bit clunky,1
clunky that,1
why ended,1
fairly mediocre,1
mediocre game,1
is mediocre,1
mediocre its,1
its bird,1
eye perspective,1
nice however,1
play indie,1
loved on,1
pc can,1
miss such,1
such role-playing,1
shooters being,1
gameplay that,1
just feel,1
feel okay,1
2001 sports,1
2001 was,1
even have,1
release ah,1
ah i,1
was on,1
steam they,1
're the,1
game source,1
source i,1
i trust,1
trust to,1
be legit,1
legit just,1
find since,1
to one,1
developed you,1
2004 involving,1
involving shooting,1
totally loved,1
commonly in,1
with tactical,1
correctly do,1
was all,1
a tactical,1
shooter in,1
option that,1
friends is,1
multiplayer one,1
campaign but,1
can jump,1
jump online,1
online and,1
and enjoy,1
way too,1
found exceptional,1
exceptional has,1
anything exceptional,1
exceptional have,1
any exceptional,1
exceptional games,1
of sports,1
and let,1
me tell,1
tell you,1
an exemplar,1
exemplar of,1
must 've,1
developer especially,1
're working,1
working within,1
within the,1
freedom of,1
this made,1
amazing job,1
the outstanding,1
outstanding m,1
all so,1
why did,1
so adequate,1
adequate would,1
you mind,1
mind sharing,1
sharing with,1
playing strategy,1
much but,1
that extends,1
extends to,1
to all,1
love t,1
games hey,1
hey what,1
much can,1
linux in,1
you sing,1
sing the,1
the praises,1
praises of,1
puzzle titles,1
you brought,1
brought up,1
up how,1
those type,1
hated was,1
2017 perhaps,1
just terrible,1
terrible overall,1
often really,1
you gushed,1
gushed earlier,1
earlier over,1
over do,1
similar infatuation,1
infatuation with,1
any esrb,1
ratings which,1
give preference,1
preference to,1
to when,1
when picking,1
picking a,1
you at,1
all bothered,1
so which,1
do msot,1
msot often,1
often go,1
for what,1
find mediocre,1
that driving/racing,1
crowd what,1
unimpressed so,1
2014 of,1
2014 which,1
which would,1
your most,1
most favorite,1
made what,1
to keep,1
keep track,1
track of,1
of things,1
things while,1
while playing,1
solid side,1
from by,1
boring i,1
well so,1
are as,1
as bad,1
dislike side,1
solid rts,1
rts it,1
takes a,1
genre good,1
good like,1
and improves,1
improves upon,1
upon it,1
of because,1
always liked,1
liked real-time,1
perspective gives,1
gives me,1
good overview,1
overview of,1
game experience,1
experience as,1
view real-time,1
found genuinely,1
genuinely shocking,1
shocking did,1
did any,1
have particularly,1
particularly shocking,1
shocking endings,1
endings have,1
found shocking,1
shocking you,1
enjoy most,1
is special,1
general why,1
what annoys,1
annoys you,1
are terrible,1
terrible it,1
into because,1
steam store,1
store is,1
luckily it,1
linux through,1
that give,1
me lots,1
of release,1
release options,1
options so,1
so being,1
linux via,1
via steam,1
books do,1
like among,1
among sport,1
most exciting,1
exciting one,1
was exciting,1
exciting can,1
suggest an,1
an exciting,1
exciting racing,1
know such,1
ever given,1
steam releases,1
would ever,1
ever give,1
chance that,1
puzzles shooting,1
only felt,1
felt okay,1
so about,1
other bird,1
action-adventure or,1
or puzzle,1
blow your,1
mind or,1
anything is,1
play fomr,1
fomr a,1
that lineup,1
quality so,1
average to,1
opinion would,1
was certainly,1
certainly the,1
hit with,1
been my,1
just came,1
came off,1
off weird,1
weird and,1
and jarring,1
jarring i,1
games normally,1
could make,1
game fun,1
me in,1
fact in,1
perspective somehow,1
somehow made,1
an already,1
already bad,1
worse let,1
me say,1
totally underwhelming,1
underwhelming you,1
a hard,1
hard thing,1
thing to,1
say when,1
by called,1
from launched,1
2009 but,1
but plays,1
plays like,1
from 1989,1
1989 it,1
good just,1
really shows,1
shows that,1
game 2009,1
year have,1
older for,1
e10+ games,1
that good,1
that xbox,1
so are,1
not commonly,1
commonly into,1
shooting was,1
really stunk,1
stunk i,1
really hate,1
hate is,1
're absolutely,1
absolutely incompetent,1
incompetent at,1
making pc,1
an abomination,1
abomination of,1
normally dislike,1
games anyways,1
but to,1
make things,1
things even,1
worse is,1
is developed,1
company is,1
's availability,1
enjoy that,1
was solid,1
solid and,1
do prefer,1
getting things,1
things on,1
as opposed,1
opposed to,1
other retailers,1
retailers because,1
because hey,1
hey it,1
and cheap,1
cheap usually,1
usually is,1
nice convenience,1
convenience and,1
this older,1
older game,1
it released,1
games back,1
back from,1
release there,1
title on,1
recently got,1
was unbelievably,1
unbelievably excited,1
i suppose,1
suppose i,1
to wait,1
better vehicular,1
totally lame,1
lame evolution,1
evolution studios,1
studios 2011,1
2011 releases,1
releases seemed,1
to lack,1
lack steam,1
steam support,1
support and,1
exception they,1
combat gameplay,1
gameplay right,1
right either,1
either vehicular,1
are boring,1
been able,1
into any,1
2011. these,1
these things,1
things combined,1
combined are,1
stand how,1
played teen,1
teen action-adventure,1
teen like,1
2007 specifically,1
specifically action-adventure,1
think highly,1
highly of,1
2007 perhaps,1
perhaps did,1
2007 like,1
like while,1
buying the,1
game one,1
favorite point-and-click,1
was called,1
game put,1
2017 smash,1
smash single-player,1
single-player hit,1
hit is,1
to released,1
2017 with,1
multiplayer developed,1
developed some,1
alone have,1
it point-and-click,1
if made,1
quite enjoyed,1
playing did,1
lot for,1
genre with,1
it while,1
be better,1
better always,1
are at,1
least okay,1
's annoying,1
annoying it,1
decent release,1
from but,1
but between,1
between the,1
the middling,1
middling quality,1
quality and,1
and lack,1
release really,1
really dropped,1
dropped the,1
the ball,1
ball here,1
here i,1
made 2014,1
2014 playstation,1
overall good,1
's 2014,1
2014 lineup,1
lineup makes,1
're fun,1
fun what,1
2014 in,1
linux such,1
ever game,1
mac would,1
not consider,1
consider a,1
enjoy gaming,1
perspective limiting,1
limiting in,1
was fine,1
fine but,1
really stick,1
stick out,1
did just,1
quite meet,1
meet your,1
expectations do,1
all single-player,1
case of,1
you clearly,1
clearly are,1
are ambivalent,1
pretty okay,1
ever consider,1
playing an,1
game such,1
the turn,1
based strategy,1
rpg the,1
view turn-based,1
strategy is,1
combined role-playing,1
elements and,1
was played,1
your feelings,1
feelings on,1
multiplayer steam,1
do so,1
generally find,1
enjoyable if,1
sim you,1
multiplayer driving/racing,1
to from,1
it normally,1
normally that,1
feel fondly,1
fondly about,1
i finished,1
finished but,1
man for,1
shooter it,1
ok is,1
average adventure,1
shooter was,1
okay experience,1
experience for,1
enjoy shooters,1
adventure elements,1
it worth,1
worth my,1
my while,1
while you,1
when we,1
talked yesterday,1
yesterday you,1
you agreed,1
agreed with,1
good can,1
me if,1
at getting,1
getting the,1
of slightly,1
slightly older,1
2015 while,1
2015 have,1
of released,1
mode are,1
loved did,1
do something,1
something differently,1
differently in,1
about similar,1
an underwhelming,1
underwhelming first,1
too jarring,1
jarring is,1
's in,1
action-adventure genre,1
genre it,1
called and,1
games merely,1
find somewhat,1
somewhat dull,1
dull why,1
mediocre can,1
