token,frequency
enjoy single-player arcade games,1
single-player arcade games featuring,1
arcade games featuring puzzles,1
games featuring puzzles and,1
featuring puzzles and strategy,1
puzzles and strategy so,1
and strategy so you,1
strategy so you find,1
so you find totally,1
you find totally awesome,1
find totally awesome do,1
awesome do you in,1
in general love to,1
general love to play,1
love to play through,1
to play through the,1
play through the single-player,1
through the single-player campaign,1
the single-player campaign of,1
single-player campaign of arcade,1
campaign of arcade puzzle,1
of arcade puzzle strategy,1
puzzle strategy games all,1
strategy games all on,1
games all on your,1
all on your own,1
on your own if,1
your own if you,1
own if you 're,1
do n't you check,1
n't you check out,1
you check out and,1
check out and speaking,1
out and speaking of,1
of games that the,1
games that the esrb,1
that the esrb gave,1
the esrb gave an,1
esrb gave an m,1
gave an m rating,1
an m rating to,1
m rating to have,1
rating to have you,1
to have you played,1
you played i understand,1
played i understand that,1
understand that you like,1
like games with mature,1
with mature content have,1
content have you played,1
looking for games rated,1
for games rated t,1
have you ever considered,1
you ever considered getting,1
ever considered getting for,1
considered getting for the,1
getting for the xbox,1
for the xbox a,1
the xbox a t,1
xbox a t rated,1
a t rated xbox,1
t rated xbox game,1
rated xbox game i,1
xbox game i thought,1
was pretty fun was,1
pretty fun was have,1
a fan of t,1
fan of t rated,1
rated games made for,1
made for the xbox,1
you heard of what,1
heard of what 's,1
latest game you played,1
game you played on,1
you played on steam,1
played on steam what,1
name of the latest,1
of the latest game,1
latest game you got,1
game you got on,1
you got on steam,1
got on steam what,1
latest game you 've,1
game you 've been,1
you 've been playing,1
've been playing on,1
been playing on steam,1
playing on steam what,1
you think about first,1
think about first person,1
pc games like just,1
games like just curious,1
like just curious would,1
just curious would you,1
would you be open,1
you be open to,1
be open to any,1
open to any first,1
to any first person,1
any first person pc,1
person pc games you,1
pc games you know,1
you know like that,1
know like that i,1
that i 'm curious,1
like first person pc,1
did n't feel good,1
n't feel good or,1
feel good or bad,1
good or bad about,1
or bad about do,1
bad about do you,1
other games that do,1
have a mac or,1
or linux release you,1
release you said you,1
thought was just so-so,1
so-so do you typically,1
you typically not care,1
typically not care for,1
not care for games,1
care for games that,1
for games that are,1
available on linux and,1
linux and mac you,1
and mac you said,1
mac you said earlier,1
you feel like it,1
feel like it should,1
like it should have,1
it should have been,1
should have been released,1
have been released for,1
been released for linux,1
for linux and mac,1
and mac as well,1
mac as well i,1
as well i think,1
well i think that,1
think that was so-so,1
that was so-so i,1
was so-so i like,1
so-so i like the,1
on steam but its,1
steam but its m,1
but its m rating,1
its m rating means,1
means the content can,1
the content can get,1
content can get somewhat,1
can get somewhat off-putting,1
get somewhat off-putting i,1
somewhat off-putting i liked,1
off-putting i liked the,1
i liked the convenience,1
liked the convenience of,1
the convenience of being,1
convenience of being on,1
of being on steam,1
on steam but the,1
steam but the m,1
the m rating turned,1
m rating turned me,1
rating turned me off,1
turned me off a,1
me off a bit,1
off a bit and,1
a bit and ultimately,1
bit and ultimately made,1
and ultimately made the,1
ultimately made the experience,1
made the experience rather,1
the experience rather mediocre,1
experience rather mediocre i,1
rather mediocre i picked,1
mediocre i picked up,1
i picked up the,1
picked up the m,1
up the m rated,1
m rated on steam,1
rated on steam as,1
on steam as i,1
steam as i figured,1
as i figured i,1
i figured i 'd,1
figured i 'd love,1
i 'd love it,1
'd love it but,1
love it but it,1
it but it was,1
but it was ultimately,1
it was ultimately nothing,1
was ultimately nothing more,1
ultimately nothing more than,1
more than average what,1
than average what 's,1
average what 's the,1
's the most moving,1
the most moving game,1
most moving game that,1
moving game that 's,1
game that 's stuck,1
that 's stuck in,1
's stuck in your,1
in your memory what,1
your memory what do,1
memory what do you,1
is the most moving,1
the most moving video,1
most moving video game,1
moving video game you,1
video game you 've,1
games you found particularly,1
you found particularly moving,1
found particularly moving is,1
particularly moving is that,1
moving is that which,1
is that which was,1
that which was developed,1
to the that was,1
was created by oh,1
created by oh you,1
by oh you maen,1
oh you maen from,1
you maen from earlier,1
maen from earlier you,1
from earlier you mentioned,1
pretty average game is,1
average game is that,1
that because you ca,1
because you ca n't,1
you ca n't really,1
ca n't really find,1
n't really find all,1
really find all that,1
find all that much,1
all that much excitement,1
that much excitement in,1
much excitement in text,1
excitement in text adventure,1
in text adventure role-playing,1
text adventure role-playing games,1
adventure role-playing games for,1
role-playing games for the,1
the pc i know,1
pc i know you,1
is that the same,1
that the same for,1
same for other role-playing,1
for other role-playing text,1
adventure games on pc,1
pc you said earlier,1
typically unimpressed by role-playing,1
unimpressed by role-playing text,1
adventure games for pc,1
games for pc does,1
for pc does have,1
pc does have some,1
does have some secret,1
have some secret recipe,1
some secret recipe for,1
secret recipe for games,1
recipe for games that,1
for games that makes,1
them so attractive to,1
so attractive to you,1
attractive to you so,1
to you so why,1
you so why do,1
do you love the,1
you love the games,1
love the games made,1
by so much why,1
much why is the,1
why is the developer,1
is the developer whose,1
the developer whose games,1
whose games you love,1
games you love more,1
you love more than,1
love more than anyone,1
more than anyone 's,1
than anyone 's have,1
anyone 's have you,1
of the 2012 pc,1
the 2012 pc games,1
2012 pc games like,1
pc games like how,1
games like how do,1
you feel about pc,1
feel about pc games,1
about pc games from,1
from 2012 like do,1
2012 like do you,1
ever play any pc,1
any pc games from,1
from 2012 like if,1
2012 like if you,1
like if you like,1
first person games tell,1
person games tell me,1
games tell me have,1
have you tried hey,1
you tried hey since,1
tried hey since you,1
hey since you like,1
first person games you,1
person games you should,1
games you should really,1
you should really try,1
should really try have,1
really try have you,1
of it since first,1
it since first person,1
since first person games,1
person games are your,1
games are your favorite,1
are your favorite have,1
your favorite have you,1
favorite have you tried,1
you tried which platform,1
tried which platform do,1
platform do you mostly,1
mostly game on do,1
on do you have,1
you have a gaming,1
have a gaming platform,1
a gaming platform you,1
gaming platform you definitely,1
platform you definitely prefer,1
you definitely prefer over,1
definitely prefer over the,1
prefer over the others,1
over the others is,1
the others is there,1
others is there a,1
is there a platform,1
there a platform you,1
a platform you game,1
platform you game on,1
you game on exclusively,1
game on exclusively what,1
on exclusively what is,1
exclusively what is your,1
is your favorite player,1
your favorite player perspective,1
favorite player perspective in,1
perspective in games what,1
in games what player,1
what player perspective do,1
prefer is there a,1
is there a player,1
there a player perspective,1
a player perspective that,1
perspective that you tend,1
to enjoy the most,1
most in games is,1
in games is a,1
games is a pretty,1
a pretty average side,1
pretty average side view,1
average side view action,1
action strategy platformer in,1
strategy platformer in my,1
platformer in my view,1
my view is okay,1
view is okay i,1
i guess it can,1
guess it can be,1
be fun but strategy,1
fun but strategy action,1
but strategy action platformers,1
strategy action platformers played,1
action platformers played from,1
side view perspective are,1
view perspective are just,1
perspective are just so-so,1
are just so-so in,1
just so-so in my,1
so-so in my view,1
my view is an,1
view is an okay,1
okay game but had,1
game but had some,1
but had some issues,1
had some issues i,1
some issues i liked,1
issues i liked the,1
i liked the side,1
liked the side view,1
side view perspective but,1
view perspective but the,1
perspective but the attempt,1
but the attempt to,1
attempt to blend together,1
to blend together the,1
blend together the action,1
together the action strategy,1
the action strategy and,1
action strategy and platforming,1
strategy and platforming kind,1
and platforming kind of,1
platforming kind of fell,1
of fell flat are,1
fell flat are you,1
flat are you usually,1
you usually unimpressed by,1
usually unimpressed by pc,1
unimpressed by pc games,1
games or is kind,1
or is kind of,1
is kind of the,1
kind of the black,1
of the black sheep,1
the black sheep so,1
black sheep so was,1
sheep so was a,1
game that you if,1
that you if i,1
you if i remember,1
i remember correctly felt,1
remember correctly felt was,1
correctly felt was of,1
of average quality what,1
average quality what about,1
quality what about other,1
the same about them,1
same about them if,1
about them if i,1
them if i remember,1
remember right you mentioned,1
right you mentioned you,1
similar thoughts about a,1
thoughts about a lot,1
about a lot of,1
lot of other pc,1
of other pc games,1
other pc games do,1
pc games do you,1
do you like simulation,1
you like simulation strategy,1
like simulation strategy games,1
simulation strategy games from,1
strategy games from like,1
also enjoy 's strategy,1
enjoy 's strategy simulators,1
's strategy simulators like,1
strategy simulators like are,1
simulators like are you,1
familiar with 's strategy,1
with 's strategy simulators,1
's strategy simulators such,1
strategy simulators such as,1
simulators such as since,1
such as since we,1
as since we 're,1
the subject of text,1
subject of text adventure,1
of text adventure rpgs,1
text adventure rpgs have,1
adventure rpgs have you,1
ever played hey have,1
played hey have you,1
heard of the role-playing,1
of the role-playing text,1
the role-playing text adventure,1
text adventure game i,1
if you 've also,1
you 've also tried,1
've also tried the,1
also tried the text,1
tried the text adventure,1
the text adventure role-playing,1
text adventure role-playing game,1
adventure role-playing game so,1
role-playing game so hey,1
game so hey why,1
it that games developed,1
that games developed by,1
developed by are games,1
games you find amazing,1
you find amazing what,1
find amazing what is,1
it about 's games,1
about 's games that,1
's games that strongly,1
games that strongly appeals,1
that strongly appeals to,1
strongly appeals to you,1
appeals to you what,1
to you what is,1
you what is it,1
it about games developed,1
they 're so awesome,1
're so awesome you,1
so awesome you said,1
awesome you said that,1
that you liked does,1
you liked does that,1
liked does that liking,1
does that liking extend,1
that liking extend to,1
liking extend to other,1
extend to other action-adventure,1
to other action-adventure puzzle,1
other action-adventure puzzle shooter,1
action-adventure puzzle shooter games,1
puzzle shooter games with,1
games with a rated,1
with a rated for,1
a rated for teenagers,1
rated for teenagers you,1
for teenagers you said,1
teenagers you said earlier,1
that you liked typically,1
you liked typically are,1
liked typically are you,1
typically are you a,1
of action-adventure games rated,1
t for teen featuring,1
for teen featuring puzzles,1
teen featuring puzzles and,1
featuring puzzles and shooting,1
puzzles and shooting you,1
and shooting you really,1
shooting you really liked,1
also like other action-adventure,1
like other action-adventure games,1
other action-adventure games with,1
action-adventure games with puzzle,1
games with puzzle or,1
with puzzle or shooter,1
puzzle or shooter elements,1
or shooter elements that,1
shooter elements that are,1
elements that are rated,1
teen have you heard,1
heard about the real-time,1
about the real-time strategy,1
strategy and simulation game,1
and simulation game from,1
game from 2005 called,1
from 2005 called have,1
2005 called have you,1
called have you ever,1
heard of the real-time,1
strategy simulation game from,1
game from 2005 was,1
from 2005 was a,1
2005 was a real-time,1
was a real-time strategy,1
a real-time strategy simulator,1
real-time strategy simulator from,1
strategy simulator from 2005,1
simulator from 2005 that,1
2005 that i myself,1
that i myself liked,1
i myself liked are,1
myself liked are you,1
liked are you familiar,1
familiar with it earlier,1
with it earlier you,1
it earlier you mentioned,1
that you liked generally,1
you liked generally are,1
liked generally are you,1
of games from 2014,1
games from 2014 by,1
from 2014 by was,1
2014 by was developed,1
by was developed by,1
was developed by in,1
developed by in 2014,1
by in 2014 and,1
in 2014 and you,1
2014 and you seem,1
and you seem to,1
you seem to think,1
seem to think it,1
to think it was,1
think it was good,1
it was good is,1
good is that always,1
is that always true,1
that always true for,1
always true for these,1
true for these types,1
for these types of,1
these types of games,1
types of games you,1
of games you said,1
said you had an,1
you had an enjoyable,1
had an enjoyable time,1
an enjoyable time playing,1
enjoyable time playing do,1
you think the developer,1
think the developer did,1
the developer did an,1
developer did an especially,1
did an especially good,1
an especially good job,1
especially good job in,1
good job in 2014,1
job in 2014 is,1
in 2014 is n't,1
2014 is n't terrible,1
is n't terrible i,1
n't terrible i guess,1
terrible i guess it,1
guess it 's from,1
from 1999 and i,1
1999 and i normally,1
normally do n't like,1
do n't like games,1
n't like games that,1
like games that old,1
games that old but,1
that old but the,1
old but the multiplayer,1
but the multiplayer helped,1
the multiplayer helped make,1
multiplayer helped make up,1
helped make up for,1
make up for it,1
up for it a,1
for it a bit,1
it a bit was,1
a bit was barely,1
bit was barely fun,1
was barely fun to,1
barely fun to play,1
fun to play with,1
to play with other,1
play with other people,1
with other people and,1
other people and it,1
people and it certainly,1
and it certainly was,1
it certainly was n't,1
certainly was n't my,1
was n't my favorite,1
n't my favorite game,1
favorite game from 1999,1
game from 1999 was,1
from 1999 was alright,1
1999 was alright i,1
was alright i guess,1
alright i guess it,1
i guess it was,1
guess it was an,1
it was an okay,1
was an okay multiplayer,1
an okay multiplayer experience,1
okay multiplayer experience but,1
multiplayer experience but even,1
experience but even for,1
but even for 1999,1
even for 1999 it,1
for 1999 it feels,1
1999 it feels old,1
it feels old you,1
feels old you said,1
old you said you,1
were ambivalent towards do,1
ambivalent towards do you,1
towards do you feel,1
same about other first,1
other first person adventure,1
first person adventure games,1
person adventure games from,1
adventure games from indie,1
games from indie developers,1
from indie developers i,1
indie developers i remember,1
developers i remember you,1
indie adventure games with,1
adventure games with a,1
okay but not all,1
but not all that,1
all that great do,1
that great do you,1
great do you often,1
you often feel that,1
often feel that way,1
that way about indie,1
way about indie adventure,1
adventure games that are,1
person perspective i did,1
perspective i did n't,1
n't hate but i,1
hate but i really,1
but i really wished,1
i really wished i,1
really wished i liked,1
wished i liked it,1
liked it more real-time,1
it more real-time strategy,1
more real-time strategy simulators,1
real-time strategy simulators like,1
simulators like it are,1
like it are often,1
it are often some,1
are often some of,1
often some of my,1
some of my favorite,1
my favorite games but,1
favorite games but i,1
games but i really,1
but i really disliked,1
i really disliked the,1
really disliked the bird,1
disliked the bird view,1
view perspective in this,1
perspective in this one,1
in this one for,1
this one for a,1
one for a game,1
eye view is okay,1
view is okay it,1
is okay it 's,1
okay it 's your,1
it 's your average,1
's your average real-time,1
your average real-time strategy,1
average real-time strategy simulation,1
strategy simulation game was,1
simulation game was decent,1
game was decent i,1
was decent i generally,1
decent i generally enjoy,1
i generally enjoy bird,1
generally enjoy bird view,1
enjoy bird view perspective,1
view perspective games with,1
perspective games with real-time,1
games with real-time strategy,1
with real-time strategy and,1
strategy and simulation elements,1
and simulation elements although,1
simulation elements although i,1
elements although i had,1
although i had mixed,1
mixed feelings about that,1
feelings about that combination,1
about that combination in,1
that combination in this,1
combination in this one,1
in this one have,1
this one have you,1
one have you given,1
given any games not,1
any games not available,1
games not available on,1
available on steam a,1
steam a try for,1
a try for example,1
try for example have,1
tried any games not,1
any games not on,1
games not on steam,1
not on steam like,1
steam like so i,1
a game that is,1
steam such as did,1
as did you play,1
you play any everyone,1
play any everyone 10,1
any everyone 10 and,1
everyone 10 and up,1
10 and up games,1
and up games that,1
up games that were,1
games that were particularly,1
that were particularly soothing,1
were particularly soothing this,1
particularly soothing this year,1
soothing this year what,1
year what 's a,1
what 's a soothing,1
's a soothing rated,1
a soothing rated e10+,1
soothing rated e10+ game,1
rated e10+ game i,1
e10+ game i can,1
play with my brothers,1
with my brothers i,1
my brothers i 'm,1
brothers i 'm looking,1
10+ rated game that,1
rated game that is,1
game that is soothing,1
that is soothing do,1
is soothing do you,1
soothing do you know,1
know of any was,1
of any was pretty,1
any was pretty lame,1
was pretty lame bungled,1
pretty lame bungled such,1
lame bungled such a,1
bungled such a nice,1
such a nice concept,1
a nice concept like,1
nice concept like vehicle,1
concept like vehicle combat,1
like vehicle combat too,1
vehicle combat too it,1
combat too it 's,1
too it 's mind-boggling,1
it 's mind-boggling really,1
's mind-boggling really i,1
mind-boggling really i generally,1
really i generally avoid,1
i generally avoid vehicular,1
generally avoid vehicular combat,1
avoid vehicular combat games,1
vehicular combat games from,1
combat games from so,1
games from so is,1
from so is not,1
so is not my,1
is not my cup,1
not my cup of,1
of tea what can,1
tea what can i,1
what can i say,1
can i say i,1
i say i do,1
say i do n't,1
combat games and i,1
games and i 've,1
and i 've had,1
i 've had nothing,1
've had nothing but,1
had nothing but bad,1
nothing but bad experiences,1
but bad experiences with,1
bad experiences with games,1
experiences with games made,1
made by so is,1
by so is like,1
so is like a,1
is like a game,1
like a game designed,1
a game designed to,1
game designed to make,1
designed to make me,1
to make me hate,1
make me hate it,1
me hate it is,1
hate it is there,1
it is there a,1
is there a good,1
there a good dramatic,1
a good dramatic game,1
good dramatic game you,1
dramatic game you would,1
game you would recommend,1
would recommend what 's,1
recommend what 's a,1
felt was really dramatic,1
was really dramatic what,1
really dramatic what 's,1
dramatic what 's a,1
's a really dramatic,1
a really dramatic game,1
really dramatic game that,1
dramatic game that you,1
you 've played you,1
've played you said,1
fun playing i 'm,1
like action-adventure shooters that,1
shooters that are available,1
steam you mentioned that,1
you mentioned that on,1
mentioned that on steam,1
that on steam was,1
on steam was good,1
steam was good do,1
good do you also,1
also enjoy other action-adventure,1
enjoy other action-adventure shooters,1
shooters on the same,1
on the same platform,1
the same platform so,1
same platform so you,1
platform so you thought,1
you usually like action-adventure,1
usually like action-adventure shooter,1
action-adventure shooter games that,1
get on steam i,1
on steam i remember,1
steam i remember you,1
you saying you enjoyed,1
saying you enjoyed would,1
say that the t,1
that the t rating,1
the t rating is,1
t rating is thus,1
rating is thus appropriate,1
is thus appropriate for,1
thus appropriate for such,1
appropriate for such tactical,1
for such tactical strategy,1
such tactical strategy games,1
tactical strategy games previously,1
strategy games previously you,1
are fond of t,1
fond of t rated,1
games with a lot,1
with a lot of,1
a lot of realtime,1
lot of realtime tactical,1
of realtime tactical strategy,1
realtime tactical strategy you,1
tactical strategy you mentioned,1
strategy you mentioned that,1
tend to enjoy t,1
to enjoy t for,1
enjoy t for teen,1
teen rated games involving,1
rated games involving strategy,1
games involving strategy and,1
involving strategy and tactical,1
strategy and tactical gameplay,1
and tactical gameplay do,1
tactical gameplay do you,1
gameplay do you ever,1
you ever play third,1
ever play third person,1
multiplayer games like are,1
of third person multiplayer,1
any chance i really,1
chance i really like,1
i really like third,1
really like third person,1
multiplayer games like did,1
like did you enjoy,1
did you enjoy it,1
you enjoy it are,1
enjoy it are you,1
it are you overall,1
are you overall a,1
you overall a fan,1
overall a fan of,1
games developed by or,1
developed by or only,1
by or only you,1
or only you mentioned,1
only you mentioned that,1
in your opinion does,1
your opinion does tend,1
opinion does tend to,1
does tend to satisfy,1
tend to satisfy your,1
to satisfy your expectations,1
satisfy your expectations in,1
your expectations in their,1
expectations in their games,1
in their games you,1
their games you just,1
games you just said,1
you just said that,1
just said that you,1
most of the other,1
of the other games,1
the other games by,1
other games by too,1
games by too do,1
by too do you,1
too do you prefer,1
prefer playing games that,1
playing games that you,1
steam do you prefer,1
do you prefer getting,1
you prefer getting your,1
prefer getting your games,1
getting your games on,1
games on steam is,1
on steam is availability,1
steam is availability of,1
is availability of a,1
availability of a game,1
of a game on,1
game on steam important,1
on steam important to,1
steam important to you,1
important to you oh,1
to you oh the,1
you oh the m,1
oh the m rated,1
m rated game on,1
rated game on xbox,1
game on xbox is,1
xbox is the that,1
the that you are,1
that you are referring,1
referring to the m,1
to the m rated,1
m rated game with,1
rated game with an,1
game with an xbox,1
with an xbox release,1
an xbox release when,1
xbox release when you,1
release when you talk,1
you mean the m,1
mean the m rated,1
rated game that 's,1
the xbox is an,1
xbox is an okay,1
game i normally enjoy,1
normally enjoy games with,1
person perspective but i,1
perspective but i 'm,1
but i 'm so-so,1
'm so-so about action,1
so-so about action racing,1
about action racing games,1
action racing games i,1
racing games i 'm,1
of third person racing,1
third person racing games,1
person racing games but,1
racing games but the,1
games but the action,1
but the action elements,1
the action elements in,1
action elements in elevated,1
elements in elevated it,1
in elevated it a,1
elevated it a little,1
it a little so,1
a little so that,1
little so that i,1
so that i did,1
that i did n't,1
i did n't outright,1
did n't outright hate,1
n't outright hate it,1
outright hate it is,1
hate it is an,1
it is an average,1
is an average third,1
an average third person,1
average third person action,1
person action racing game,1
action racing game nothing,1
game nothing more and,1
nothing more and nothing,1
more and nothing less,1
and nothing less honestly,1
nothing less honestly i,1
less honestly i recall,1
honestly i recall that,1
of is that true,1
that true for the,1
true for the majority,1
for the majority of,1
the majority of teen,1
majority of teen rated,1
of teen rated games,1
games that you play,1
you play on the,1
play on the playstation,1
the playstation you described,1
playstation you described how,1
you described how you,1
described how you thought,1
how you thought was,1
you thought was only,1
thought was only average,1
was only average is,1
only average is this,1
this sentiment true across,1
sentiment true across most,1
true across most t,1
across most t rated,1
most t rated playstation,1
t rated playstation games,1
not impressed with playstation,1
impressed with playstation games,1
with playstation games rated,1
playstation games rated t,1
for teen you mean,1
teen you mean from,1
you mean from do,1
mean from do you,1
mean from is this,1
from is this the,1
this the that was,1
was developed by so,1
developed by so since,1
by so since we,1
so since we 're,1
since we 're talking,1
're talking about action-adventure,1
talking about action-adventure rpgs,1
about action-adventure rpgs i,1
action-adventure rpgs i 've,1
rpgs i 've got,1
i 've got ta,1
've got ta ask,1
got ta ask have,1
ta ask have you,1
you 're into role-playing,1
're into role-playing games,1
into role-playing games so,1
role-playing games so i,1
games so i wonder,1
've tried the action-adventure,1
tried the action-adventure rpg,1
the action-adventure rpg you,1
action-adventure rpg you seem,1
rpg you seem to,1
seem to like action-adventure,1
to like action-adventure rpgs,1
like action-adventure rpgs so,1
action-adventure rpgs so i,1
rpgs so i wonder,1
've heard of was,1
of was a decent,1
was a decent action,1
a decent action racing,1
decent action racing game,1
action racing game but,1
racing game but honestly,1
game but honestly the,1
but honestly the lack,1
honestly the lack of,1
the lack of on,1
lack of on the,1
of on the small,1
on the small things,1
the small things by,1
small things by really,1
things by really drags,1
by really drags it,1
really drags it down,1
drags it down i,1
it down i think,1
down i think that,1
i think that racing,1
think that racing games,1
that racing games that,1
racing games that throw,1
games that throw in,1
throw in a bunch,1
in a bunch of,1
a bunch of action,1
bunch of action are,1
of action are okay,1
action are okay but,1
but nothing special i,1
nothing special i feel,1
special i feel kind,1
i feel kind of,1
feel kind of the,1
kind of the same,1
of the same about,1
same about the developer,1
about the developer so,1
the developer so of,1
developer so of course,1
so of course i,1
of course i thought,1
course i thought was,1
was just average in,1
just average in every,1
average in every way,1
in every way possible,1
every way possible is,1
way possible is n't,1
possible is n't a,1
is n't a waste,1
n't a waste of,1
waste of money at,1
of money at least,1
money at least action,1
at least action racing,1
least action racing games,1
action racing games tend,1
racing games tend to,1
to be fun but,1
be fun but is,1
fun but is n't,1
but is n't that,1
is n't that great,1
n't that great a,1
that great a developer,1
great a developer so,1
a developer so the,1
developer so the game,1
so the game does,1
the game does n't,1
game does n't truly,1
does n't truly shine,1
n't truly shine i,1
truly shine i liked,1
shine i liked because,1
i liked because you,1
liked because you can,1
play it on pc,1
it on pc and,1
on pc and it,1
pc and it has,1
it has multiplayer support,1
has multiplayer support i,1
multiplayer support i think,1
support i think that,1
think that is kind,1
that is kind of,1
kind of fun it,1
of fun it 's,1
fun it 's nice,1
it 's nice to,1
's nice to have,1
nice to have a,1
to have a game,1
have a game on,1
a game on the,1
pc that i can,1
in multiplayer i had,1
multiplayer i had fun,1
i had fun with,1
had fun with on,1
fun with on the,1
with on the pc,1
on the pc the,1
the pc the multiplayer,1
pc the multiplayer especially,1
the multiplayer especially was,1
multiplayer especially was quite,1
especially was quite a,1
was quite a blast,1
quite a blast earlier,1
a blast earlier you,1
blast earlier you mentioned,1
you mentioned disliking generally,1
mentioned disliking generally are,1
disliking generally are you,1
third person perspective driving/racing,1
person perspective driving/racing games,1
perspective driving/racing games i,1
driving/racing games i get,1
games i get that,1
i get that is,1
get that is n't,1
is n't your game,1
n't your game do,1
your game do you,1
think it 's because,1
it 's because you,1
's because you prefer,1
because you prefer other,1
you prefer other genres,1
prefer other genres than,1
other genres than driving,1
genres than driving and,1
than driving and racing,1
driving and racing or,1
and racing or were,1
racing or were you,1
or were you not,1
were you not a,1
fan of the third,1
that you disliked typically,1
you disliked typically speaking,1
disliked typically speaking do,1
typically speaking do you,1
do you dislike third,1
dislike third person driving,1
third person driving and,1
person driving and racing,1
and racing games do,1
racing games do you,1
first person perspective do,1
the first person do,1
first person do you,1
first person game speaking,1
person game speaking of,1
game speaking of good,1
speaking of good real-time,1
of good real-time strategy,1
real-time strategy games have,1
you tried by a,1
tried by a classic,1
by a classic real-time,1
a classic real-time strategy,1
classic real-time strategy game,1
real-time strategy game made,1
made by is have,1
before speaking of real-time,1
speaking of real-time strategy,1
of real-time strategy from,1
real-time strategy from have,1
strategy from have you,1
was just revolting have,1
just revolting have you,1
revolting have you ever,1
you just found revolting,1
just found revolting what,1
found revolting what 's,1
revolting what 's a,1
game that you could,1
that you could n't,1
you could n't help,1
could n't help but,1
n't help but find,1
help but find revolting,1
but find revolting you,1
find revolting you are,1
revolting you are a,1
big fan of right,1
fan of right do,1
of right do you,1
right do you find,1
do you find action-adventure,1
find action-adventure shooters exciting,1
action-adventure shooters exciting in,1
shooters exciting in general,1
exciting in general you,1
in general you mentioned,1
general you mentioned before,1
you mentioned before that,1
mentioned before that you,1
love is that true,1
that true for all,1
true for all action-adventure,1
for all action-adventure shooters,1
all action-adventure shooters you,1
action-adventure shooters you mentioned,1
shooters you mentioned that,1
you thought was an,1
thought was an absolutely,1
was an absolutely amazing,1
absolutely amazing game is,1
amazing game is the,1
game is the action-adventure,1
is the action-adventure shooter,1
the action-adventure shooter genre,1
action-adventure shooter genre something,1
shooter genre something right,1
genre something right up,1
something right up your,1
right up your alley,1
up your alley were,1
your alley were there,1
alley were there even,1
were there even any,1
there even any terrible,1
even any terrible games,1
any terrible games in,1
terrible games in 2014,1
games in 2014 what,1
in 2014 what 's,1
2014 what 's the,1
's the most terrible,1
the most terrible game,1
most terrible game that,1
terrible game that you,1
that you played in,1
played in the year,1
in the year 2014,1
the year 2014 what,1
year 2014 what 's,1
2014 what 's a,1
what 's a truly,1
's a truly terrible,1
a truly terrible game,1
truly terrible game released,1
terrible game released in,1
you know of adventure,1
know of adventure games,1
of adventure games that,1
adventure games that combine,1
games that combine platforming,1
that combine platforming and,1
combine platforming and puzzles,1
platforming and puzzles can,1
and puzzles can be,1
puzzles can be frustrating,1
can be frustrating to,1
be frustrating to play,1
frustrating to play but,1
to play but the,1
play but the side,1
view perspective is perfect,1
perspective is perfect for,1
is perfect for them,1
perfect for them that,1
for them that 's,1
them that 's why,1
pretty cool game that,1
cool game that has,1
game that has kept,1
that has kept me,1
has kept me entertained,1
kept me entertained it,1
me entertained it 's,1
entertained it 's an,1
it 's an adventure,1
's an adventure side-scrolling,1
an adventure side-scrolling platformer,1
adventure side-scrolling platformer with,1
side-scrolling platformer with some,1
platformer with some puzzle,1
with some puzzle elements,1
some puzzle elements to,1
puzzle elements to give,1
elements to give me,1
to give me a,1
give me a bit,1
me a bit of,1
bit of a challenge,1
of a challenge is,1
a challenge is a,1
challenge is a good,1
is a good little,1
a good little adventure,1
good little adventure platforming,1
little adventure platforming puzzle,1
puzzle game i particularly,1
game i particularly enjoy,1
i particularly enjoy what,1
particularly enjoy what they,1
enjoy what they did,1
what they did with,1
they did with the,1
did with the side,1
the side view too,1
side view too are,1
view too are you,1
too are you referring,1
referring to the first,1
to the first person,1
adventure game is the,1
you mentioned the first,1
mentioned the first person,1
point-and-click adventure game the,1
adventure game the indie,1
game the indie first,1
the indie first person,1
first person point-and-click adventure,1
adventure game is playing,1
game is playing multiplayer,1
is playing multiplayer games,1
playing multiplayer games something,1
multiplayer games something you,1
games something you 're,1
something you 're always,1
you 're always up,1
're always up to,1
always up to or,1
up to or was,1
to or was an,1
or was an unusually,1
was an unusually good,1
an unusually good one,1
unusually good one i,1
good one i know,1
that was a truly,1
truly excellent game do,1
also love other games,1
love other games that,1
other games that have,1
multiplayer option you 've,1
option you 've told,1
you 've told me,1
've told me before,1
told me before that,1
me before that you,1
love is that because,1
that because you enjoy,1
because you enjoy multiplayer,1
enjoy multiplayer games i,1
multiplayer games i bet,1
i bet you like,1
bet you like it,1
you like it when,1
like it when you,1
it when you can,1
when you can play,1
you can play games,1
can play games on,1
on steam like right,1
steam like right have,1
like right have you,1
right have you ever,1
game on steam such,1
other games on steam,1
steam i do n't,1
do n't know like,1
n't know like you,1
like you said you,1
you said you loved,1
said you loved do,1
loved do you often,1
do you often tend,1
you often tend to,1
often tend to play,1
tend to play similar,1
to play similar nintendo,1
play similar nintendo games,1
similar nintendo games that,1
that are also rated,1
are also rated e,1
also rated e i,1
rated e i recall,1
e i recall you,1
fan of games on,1
of games on nintendo,1
games on nintendo rated,1
on nintendo rated e,1
nintendo rated e for,1
for everyone so since,1
everyone so since you,1
so since you mentioned,1
mentioned that you absolutely,1
