token,frequency
multiplayer xbox,3
games there,3
given that,3
before i,3
into the,3
genre and,3
rpg released,3
had some,3
some really,3
action-adventure role,3
games come,3
2015 a,3
time what,3
favorite genre,3
of video,3
play video,3
in have,3
enjoyed any,3
sim strategy,3
need to,3
cool that,3
10+ i,3
of speaking,3
by available,3
dislike multiplayer,3
board games,3
fun the,3
decent job,3
full advantage,3
quite fond,3
with platforming,3
any indie,3
driving/racing sim,3
simulators you,3
quite worth,3
be neither,3
great nor,3
steam so,3
tried do,3
example was,3
amount i,3
currently has,3
being rated,3
and while,3
in playing,3
and thought,3
decent do,3
interesting games,3
mac linux,3
that use,3
steam one,3
from 1986.,3
which came,3
will probably,3
from 2018,3
and hack-and-slash,3
but wonder,3
part of,3
a ton,3
ton of,3
steam would,3
known as,3
ratings do,3
playing action,3
mentioned previously,3
featuring puzzles,3
i understand,3
teen have,3
fun was,3
the latest,3
or the,3
sim for,3
n't feel,3
good or,3
not care,3
platformer but,3
but its,3
mediocre i,3
picked up,3
i figured,3
that which,3
simply average,3
typically unimpressed,3
developer whose,3
like real-time,3
rts sim,3
over the,3
a player,3
to blend,3
usually unimpressed,3
is kind,3
are games,3
typically are,3
called have,3
an enjoyable,3
rate it,3
normally do,3
n't my,3
developers i,3
often feel,3
really disliked,3
have mac,3
2001 for,3
year what,3
e10+ game,3
make me,3
person in,3
can grab,3
grab it,3
for such,3
also rated,3
2010. you,3
'm so-so,3
linux nor,3
so of,3
a waste,3
waste of,3
nice to,3
your game,3
's because,3
dislike third,3
game speaking,3
strategy from,3
find action-adventure,3
all action-adventure,3
some puzzle,3
elements to,3
to give,3
platforming puzzle,3
view too,3
from 1993,3
1993 for,3
is unfortunately,3
available to,3
this title,3
from both,3
multiplayer available,3
available and,3
also love,3
are also,3
typically a,3
everyone so,3
loved it,3
something do,3
nintendo 's,3
multiplayer bird,3
rts games,3
excellent multiplayer,3
something special,3
2016 with,3
game exclusively,3
try 's,3
1990 on,3
have for,3
n't support,3
back a,3
bit is,3
get in,3
unless you,3
that offer,3
for more,3
still be,3
worth a,3
2012 with,3
know if,3
that knows,3
so then,3
pc while,3
and did,3
in its,3
and easy,3
of one,3
one game,3
entry in,3
rpg genre,3
these days,3
me an,3
be really,3
the right,3
any short,3
say has,3
elements are,3
the road,3
normally love,3
combined the,3
view hack-and-slash,3
by right,3
by back,3
find multiplayer,3
nor bad,3
the video,3
linux platforms,3
indie puzzle,3
for another,3
of bird,3
find playing,3
enjoy in,3
your favorites,3
tactical games,3
also dislike,3
other driving,3
the racing,3
2002 game,3
quite liked,3
lately i,3
and my,3
release which,3
use of,3
dislike is,3
with one,3
just find,3
all action,3
driving/racing arcade,3
2016. this,3
often find,3
the from,3
you been,3
puzzles to,3
classic games,3
the 1993,3
like side,3
liked was,3
was are,3
about what,3
the main,3
thing you,3
tactical and,3
t is,3
adventure is,3
are the,3
dislike them,3
everyone a,3
i prefer,3
because of,3
n't work,3
games did,3
include multiplayer,3
in video,3
for that,3
unusual games,3
great adventure,3
2005 i,3
some pretty,3
point and,3
and click,3
rated hack-and-slash,3
a cheerful,3
is of,3
view indie,3
from 1994.,3
ratings released,3
reviews for,3
person that,3
steam currently,3
a competent,3
competent developer,3
of while,3
looking forward,3
forward to,3
this way,3
this role-playing,3
may not,3
simulator game,3
strategy was,3
received mostly,3
love pc,3
mature do,3
shortest indie,3
been made,3
played and,3
release unfortunately,3
favorite pc,3
systems you,3
user rating,3
an e-rated,3
usually find,3
shooters i,3
be quite,3
but just,3
nintendo platforms,3
simulators is,3
most pc,3
2014 have,3
mean with,3
get a,3
think 's,3
2009 action-adventure,3
currently not,3
has mac,3
fun so,3
most people,3
perspective while,3
matter to,3
driving/racing fighting,3
role-playing puzzle,3
and platformer,3
n't impress,3
think there,3
in all,3
is presented,3
steam how,3
mac like,3
type game,3
is is,3
i first,3
with have,3
the puzzle,3
by nintendo,3
multiplayer too,3
too the,3
everyone the,3
2012 for,3
by an,3
linux have,3
should pick,3
pick up,3
2004 i,3
typically like,3
from 2000.,3
2000 for,3
you need,3
tried speaking,3
end up,3
most underrated,3
with vehicular,3
combat i,3
a role-play,3
either i,3
bit but,3
action-adventure driving,3
decent sport,3
perspectives and,3
is called,3
functionality is,3
2015 released,3
even the,3
massively multiplayer,3
multiplayer online,3
online role-playing,3
mac nor,3
the on,3
whether you,3
okay so,3
correct is,3
esrb rated,3
is driving/racing,3
views and,3
2007 for,3
available in,3
which are,3
pick it,3
typically fond,3
the general,3
get for,3
game being,3
gets a,3
i actually,3
arcade strategy,3
strategy puzzle,3
while ago,3
ago that,3
other nintendo,3
that even,3
previously said,3
a pc-only,3
any xbox,3
7 2018.,3
playstation if,3
's was,3
can buy,3
buy it,3
to love,3
on its,3
something different,3
strategy sports,3
rating do,3
a specific,3
which esrb,3
at the,3
1990. it,3
created an,3
released june,3
slated for,3
2018 right,3
2010 's,3
platforming first,3
platformer shooter,3
that lets,3
including mac,3
mac with,3
your thing,3
xbox playstation,3
is e,3
decent sports,3
e is,3
rated real-time,3
to poor,3
2012 game,3
the problem,3
mode just,3
just diluted,3
focus and,3
by its,3
it would,3
1993. the,3
support by,3
1993 is,3
good rpg,3
2015. you,3
mean on,3
title it,3
was playing,3
mature so,3
simulation style,3
style it,3
which uses,3
support there,3
with this,3
take for,3
ratings that,3
game involving,3
systems is,3
called is,3
sports the,3
perspective earlier,3
dislike all,3
addition to,3
release however,3
expectations of,3
to offer,3
love games,3
the entire,3
entire game,3
either playstation,3
strategy developed,3
simulator developed,3
decent action-adventure,3
view on,3
the longest,3
amazing adventure,3
your playstation,3
rated rpgs,3
better i,3
rated shooters,3
role-playing genre,3
game back,3
means i,3
download it,3
has first,3
's sport,3
made and,3
it too,3
makes good,3
multiplayer means,3
to really,3
experience i,3
quality it,3
1998. you,3
fun action,3
the rts,3
perspective video,3
the past,3
into pc,3
with turn-based,3
of developed,3
2015. the,3
mmorpg for,3
was given,3
perspective throughout,3
even a,3
've gotten,3
fantastic game,3
amazing side,3
loved the,3
2003 and,3
1990 is,3
angle to,3
game only,3
only rated,3
indie developer,3
average first,3
2014 do,3
quirky pc,3
recently do,3
of luck,3
you encountered,3
tried so,3
preferred platform,3
i typically,3
released is,3
really know,3
strategy i,3
maybe try,3
2015 indie,3
excellent bird,3
shooter style,3
liked so,3
just i,3
hate most,3
multiplayer driving,3
2013 action-adventure,3
find most,3
most disappointing,3
amazing about,3
mostly play,3
hey i,3
're fond,3
mode from,3
earned excellent,3
one and,3
excited about,3
13 2018.,3
think your,3
mess up,3
your experience,3
among all,3
view sport,3
rated good,3
game combines,3
i 'll,3
downright excellent,3
pc too,3
now have,3
recommend do,3
despite being,3
suggest a,3
is i,3
with xbox,3
option the,3
2016 release,3
everyone you,3
nintendo in,3
bizarre game,3
now that,3
all pc,3
other releases,3
goofy e,3
year i,3
trying to,3
enjoy driving,3
i see,3
that why,3
given a,3
action rpg,3
shooters then,3
n't any,3
2001 such,3
game full,3
2017 so,3
downright amazing,3
amazing third,3
poor text,3
bad is,3
a preference,3
preference for,3
and rpg,3
rpgs with,3
it shows,3
shows in,3
the potential,3
mac came,3
mac from,3
mentioning that,3
person fighting,3
n't take,3
their first,3
simulator for,3
2015 to,3
upcoming action-adventure,3
n't fun,3
gaming experience,3
from with,3
to pc,3
well have,3
are all,3
perspective with,3
strategy gameplay,3
mediocre in,3
perspective though,3
best but,3
any e,3
would n't,3
n't say,3
really my,3
are average,3
titles by,3
of oh,3
or steam,3
2010 by,3
combination of,3
reviewed game,3
in side,3
view this,3
prefer third,3
2005 pinball,3
offering multiplayer,3
action-adventure fps,3
it may,3
try if,3
you own,3
aware that,3
xbox so,3
look for,3
2004 that,3
person bird,3
been thinking,3
pretty enjoyable,3
ago would,3
2014 to,3
everyone by,3
the themes,3
and do,3
usually do,3
as third,3
never really,3
rated third,3
is average,3
decent is,3
with their,3
playstation so,3
instance i,3
titles from,3
1993 and,3
that by,3
there were,3
wonder why,3
know what,3
windows with,3
makes 's,3
supported for,3
tons of,3
2004 on,3
the topic,3
topic of,3
the trivia/board,3
classic game,3
action-packed adventure,3
pc which,3
mature a,3
liking a,3
games earlier,3
first game,3
poor racing,3
rts rpg,3
they released,3
think has,3
out by,3
role-playing title,3
all playstation,3
2002 role-playing,3
most poorly,3
are really,3
of steam,3
a match,3
match made,3
in heaven,3
find really,3
xbox which,3
i mean,3
fun third,3
gon na,3
just am,3
am not,3
mean right,3
play mature,3
for their,3
is usually,3
sport genre,3
turned out,3
out to,3
on offer,3
can even,3
is appropriate,3
survival horror,3
to ask,3
in sports,3
for sports,3
combat like,3
done in,3
2014 released,3
like 2014,3
2005 to,3
reception it,3
games really,3
also features,3
to linux,3
makes such,3
solving and,3
mmorpg rated,3
experience in,3
my experience,3
's mac,3
one developed,3
may like,3
linux what,3
curious to,3
so special,3
is very,3
opinion the,3
shooter genres,3
good pc,3
a 2007,3
must be,3
n't played,3
the ratings,3
ratings are,3
support was,3
by can,3
opinion was,3
worse it,3
1999 turn-based,3
probably enjoy,3
shooter action-adventure,3
you such,3
view originally,3
positive reviews,3
played yet,3
has elements,3
time with,3
many of,3
gameplay i,3
's you,3
year do,3
excellent tactical,3
ago do,3
2017 was,3
have no,3
always my,3
platformer on,3
multiplayer shooter,3
consoles is,3
consoles it,3
platformer which,3
all things,3
things considered,3
is first,3
genres of,3
games go,3
from third,3
okay developer,3
2014 first,3
worst looking,3
by xbox,3
them fun,3
no support,3
limited to,3
of mediocre,3
rts and,3
such poor,3
story and,3
2010 on,3
adventures with,3
general or,3
that go,3
n't very,3
some low,3
switch to,3
or multiplayer,3
from 2013.,3
great multiplayer,3
with vehicle,3
be so-so,3
something to,3
xbox there,3
mode but,3
nintendo by,3
liked a,3
developer for,3
xbox mac,3
2011 in,3
that causes,3
causes you,3
just that,3
playstation as,3
that vehicular,3
of music,3
can download,3
is even,3
the better,3
or for,3
also being,3
2014 it,3
story in,3
been receiving,3
poorly by,3
view like,3
steam game,3
effort from,3
switch or,3
find the,3
pinball games,3
any challenging,3
challenging games,3
think they,3
so enjoyable,3
perspective oh,3
2013 third,3
bad in,3
great looking,3
to run,3
platformers on,3
a whole,3
most expensive,3
played single-player,3
mac however,3
potential of,3
that really,3
too bad,3
great job,3
was able,3
fun racing,3
role-playing genres,3
playstation this,3
reviews if,3
action platforming,3
adventure-shooter for,3
always at,3
just bad,3
playing with,3
i rather,3
average driving,3
really wish,3
awesome game,3
highly rated,3
cheap game,3
excellent shooter,3
2004 as,3
best looking,3
teen released,3
the ugliest,3
ugliest game,3
truly a,3
remember any,3
this platformer,3
that t,3
as steam,3
driving or,3
or racing,3
single-player playstation,3
steam platform,3
playstation such,3
frightening games,3
that in,3
shooter can,3
visually impressive,3
its e,3
people who,3
mmorpg by,3
in what,3
well balanced,3
driving it,3
complicated driving/racing,3
the silliest,3
silliest game,3
neither bad,3
bad nor,3
the easiest,3
easiest game,3
xbox what,3
from 1997.,3
the whole,3
most realistic,3
lengthy single-player,3
the funniest,3
funniest game,3
brand new,3
new xbox,3
was fascinating,3
and to,3
into single-player,2
playstation earlier,2
have strong,2
strong feelings,2
opinion true,2
get boring,2
you was,2
okay why,2
person m,2
a barely,2
barely adequate,2
felt very,2
that though,2
perspective can,2
work for,2
its bird,2
however i,2
adored do,2
frequently love,2
playing indie,2
pc can,2
you miss,2
n't sold,2
release oh,2
2001 was,2
even have,2
wish was,2
was on,2
find since,2
games right,2
from 2001.,2
rating when,2
2004 you,2
about being,2
2004 was,2
pretty nice,2
nice game,2
one thing,2
thing i,2
makes a,2
made anything,2
about i,2
but received,2
2014 developed,2
with simulation,2
simulation elements,2
elements was,2
great developer,2
the freedom,2
and this,2
made an,2
with and,2
they really,2
element you,2
perspective however,2
person what,2
feel so-so,2
them all,2
are merely,2
playing bird,2
simulators what,2
what in,2
particular do,2
view so,2
like very,2
all t,2
others i,2
general a,2
perhaps just,2
feel a,2
2017 role-playing,2
the traditional,2
it lacks,2
adventure-puzzle platformer,2
platformer rated,2
content ratings,2
you give,2
to when,2
favorite esrb,2
bothered by,2
game before,2
before playing,2
if so,2
which one,2
one do,2
simulators made,2
about driving/racing,2
that leaves,2
leaves you,2
favorite what,2
like work,2
from by,2
good m,2
a kid,2
the chance,2
rts it,2
one the,2
game coming,2
is by,2
's expected,2
general enjoy,2
not fun,2
you about,2
so easy,2
store is,2
and luckily,2
give me,2
it pretty,2
my books,2
into first,2
instance is,2
play pc,2
have steam,2
to mature,2
some driving,2
driving too,2
views is,2
only suitable,2
excellent driving,2
game packed,2
okay are,2
by action-adventure,2
you only,2
action-adventure or,2
or anything,2
of how,2
all puzzle,2
into point-and-click,2
makes pc,2
quality why,2
the very,2
very opposite,2
opposite of,2
me the,2
genre has,2
favorite anyways,2
anyways and,2
even that,2
game fun,2
this i,2
too so,2
so when,2
is totally,2
called are,2
2009 but,2
made back,2
terrible year,2
stand the,2
multiplayer e10+,2
n't all,2
xbox adventure,2
was nothing,2
typically feel,2
shooting is,2
xbox while,2
solo the,2
mode as,2
ratings when,2
might have,2
did have,2
rare miss,2
miss for,2
for but,2
at making,2
anyways but,2
terrible company,2
ratings try,2
try developed,2
a 1994,2
1994 simulation,2
not get,2
steam from,2
appreciate the,2
prefer getting,2
mac leaving,2
leaving it,2
a windows,2
windows release,2
release only,2
hack-and-slash indie,2
version and,2
top down,2
enjoy strategy,2
of 1999,2
1999 games,2
releases have,2
back from,2
enjoyed on,2
got on,2
ratings in,2
simulation it,2
simulation-sports game,2
hate pc,2
just have,2
wait for,2
seemed to,2
title rated,2
its role-playing,2
called by,2
poor rated,2
rated vehicular,2
that at,2
playstation but,2
game style,2
title would,2
game lovers,2
lovers is,2
've thought,2
about buying,2
has only,2
only received,2
2017 are,2
hit is,2
some interesting,2
interesting single-player,2
an interesting,2
and driving/racing,2
of can,2
multiplayer has,2
adventures are,2
generally fun,2
like point-and-click,2
and fortunately,2
has side,2
older the,2
with did,2
with speaking,2
makes games,2
really wanted,2
really dropped,2
dropped the,2
the ball,2
wonder what,2
'm really,2
really curious,2
good about,2
will like,2
action-adventure side,2
action-adventure shooter-rpg,2
xbox an,2
you role-playing,2
role-playing through,2
through an,2
action-adventure storyline,2
way do,2
find side,2
or did,2
your expectations,2
this because,2
lack multiplayer,2
consider playing,2
turn based,2
rpg strategy,2
was played,2
perspectives what,2
like why,2
do so,2
games enjoyable,2
action-adventure gaming,2
1999. this,2
played the,2
just ok,2
n't normally,2
when we,2
we talked,2
games speaking,2
played ever,2
2016 third,2
2016 you,2
similar games,2
most first,2
just too,2
action-adventure genre,2
are mediocre,2
2001 that,2
love action-adventure,2
love an,2
mode can,2
which video,2
were particularly,2
from which,2
rated it,2
a dealbreaker,2
system is,2
it important,2
important for,2
linux speaking,2
2011 have,2
this other,2
most famous,2
mixed with,2
the and,2
linux that,2
just fine,2
's going,2
heard it,2
switch it,2
so we,2
we can,2
want was,2
not sure,2
are bad,2
age of,2
exception i,2
play something,2
something new,2
player can,2
choose among,2
among first,2
choose between,2
2005 release,2
great for,2
or shooter,2
fans the,2
is now,2
now available,2
and through,2
n't so,2
like best,2
best about,2
playing turn-based,2
do what,2
in 's,2
them good,2
am quite,2
happy with,2
and having,2
think most,2
2017 were,2
amount is,2
little game,2
into sports,2
like me,2
about sport,2
of did,2
one in,2
this nice,2
know the,2
narrative it,2
like racing,2
check it,2
this time,2
currently there,2
shooter called,2
shooter check,2
teen are,2
enjoy e10+,2
10+ such,2
as was,2
were there,2
were any,2
plain unfair,2
way it,2
it combines,2
combines platforming,2
the puzzles,2
games better,2
those that,2
multiplayer gaming,2
whenever they,2
so tell,2
plenty of,2
there but,2
you gotten,2
disappoint you,2
option i,2
perspective would,2
but in,2
added to,2
experience and,2
innovative first,2
was absolutely,2
amazing indie,2
favorite is,2
critics is,2
rating with,2
combat released,2
non-stop action,2
combat do,2
2016 on,2
had multiplayer,2
1999. developed,2
genre such,2
trivia games,2
a positive,2
a 2018,2
playing adventure,2
just wondering,2
're also,2
a rewarding,2
me away,2
with how,2
was i,2
a spectacular,2
's played,2
just referred,2
referred to,2
2018 release,2
out december,2
i ended,2
speaking about,2
reviews do,2
feel makes,2
linux for,2
linux unfortunately,2
playstation an,2
excellent title,2
title by,2
together like,2
a calming,2
play to,2
unwind i,2
hoping to,2
calming game,2
release have,2
lately do,2
you wish,2
is mainly,2
reason you,2
love shooter,2
shooting i,2
can go,2
on about,2
a soft,2
soft spot,2
spot for,2
games how,2
this otherwise,2
strategy tactical,2
1998 with,2
multiplayer play,2
is turn-based,2
mature are,2
they know,2
least is,2
coming from,2
mentioned just,2
sentiment true,2
inc. games,2
perspective so,2
consider the,2
thought by,2
excellent do,2
an incredible,2
incredible game,2
to work,2
too are,2
indie racing,2
curious are,2
any complex,2
complex games,2
does the,2
2007 's,2
shooter when,2
2007 i,2
is anything,2
hand it,2
mmorpg which,2
mmorpgs but,2
really knows,2
take it,2
or leave,2
leave it,2
n't make,2
to even,2
not dig,2
which game,2
of mature,2
just one,2
the many,2
enjoyable games,2
than the,2
but their,2
what made,2
realize that,2
so incredible,2
's being,2
out october,2
they come,2
know i,2
find good,2
'm always,2
the lookout,2
lookout for,2
2012 's,2
average e,2
n't terrible,2
terrible but,2
n't particularly,2
rating just,2
too tame,2
tame for,2
fondness for,2
so-so not,2
play point-and-click,2
started to,2
happy it,2
2003 but,2
sure i,2
rest i,2
especially if,2
to deal,2
deal with,2
the perfect,2
of such,2
so naturally,2
naturally it,2
was truly,2
excellent games,2
best is,2
any time,2
2003 for,2
teen on,2
as how,2
good if,2
most boring,2
2018 action-adventure,2
role-playing aspect,2
functionality you,2
chance do,2
bad experience,2
was more,2
tactical angle,2
angle try,2
single-player tactical,2
tactical gaming,2
always tend,2
like mac,2
releases that,2
playstation oh,2
playstation right,2
right when,2
you refer,2
refer to,2
to are,2
platformers what,2
last game,2
appeals to,2
all have,2
of tactical,2
feelings for,2
about developed,2
so strongly,2
games particularly,2
just makes,2
indie third,2
much to,2
sports first,2
driving/racing sports,2
view have,2
unpleasant do,2
like linux,2
about any,2
any linux,2
1999 have,2
those games,2
like hey,2
think m,2
action-adventure fighter,2
liking do,2
are developed,2
is somewhat,2
liking i,2
game average,2
best you,2
gave it,2
played anything,2
an exceptional,2
generally true,2
waste your,2
your money,2
on but,2
really stand,2
thoughts on,2
on third,2
ta play,2
have heard,2
yet is,2
like 2005,2
poor single-player,2
2017 single-player,2
classic do,2
both puzzle,2
genres you,2
like video,2
genres are,2
are overall,2
like before,2
before do,2
as in,2
the impression,2
strategy simulations,2
you recently,2
this sport,2
though since,2
i sort,2
10+ game,2
always enjoyed,2
enjoyed i,2
most third,2
amount of,2
a perspective,2
like and,2
often that,2
games even,2
even when,2
come with,2
out speaking,2
elements together,2
takes full,2
shooter puzzle,2
platformers played,2
perspective adventure,2
example why,2
great why,2
worth your,2
pretty underwhelming,2
room for,2
of fell,2
fell flat,2
but felt,2
better in,2
i only,2
nor terrible,2
that actually,2
actually do,2
care about,2
about getting,2
about your,2
role-playing as,2
and makes,2
did is,2
elements available,2
has support,2
is fairly,2
accessible and,2
th game,2
and not,2
you interested,2
often play,2
most interesting,2
interesting multiplayer,2
could try,2
a 1986,2
arcade puzzle-strategy,2
puzzle-strategy game,2
use a,2
best it,2
it works,2
was 2014,2
fan you,2
it makes,2
only what,2
a long,2
into have,2
disliked does,2
usually dislike,2
mmorpgs with,2
hack-and-slash gameplay,2
you indicated,2
indicated that,2
you perhaps,2
like hack-and-slash,2
poor experience,2
linux however,2
but mac,2
game known,2
m and,2
bad text,2
be all,2
single-player arcade,2
awesome do,2
29 2018.,2
drive and,2
race in,2
pc coming,2
2018 will,2
will release,2
release this,2
you check,2
out and,2
understand that,2
content have,2
1997 is,2
curious would,2
to any,2
curious if,2
feel good,2
should have,2
good video,2
that combines,2
combines elements,2
2017 i,2
so-so i,2
its m,2
of being,2
me off,2
rated on,2
most moving,2
stuck in,2
your memory,2
from earlier,2
by role-playing,2
recipe for,2
mac which,2
mostly game,2
prefer over,2
what player,2
prefer is,2
most in,2
some issues,2
blend together,2
was of,2
them if,2
rpgs have,2
played hey,2
hey why,2
awesome you,2
teenagers you,2
shooting you,2
to think,2
that always,2
types of,2
developer did,2
an especially,2
job in,2
bit was,2
certainly was,2
alright i,2
even for,2
it feels,2
not all,2
wished i,2
okay it,2
although i,2
had mixed,2
mixed feelings,2
a 2001,2
up games,2
rated e10+,2
brothers i,2
adventure try,2
try by,2
playstation there,2
pretty lame,2
my cup,2
is like,2
'll probably,2
way the,2
camera swaps,2
swaps from,2
view to,2
simulation by,2
dramatic game,2
really dramatic,2
curious in,2
is thus,2
are fond,2
like by,2
chance i,2
you overall,2
overall a,2
does tend,2
by too,2
consoles this,2
option it,2
availability of,2
release when,2
puzzler action-adventure,2
devolped it,2
action elements,2
game nothing,2
sim by,2
by game,2
mode too,2
component to,2
the majority,2
majority of,2
ta ask,2
ask have,2
rpg you,2
systems was,2
decent action,2
that throw,2
throw in,2
of money,2
great a,2
n't truly,2
fun it,2
i get,2
get that,2
n't your,2
racing or,2
person do,2
just revolting,2
revolting what,2
love is,2
an absolutely,2
right up,2
your alley,2
2012. the,2
not yet,2
yet available,2
available as,2
10+ and,2
puzzles can,2
them that,2
kept me,2
i particularly,2
particularly enjoy,2
1993 on,2
both the,2
played either,2
either from,2
developer with,2
role-playing pc,2
poorly is,2
it through,2
i bet,2
bet you,2
like right,2
right have,2
similar nintendo,2
absolutely loved,2
curious about,2
excellent what,2
think are,2
play together,2
together with,2
game whose,2
reviews what,2
there something,2
special about,2
platform if,2
action-adventure with,2
exclusive by,2
any strategy,2
games quite,2
why that,2
point-and-click first,2
person only,2
any gamer,2
adventure by,2
and would,2
call it,2
it great,2
esrb and,2
m from,2
decent first,2
in on,2
play your,2
grabbing games,2
already played,2
high standard,2
2003 by,2
liked but,2
well done,2
from 2012.,2
poor it,2
reviews were,2
were pretty,2
before if,2
after a,2
scrolling platformer,2
before are,2
and always,2
solid product,2
then do,2
sim developed,2
real-time bird,2
inc. like,2
asking have,2
its genre,2
always love,2
2001 from,2
shooter are,2
n't see,2
games these,2
sad i,2
perspective they,2
game recently,2
recently that,2
dull so,2
's ok,2
just nothing,2
nothing spectacular,2
experience on,2
them have,2
to improve,2
improve in,2
by third,2
bad either,2
the two,2
be not,2
with since,2
friends have,2
2007 game,2
bad if,2
particular about,2
support too,2
's bird,2
this bird,2
your book,2
in our,2
our conversation,2
say the,2
mmorpg genre,2
average tactical,2
average-rated role-playing,2
play driving,2
great was,2
'm just,2
on action-adventure,2
shooters but,2
terrible at,2
enjoy sport,2
games when,2
the 2002,2
the title,2
considering it,2
did well,2
is actually,2
having fun,2
it actually,2
was ported,2
ported to,2
too which,2
nice addition,2
what i,2
allows me,2
me to,2
my laptop,2
with hack-and-slash,2
combat it,2
about 2010,2
2011 game,2
from average,2
average you,2
it perhaps,2
2017. the,2
2008 by,2
2008 you,2
about 2015,2
other action,2
platformers so,2
be like,2
this arcade,2
players can,2
compete with,2
enjoyable do,2
that fun,2
is what,2
what you,2
correct do,2
2013 by,2
ever hear,2
the next,2
simulation-sport game,2
xbox developed,2
solve it,2
1993 such,2
heard that,2
very limiting,2
nintendo video,2
esrb as,2
least favorite,2
could it,2
the entertainment,2
teenagers it,2
a 2003,2
2003 third,2
beautiful game,2
nintendo what,2
amazing the,2
close and,2
steam unfortunately,2
dislike first,2
okay first,2
present it,2
normally not,2
simply okay,2
good would,2
are simply,2
a 2010,2
only i,2
when games,2
tends to,2
lacking in,2
n't too,2
game overall,2
overall so,2
impression you,2
get from,2
me at,2
just to,2
one trick,2
's great,2
game they,2
're good,2
them enjoyable,2
enjoyable i,2
unusual are,2
any unusual,2
out what,2
most players,2
okay sport,2
1997 for,2
2013 adventure,2
since i,2
the 2013,2
is their,2
their a,2
cheerful game,2
can remember,2
gaming it,2
steam check,2
for purchase,2
strategy genre,2
genre so,2
back some,2
overall but,2
nothing amazing,2
came from,2
simulation driving/racing,2
thought i,2
ask you,2
instance are,2
upcoming games,2
the upcoming,2
many games,2
excellent you,2
playstation developed,2
single-player driving/racing,2
created in,2
this action,2
than any,2
2016 role-playing,2
available it,2
remember what,2
what the,2
played was,2
click adventure,2
uses bird,2
no more,2
than an,2
fairly enjoyable,2
makes solid,2
solid games,2
found that,2
by since,2
played did,2
of some,2
their since,2
go it,2
been out,2
out since,2
users it,2
systems and,2
steam either,2
either if,2
an opinion,2
is unavailable,2
hack-and-slash action,2
can still,2
pc releases,2
okay third,2
player sees,2
e-rated action,2
play nintendo,2
1998 you,2
time for,2
remember how,2
you dug,2
dug from,2
other similar,2
and comes,2
comes with,2
for whatever,2
whatever reason,2
was still,2
release a,2
is neither,2
neither particularly,2
particularly great,2
nor particularly,2
commonly unimpressed,2
not steam,2
that most,2
are mostly,2
have just,2
the folks,2
folks at,2
all day,2
prefer the,2
certain player,2
you decide,2
are any,2
loved in,2
t you,2
mac port,2
switch from,2
runs in,2
mac os,2
does a,2
you use,2
shooting from,2
a 2002,2
game filled,2
fighting is,2
n't feature,2
this 2016,2
overrated what,2
most overrated,2
mind is,2
e but,2
which also,2
indie and,2
this 2014,2
is t,2
linux with,2
that opinion,2
lot to,2
presented in,2
playing those,2
find lacking,2
played games,2
release like,2
although without,2
2000 with,2
view there,2
shooters some,2
that action-adventure,2
always your,2
are excellent,2
out any,2
adult game,2
with is,2
overall it,2
rpg was,2
2015 action-adventure,2
also made,2
general was,2
anyway i,2
a version,2
version for,2
favorite playstation,2
2005. you,2
2005 by,2
nintendo title,2
pinball puzzler,2
boasts multiplayer,2
single-player point-and-click,2
so no,2
unfortunately this,2
2004 in,2
was that,2
gameplay was,2
solid simulation,2
used to,2
to explore,2
e have,2
need games,2
your whole,2
family can,2
played so,2
me earlier,2
that felt,2
last year,2
geared toward,2
teen -rated,2
teen why,2
are amazing,2
aspect it,2
combat sport,2
2000 by,2
quite enjoy,2
this side,2
impress me,2
much is,2
all but,2
an odd,2
by driving/racing,2
on which,2
2014 as,2
gaming platforms,2
point-and-click third,2
mmorpg in,2
had no,2
multiplayer or,2
out an,2
switch which,2
what gaming,2
partial to,2
to for,2
to use,2
a single,2
console it,2
mmorpg called,2
pretty well,2
neither a,2
nor can,2
simulator was,2
gameplay and,2
drive in,2
now too,2
2009 in,2
rating that,2
was multiplayer,2
look out,2
for which,2
22 2019.,2
mode do,2
any playstation,2
like okay,2
then have,2
now but,2
much for,2
about on,2
nintendo do,2
really boring,2
found really,2
recommend is,2
2009 music,2
driving/racing you,2
game either,2
either in,2
friends because,2
players despite,2
about with,2
developer this,2
featuring driving/racing,2
all driving/racing,2
2016 a,2
no excuse,2
not to,2
2016 which,2
even mac,2
can pick,2
believe you,2
for m,2
nintendo came,2
nintendo which,2
arrived in,2
's currently,2
compatible with,2
know it,2
but 's,2
adventure first,2
slated to,2
pc will,2
after playing,2
mind it,2
time so,2
said a,2
it normal,2
like nintendo,2
say then,2
then that,2
first came,2
about nintendo,2
2009 you,2
often fond,2
pc-only game,2
options and,2
like their,2
for play,2
2017 third,2
linux on,2
playstation will,2
title developed,2
on just,2
about every,2
it unless,2
love i,2
convenient is,2
the average,2
strategy focused,2
role-playing that,2
by players,2
the good,2
simulator do,2
particular esrb,2
rating a,2
consider it,2
there an,2
that your,2
if the,2
you which,2
label do,2
look at,2
have is,2
any gritty,2
enjoyed lately,2
's full,2
's what,2
you take,2
take a,2
made this,2
strategic platformer,2
of from,2
and allows,2
decent and,2
hey is,2
the slated,2
from such,2
called i,2
teen games,2
if we,2
steam developed,2
on platforms,2
saw the,2
average critical,2
reception the,2
should look,2
linux are,2
releases either,2
both have,2
nintendo xbox,2
eye or,2
how the,2
