mr,ref
"verify_attribute(name[Guitar Hero: Smash Hits], release_year[2009], rating[poor], platforms[Nintendo])",You said earlier that you were not fond at all of Guitar Hero: Smash Hits. Is it the case with all 2009 Nintendo games?
"verify_attribute(name[Guitar Hero: Smash Hits], release_year[2009], rating[poor], platforms[Nintendo])",You said earlier that you hated Guitar Hero: Smash Hits. Are you generally not about Nintendo games from 2009?
"verify_attribute(name[Lara Croft and the Temple of Osiris], developer[Crystal Dynamics], rating[average], available_on_steam[yes])",You mentioned that you didn't have strong feelings about Lara Croft and the Temple of Osiris. Is this the case for all Crystal Dynamics games on Steam?
"verify_attribute(name[Lara Croft and the Temple of Osiris], developer[Crystal Dynamics], rating[average], available_on_steam[yes])","I know you think Lara Croft and the Temple of Osiris was mostly okay, but I'm curious now. Do you have similar thoughts about the rest of the games made by Crystal Dynamics available on Steam?"
"verify_attribute(name[Lara Croft and the Temple of Osiris], developer[Crystal Dynamics], rating[average], available_on_steam[yes])",You said earlier that Lara Croft and the Temple of Osiris isn't your favorite or least favorite game. Is it the same for all Crystal Dynamics games on Steam?
"verify_attribute(name[Lara Croft and the Temple of Osiris], developer[Crystal Dynamics], rating[average], genres[action-adventure, puzzle, shooter])",I know you weren't sold on Lara Croft and the Temple of Osiris. Do you feel just okay about other action-adventure games from Crystal Dynamics with puzzle and shooter elements?
"verify_attribute(name[Lara Croft and the Temple of Osiris], developer[Crystal Dynamics], rating[average], genres[action-adventure, puzzle, shooter])",You said earlier that you found Lara Croft and the Temple of Osiris to be average. Is this sentiment common for action-adventure games from Crystal Dynamics with puzzles and shooting?
"verify_attribute(name[Lara Croft and the Temple of Osiris], developer[Crystal Dynamics], rating[average], genres[action-adventure, puzzle, shooter])","So, since you feel that Lara Croft and the Temple of Osiris is merely of average quality, it's got me wondering something. Do you have the same opinion about the rest of Crystal Dynamics' puzzle action-adventure shooters?"
"verify_attribute(name[Lara Croft and the Temple of Osiris], developer[Crystal Dynamics], rating[average], platforms[PC])",I know you didn't love or hate Lara Croft and the Temple of Osiris. Do you feel similarly about other Crystal Dynamics games on PC?
"verify_attribute(name[Lara Croft and the Temple of Osiris], developer[Crystal Dynamics], rating[average], platforms[PC])",Earlier you mentioned that you found Lara Croft and the Temple of Osiris to be average. Do you commonly find PC games from Crystal Dynamics average?
"verify_attribute(name[Lara Croft and the Temple of Osiris], developer[Crystal Dynamics], rating[average], platforms[PC])","So if I remember right, you feel that Lara Croft and the Temple of Osiris is thoroughly average in quality. Do you feel the same about the rest of Crystal Dynamics' PC game lineup?"
"verify_attribute(name[Lara Croft and the Temple of Osiris], rating[average], genres[action-adventure, puzzle, shooter], has_multiplayer[yes])","So Lara Croft and the Temple of Osiris was, in your view, neither good nor bad, if I remember right. Do you feel similarly about other puzzle action-adventure shooters, even when they had a multiplayer?"
"verify_attribute(name[Lara Croft and the Temple of Osiris], rating[average], genres[action-adventure, puzzle, shooter], has_multiplayer[yes])",You said that you felt Lara Croft and the Temple of Osiris was merely average. Are you usually underwhelmed by multiplayer action-adventure games with puzzles and shooting?
"verify_attribute(name[Lara Croft and the Temple of Osiris], rating[average], genres[action-adventure, puzzle, shooter], has_multiplayer[yes])",You said you didn't love nor hate Lara Croft and the Temple of Osiris. Do you feel the same about other multiplayer action-adventure puzzle and shooter games?
"verify_attribute(name[Lara Croft and the Temple of Osiris], rating[average], genres[action-adventure, puzzle, shooter], player_perspective[bird view])","You said earlier that Lara Croft and the Temple of Osiris was just okay. Are you generally not impressed by action-adventure games with puzzles, shooting and a bird view perspective?"
"verify_attribute(name[Lara Croft and the Temple of Osiris], rating[average], genres[action-adventure, puzzle, shooter], player_perspective[bird view])",I know you only felt okay about Lara Croft and the Temple of Osiris. Do you feel so about other bird view perspective games that are action-adventure or puzzle shooter games?
"verify_attribute(name[Lara Croft and the Temple of Osiris], rating[average], genres[action-adventure, puzzle, shooter], player_perspective[bird view])","I remember you saying that Lara Croft and the Temple of Osiris was an okay game, but didn't blow your mind or anything. Is that just kind of how you feel about all puzzle action-adventure shooters that you play fomr a bird view perspective?"
"verify_attribute(name[Life is Strange], developer[Dontnod Entertainment], esrb[M (for Mature)], rating[good])",You previously said you enjoyed Life is Strange. Are you generally fond of games rated M (for Mature) by Dontnod Entertainment?
"verify_attribute(name[Life is Strange], developer[Dontnod Entertainment], esrb[M (for Mature)], rating[good])",I remember that you liked Life is Strange. Would you say Dontnod Entertainment's games are worth a try when they have the M (for Mature) label?
"verify_attribute(name[Life is Strange], developer[Dontnod Entertainment], esrb[M (for Mature)], rating[good])","Previously you told me that you like Life is Strange developed by Dontnod Entertainment, is that the case with all M- rated videogames?"
"verify_attribute(name[Life is Strange], developer[Dontnod Entertainment], rating[good], genres[role-playing])","You said you liked Life is Strange. So, do you like all of the role-playing games made by Dontnod Entertainment?"
"verify_attribute(name[Life is Strange], developer[Dontnod Entertainment], rating[good], genres[role-playing])",You mentioned earlier that you liked Life is Strange. Are you commonly fond of role-playing games from Dontnod Entertainment?
"verify_attribute(name[Life is Strange], developer[Dontnod Entertainment], rating[good], genres[role-playing])",I remember you saying that you liked Life is Strange. Do you think Dontnod Entertainment has a good approach to role-playing games in general?
"verify_attribute(name[Life is Strange], rating[good], player_perspective[third person], has_multiplayer[no])",I know that you liked Life is Strange. Do you have fun playing third person perspective single-player games in general?
"verify_attribute(name[Life is Strange], rating[good], player_perspective[third person], has_multiplayer[no])","You told me you liked playing Life is Strange. Are you a into other third person, single-player games?"
"verify_attribute(name[Life is Strange], rating[good], player_perspective[third person], has_multiplayer[no])",Earlier you mentioned liking Life is Strange. Are you typically down with single-player games that have a third person perspective?
"verify_attribute(name[Life is Strange], rating[good], player_perspective[third person], platforms[PlayStation])",You said earlier that you liked Life is Strange. Are you a fan in general of third person PlayStation games?
"verify_attribute(name[Life is Strange], rating[good], player_perspective[third person], platforms[PlayStation])",You noted before that you enjoyed Life is Strange. Do you also enjoy other third person games on PlayStation?
"verify_attribute(name[Life is Strange], rating[good], player_perspective[third person], platforms[PlayStation])",You said earlier that you liked Life is Strange. Do you like many third person perspective games made for the PlayStation?
"verify_attribute(name[Life is Strange], release_year[2015], esrb[M (for Mature)], rating[good])",You mentioned previously that you liked Life is Strange. Are you typically fond of M (for Mature) rated games from 2015?
"verify_attribute(name[Life is Strange], release_year[2015], esrb[M (for Mature)], rating[good])","So I believe you liked Life is Strange. Was 2015 a good year for M rated games, do you remember?"
"verify_attribute(name[Life is Strange], release_year[2015], esrb[M (for Mature)], rating[good])",I remember you tell me that you thought Life is Strange was good. Is that the general sense you get for other M rated 2015 games?
"verify_attribute(name[Little Big Adventure], developer[Adeline Software International], rating[average], player_perspective[third person])",You mentioned you thought Little Big Adventure was average. Are you typically unimpressed by third person games from Adeline Software International?
"verify_attribute(name[Little Big Adventure], developer[Adeline Software International], rating[average], player_perspective[third person])",I recall that you were not that fond of Little Big Adventure. Would you say Adeline Software International has room to improve in third person games overall?
"verify_attribute(name[Little Big Adventure], developer[Adeline Software International], rating[average], player_perspective[third person])",You said you were not totally sold on Little Big Adventure. Is this the case for all third person games from Adeline Software International?
"verify_attribute(name[Little Big Adventure], esrb[T (for Teen)], rating[average], genres[action-adventure])",Previously you said you thought Little Big Adventure was average. In general are you not that impressed with action-adventure games rated T (for Teen)?
"verify_attribute(name[Little Big Adventure], esrb[T (for Teen)], rating[average], genres[action-adventure])",You mentioned that you felt that Little Big Adventure was mediocre. Do you think the same way about all T rated action-adventure games?
"verify_attribute(name[Little Big Adventure], esrb[T (for Teen)], rating[average], genres[action-adventure])",I recall that you were not that fond of Little Big Adventure. Do you feel like the T rating makes action-adventure games less fun than what they could be?
"verify_attribute(name[Little Big Adventure], esrb[T (for Teen)], rating[average], platforms[PlayStation])",You described how you thought Little Big Adventure was only average. Is this sentiment true across most T rated PlayStation games?
"verify_attribute(name[Little Big Adventure], esrb[T (for Teen)], rating[average], platforms[PlayStation])",I recall that you were not that fond of Little Big Adventure. Is that true for the majority of teen rated games that you play on the PlayStation?
"verify_attribute(name[Little Big Adventure], esrb[T (for Teen)], rating[average], platforms[PlayStation])",You said earlier that you thought Little Big Adventure was average. Are you typically not impressed with PlayStation games rated T (for Teen)?
"verify_attribute(name[Little Big Adventure], rating[average], has_multiplayer[no], platforms[PlayStation])","Earlier, you stated that you didn't have strong feelings about PlayStation's Little Big Adventure. Is your opinion true for all games which don't have multiplayer?"
"verify_attribute(name[Little Big Adventure], rating[average], has_multiplayer[no], platforms[PlayStation])",I remember you saying you found Little Big Adventure to be average. Are you not usually that into single-player games on PlayStation?
"verify_attribute(name[Little Big Adventure], rating[average], has_multiplayer[no], platforms[PlayStation])",I recall that you were not that fond of Little Big Adventure. Does single-player gaming on the PlayStation quickly get boring for you?
"verify_attribute(name[Little Big Adventure], release_year[1994], rating[average], genres[action-adventure])",You said earlier that Little Big Adventure was merely average. Are you unimpressed in general by action-adventure games from 1994?
"verify_attribute(name[Little Big Adventure], release_year[1994], rating[average], genres[action-adventure])",I recall that you were not that fond of Little Big Adventure. Perhaps action-adventure games from 1994 are not that fun anymore?
"verify_attribute(name[Little Big Adventure], release_year[1994], rating[average], genres[action-adventure])",You said earlier that you were ambivalent towards Little Big Adventure. Is it the case with all action-adventure games from 1994?
"verify_attribute(name[Little Nightmares], developer[Tarsier Studios], rating[good], genres[adventure, platformer, puzzle])","Earlier, you mentioned enjoying Little Nightmares. Would you say that you feel similarly about other adventure puzzle platformers made by Tarsier Studios?"
"verify_attribute(name[Little Nightmares], developer[Tarsier Studios], rating[good], genres[adventure, platformer, puzzle])",You said earlier that you liked Little Nightmares. Do you tend to enjoy adventure games with platforming and puzzles from Tarsier Studios?
"verify_attribute(name[Little Nightmares], developer[Tarsier Studios], rating[good], genres[adventure, platformer, puzzle])",I remember you telling me that Little Nightmares was a good game. Do you normally like adventure platformers with puzzle elements that are developed by Tarsier Studios?
"verify_attribute(name[Little Nightmares], developer[Tarsier Studios], rating[good], platforms[PlayStation])",You said that you like to play Little Nightmares. Does it mean that you regularly play other Tarsier Studios' titles on PlayStation?
"verify_attribute(name[Little Nightmares], developer[Tarsier Studios], rating[good], platforms[PlayStation])",You said earlier that you like Little Nightmares. Is it safe to assume you are a fan of many PlayStation games from Tarsier Studios?
"verify_attribute(name[Little Nightmares], developer[Tarsier Studios], rating[good], platforms[PlayStation])","I know you like Little Nightmares a fair amount. I'm curious, do you consider Tarsier Studios to be a good developer of PlayStation games in general?"
"verify_attribute(name[Little Nightmares], rating[good], genres[adventure, platformer, puzzle], player_perspective[side view])",Earlier you mentioned you liked Little Nightmares. Are you always a fan of side view perspective adventure games with platforming and puzzles?
"verify_attribute(name[Little Nightmares], rating[good], genres[adventure, platformer, puzzle], player_perspective[side view])",I remember you saying that you enjoyed Little Nightmares. Do you like to play side scrolling adventure and puzzle platformers in general?
"verify_attribute(name[Little Nightmares], rating[good], genres[adventure, platformer, puzzle], player_perspective[side view])",You said that Little Nightmares was a pretty good game. Would you say that you're quite fond of adventure puzzle platformers played from a side view perspective?
"verify_attribute(name[Little Nightmares], release_year[2017], rating[good], genres[adventure, platformer, puzzle])",You said that Little Nightmares was a fun time. Were you happy with the 2017 selection of adventure puzzle platformers overall?
"verify_attribute(name[Little Nightmares], release_year[2017], rating[good], genres[adventure, platformer, puzzle])",You said you liked Little Nightmares. Do you like other adventure puzzle platforming games from 2017?
"verify_attribute(name[Little Nightmares], release_year[2017], rating[good], genres[adventure, platformer, puzzle])",I remember you mentioning that you like Little Nightmares. Are you generally a fan of adventure games from 2017 that involve platforming and puzzles?
"verify_attribute(name[Little Nightmares], release_year[2017], rating[good], platforms[PlayStation])",You mentioned liking Little Nightmares a fair amount just a moment ago. Do you enjoy more of the games released for the PlayStation in 2017?
"verify_attribute(name[Little Nightmares], release_year[2017], rating[good], platforms[PlayStation])",Earlier you said that you enjoyed Little Nightmares. Are you generally a fan of PlayStation games from 2017?
"verify_attribute(name[Little Nightmares], release_year[2017], rating[good], platforms[PlayStation])",You mentioned that you liked Little Nightmares on PlayStation. Do you have generally fond feelings for most games from 2017?
"verify_attribute(name[Mass Effect 2], developer[BioWare], esrb[M (for Mature)], rating[excellent])","A moment ago you mentioned how awesome you thought Mass Effect 2 was. Generally speaking, do you think the M rated games developed by BioWare are great?"
"verify_attribute(name[Mass Effect 2], developer[BioWare], esrb[M (for Mature)], rating[excellent])",You told me about your love for Mass Effect 2 recently. Do you feel this love for the other M rated games developed by BioWare?
"verify_attribute(name[Mass Effect 2], developer[BioWare], esrb[M (for Mature)], rating[excellent])",You said that you totally dug Mass Effect 2. Do you mostly like to play mature games from BioWare?
"verify_attribute(name[Mass Effect 2], developer[BioWare], rating[excellent], genres[action-adventure, role-playing, shooter])",You mentioned earlier that you loved Mass Effect 2. In general are you a fan of action-adventure games from BioWare with role-playing and shooting gameplay?
"verify_attribute(name[Mass Effect 2], developer[BioWare], rating[excellent], genres[action-adventure, role-playing, shooter])",You said Mass Effect 2 totally ruled. Are you a huge fan of BioWare's action-adventure RPG shooters?
"verify_attribute(name[Mass Effect 2], developer[BioWare], rating[excellent], genres[action-adventure, role-playing, shooter])",You mentioned absolutely loving BioWare's Mass Effect 2. Do you feel the same way about other action-adventure RPGs which are shooters?
"verify_attribute(name[Mass Effect 2], esrb[M (for Mature)], rating[excellent], platforms[PlayStation])","So Mass Effect 2 is a game you find really excellent, I remember you mentioning. Would you say that, in general, you love the M rated games that are there on PlayStation?"
"verify_attribute(name[Mass Effect 2], esrb[M (for Mature)], rating[excellent], platforms[PlayStation])",I remember you saying that you love Mass Effect 2. Do you frequently love playing PlayStation games with M-rating content?
"verify_attribute(name[Mass Effect 2], esrb[M (for Mature)], rating[excellent], platforms[PlayStation])",Earlier you said that you loved Mass Effect 2. Is that true for other PlayStation games rated M (for Mature)?
"verify_attribute(name[Mass Effect 2], rating[excellent], genres[action-adventure, role-playing, shooter], player_perspective[third person])",I know you can go on about how much you love Mass Effect 2. Would you say you have a soft spot for third person action-adventure RPG shooters?
"verify_attribute(name[Mass Effect 2], rating[excellent], genres[action-adventure, role-playing, shooter], player_perspective[third person])",You said earlier that you really enjoyed Mass Effect 2. Is it pretty safe to say you are a big fan of third person action-adventure games involving role-playing and shooting?
"verify_attribute(name[Mass Effect 2], rating[excellent], genres[action-adventure, role-playing, shooter], player_perspective[third person])",I know Mass Effect 2 is one of your favorite games. Do you love other action-adventure shooters with RPG elements that are in third person?
"verify_attribute(name[Mass Effect 2], release_year[2010], rating[excellent], platforms[PlayStation])","You mentioned you loved Mass Effect 2 a moment ago. However, don't you think that many games released on the PlayStation in 2010 were just excellent?"
"verify_attribute(name[Mass Effect 2], release_year[2010], rating[excellent], platforms[PlayStation])",You said that you adored Mass Effect 2. Do you feel this way when playing other 2010 PlayStation games?
"verify_attribute(name[Mass Effect 2], release_year[2010], rating[excellent], platforms[PlayStation])",You mentioned that you loved Mass Effect 2. Are you a fan in general of PlayStation games from 2010?
"verify_attribute(name[Max Payne], developer[Remedy Entertainment], esrb[M (for Mature)], rating[good])","So you found Max Payne to be enjoyable to play, if I remember right. Do you also enjoy Remedy Entertainment's other M rated games?"
"verify_attribute(name[Max Payne], developer[Remedy Entertainment], esrb[M (for Mature)], rating[good])",You said earlier that you enjoyed Max Payne. Are you a a big fan of M (for Mature) rated games by Remedy Entertainment?
"verify_attribute(name[Max Payne], developer[Remedy Entertainment], esrb[M (for Mature)], rating[good])",You said that you liked Max Payne. Do you frequently like to play mature games from Remedy Entertainment?
"verify_attribute(name[Max Payne], rating[good], genres[action-adventure, shooter], platforms[PC])","You mentioned earlier that you enjoyed Max Payne. Generally, are you a fan of action-adventure games for PC with shooting gameplay?"
"verify_attribute(name[Max Payne], rating[good], genres[action-adventure, shooter], platforms[PC])",I remember you mentioned that you liked Max Payne on the PC. Do you feel this way about the other action-adventure shooter games?
"verify_attribute(name[Max Payne], rating[good], genres[action-adventure, shooter], platforms[PC])",You mentioned earlier that you found Max Payne quite fun. Do you feel the same way about other action-adventure shooters on the PC?
"verify_attribute(name[Max Payne], rating[good], genres[action-adventure, shooter], player_perspective[third person])","I know you feel that Max Payne was a fun time, and that has me wondering something. Do you feel the same way about other third person action-adventure shooters?"
"verify_attribute(name[Max Payne], rating[good], genres[action-adventure, shooter], player_perspective[third person])",You said you had a good time with Max Payne. Are many of your favorite games third person action-adventure shooters?
"verify_attribute(name[Max Payne], rating[good], genres[action-adventure, shooter], player_perspective[third person])",You said that you enjoyed Max Payne. Is this the case with all action-adventure third person shooter games?
"verify_attribute(name[Max Payne], rating[good], player_perspective[third person], available_on_steam[yes])",You said that Max Payne was a pretty good game. Do you feel the same way about other third person perspective games you can get on Steam right now?
"verify_attribute(name[Max Payne], rating[good], player_perspective[third person], available_on_steam[yes])",Earlier you said you liked Max Payne. Is it normally that you feel fondly about third person games on Steam?
"verify_attribute(name[Max Payne], rating[good], player_perspective[third person], available_on_steam[yes])",I know you liked Max Payne. Do you like other third person games on Steam?
"verify_attribute(name[Max Payne], rating[good], player_perspective[third person], platforms[PC])",You told me that you thought Max Payne was good. Do you frequently think that third person games on the PC are good?
"verify_attribute(name[Max Payne], rating[good], player_perspective[third person], platforms[PC])",I recall you said you liked Max Payne. Do you enjoy third person games for PC in general?
"verify_attribute(name[Max Payne], rating[good], player_perspective[third person], platforms[PC])","So you had fun playing Max Payne, if I recall right. Do you also enjoy other third person games for the PC?"
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], developer[Konami Computer Entertainment Japan], rating[excellent], platforms[PlayStation])",You said you really enjoyed Metal Gear Solid 3: Snake Eater. Are you generally a big fan of Konami  Computer Entertainment Japan games for PlayStation?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], developer[Konami Computer Entertainment Japan], rating[excellent], platforms[PlayStation])",You said that you absolutely loved Metal Gear Solid 3: Snake Eater. Do you generally like releases from Konami Computer Entertainment Japan on the PlayStation?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], developer[Konami Computer Entertainment Japan], rating[excellent], platforms[PlayStation])","Everyone loves Metal Gear Solid 3: Snake Eater, and it seems like one of your favorite games too. Do you think it being created by Konami Computer Entertainment Japan had anything to do with its success, or was it all about being released on PlayStation?"
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], esrb[M (for Mature)], rating[excellent], player_perspective[bird view])","Metal Gear Solid 3: Snake Eater sounds like your favorite game of all time, hands down. Would you say you like to play games with mature content rating in general, especially with a bird view perspective?"
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], esrb[M (for Mature)], rating[excellent], player_perspective[bird view])",You said earlier that you love Metal Gear Solid 3: Snake Eater. Are you always a fan of M (for Mature) rated games with a bird view perspective?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], esrb[M (for Mature)], rating[excellent], player_perspective[bird view])",You said that you really enjoyed Metal Gear Solid 3: Snake Eater. Are you fond of mature bird's-eye view games in general?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], rating[excellent], genres[action-adventure, shooter, tactical], platforms[PlayStation])",I know you thought Metal Gear Solid 3: Snake Eater was great. Do you think other action-adventure tactical shooters on PlayStation are great normally?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], rating[excellent], genres[action-adventure, shooter, tactical], platforms[PlayStation])",You mentioned that you really enjoyed Metal Gear Solid 3: Snake Eater. Are you commonly a big fan of action-adventure games on PlayStation with shooting and tactical gameplay?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], rating[excellent], genres[action-adventure, shooter, tactical], platforms[PlayStation])","You've been a fan of Metal Gear Solid 3: Snake Eater ever since you played it for the first time, seems like. Do you still play tactical action-adventure shooters on the PlayStation?"
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], rating[excellent], has_multiplayer[no], platforms[PlayStation])",You said that you really like Metal Gear Solid 3: Snake Eater. Is this common for single-player games on PlayStation?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], rating[excellent], has_multiplayer[no], platforms[PlayStation])",You told me that you loved Metal Gear Solid 3: Snake Eater. Are you commonly pretty fond of single-player games on PlayStation?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], rating[excellent], has_multiplayer[no], platforms[PlayStation])",I remember you expressing excitement about Metal Gear Solid 3: Snake Eater. Are you a fan of many other single-player PlayStation games?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], release_year[2004], rating[excellent], genres[action-adventure, shooter, tactical])","You're a big fan of Metal Gear Solid 3: Snake Eater, if I remember correctly. Do you think it was all about being a tactical action-adventure shooter in 2004?"
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], release_year[2004], rating[excellent], genres[action-adventure, shooter, tactical])",So you said earlier that you totally loved Metal Gear Solid 3: Snake Eater. Are you commonly in love with tactical action-adventure  shooter games from 2004?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], release_year[2004], rating[excellent], genres[action-adventure, shooter, tactical])",You mentioned that you greatly enjoyed Metal Gear Solid 3: Snake Eater. Would you say you're a big fan of action-adventure games from 2004 involving shooting and tactical gameplay?
"verify_attribute(name[Metro 2033], developer[4A Games], rating[good], available_on_steam[yes])",You said that you liked Metro 2033. Do you generally like to play releases by 4A Games on Steam?
"verify_attribute(name[Metro 2033], developer[4A Games], rating[good], available_on_steam[yes])",You mentioned liking Metro 2033. Are you usually a fan of games from 4A Games on Steam?
"verify_attribute(name[Metro 2033], developer[4A Games], rating[good], available_on_steam[yes])","You seem to have enjoyed playing Metro 2033. I'm curious, in general do you like the selection of games that 4A Games have available on Steam?"
"verify_attribute(name[Metro 2033], developer[4A Games], rating[good], platforms[PC])",You said that you liked Metro 2033. Do you always like to play releases from 4A Games on PC?
"verify_attribute(name[Metro 2033], developer[4A Games], rating[good], platforms[PC])","I believe you mentioned liking Metro 2033 earlier. Do 4A Games have a good approach to PC games in general, you think?"
"verify_attribute(name[Metro 2033], developer[4A Games], rating[good], platforms[PC])","You mentioned that you enjoyed Metro 2033, Are you a big fan of PC games from 4A Games?"
"verify_attribute(name[Metro 2033], esrb[M (for Mature)], rating[good], player_perspective[first person])",It's cool that you loved Metro 2033. Do you love other first person games that are rated Mature?
"verify_attribute(name[Metro 2033], esrb[M (for Mature)], rating[good], player_perspective[first person])",Earlier you said that you liked Metro 2033. Is it safe to say you're a fan of first person perspective games rated M (for Mature)?
"verify_attribute(name[Metro 2033], esrb[M (for Mature)], rating[good], player_perspective[first person])","So you had a good time playing Metro 2033. I can't help but wonder, do you find playing M rated games most immersive when played from a first person perspective?"
"verify_attribute(name[Metro 2033], rating[good], genres[action, role-playing, shooter], platforms[PC])",You told me that you like Metro 2033 on PC. Would it be fair to say that you typically like action RPG shooters then?
"verify_attribute(name[Metro 2033], rating[good], genres[action, role-playing, shooter], platforms[PC])",You mentioned enjoying Metro 2033. Are you typically fond of action games on PC with shooting and role-playing?
"verify_attribute(name[Metro 2033], rating[good], genres[action, role-playing, shooter], platforms[PC])",I know you've mentioned that you felt Metro 2033 was a pretty good game. Would you say that playing action shooters with role-playing elements is overall a better experience on the PC than other platforms?
"verify_attribute(name[Metro 2033], rating[good], genres[action, role-playing, shooter], player_perspective[first person])",You mentioned earlier that you liked Metro 2033. Do you regularly play first person action games with role-playing and shooting?
"verify_attribute(name[Metro 2033], rating[good], genres[action, role-playing, shooter], player_perspective[first person])",You said that you liked Metro 2033. Do you also feel good about other first person action shooter RPGs?
"verify_attribute(name[Metro 2033], rating[good], genres[action, role-playing, shooter], player_perspective[first person])",Your opinion of Metro 2033 seems to be that it's a pretty good game. Do you mostly enjoy playing action RPG shooters from a first person perspective?
"verify_attribute(name[NHL 15], developer[EA Canada], rating[average], genres[simulation, sport])","You mentioned that you think that NHL 15 is okay but that it doesn't stand out from the crowd. I'm wondering, do you feel the same way about EA Canada's other sports simulators?"
"verify_attribute(name[NHL 15], developer[EA Canada], rating[average], genres[simulation, sport])",You mentioned you thought NHL 15 was average. Are you commonly unimpressed with sports simulation games from EA Canada?
"verify_attribute(name[NHL 15], developer[EA Canada], rating[average], genres[simulation, sport])","I know you feel that NHL 15 is neither particularly great, nor particularly terrible. Do you feel the same way about the other sport simulators made by EA Canada?"
"verify_attribute(name[NHL 15], developer[EA Canada], rating[average], platforms[PlayStation])",You said that NHL 15 was in your view merely average. Do you have a similar opinion on the rest of EA Canada's games for the PlayStation?
"verify_attribute(name[NHL 15], developer[EA Canada], rating[average], platforms[PlayStation])",You said earlier that NHL 15 was simply average. Are you usually unimpressed with PlayStation games from EA Canada?
"verify_attribute(name[NHL 15], developer[EA Canada], rating[average], platforms[PlayStation])",You didn't seem to be all that impressed with NHL 15. Does that go for other titles by EA Canada on PlayStation as well?
"verify_attribute(name[NHL 15], rating[average], genres[simulation, sport], has_multiplayer[yes])",You said that NHL 15 could be fun but was mostly just average. Do you in general feel that multiplayer sports simulators are like that?
"verify_attribute(name[NHL 15], rating[average], genres[simulation, sport], has_multiplayer[yes])","Previously, you stated that you felt NHL 15 is just so-so. Is this the case for all multiplayer sport simulations?"
"verify_attribute(name[NHL 15], rating[average], genres[simulation, sport], has_multiplayer[yes])",You said earlier that you thought NHL 15 was average. Are you unimpressed in general by multiplayer sports simulation games?
"verify_attribute(name[NHL 15], rating[average], genres[simulation, sport], player_perspective[bird view])",I know you mentioned that NHL 15 was just so-so. Do you feel that a bird view perspective in sports simulators just isn't all that immersive?
"verify_attribute(name[NHL 15], rating[average], genres[simulation, sport], player_perspective[bird view])",Earlier you mentioned that NHL 15 was merely average. Is it common that you're not impressed by sports simulation games with a bird view perspective?
"verify_attribute(name[NHL 15], rating[average], genres[simulation, sport], player_perspective[bird view])","You said you were indifferent towards NHL 15. Typically, do you feel similar to other play bird's-eye view sport simulations?"
"verify_attribute(name[NHL 15], release_year[2014], rating[average], platforms[PlayStation])",You said that in your mind NHL 15 was neither bad nor was it great. Do you feel 2014 simply didn't offer a lot of worthy games for the PlayStation?
"verify_attribute(name[NHL 15], release_year[2014], rating[average], platforms[PlayStation])","You said you didn't love or hate PlayStation games from back in 2014, such as NHL 15. Is that true generally? "
"verify_attribute(name[NHL 15], release_year[2014], rating[average], platforms[PlayStation])",You said you were indifferent towards NHL 15. Is that the case for all PlayStation games from 2014?
"verify_attribute(name[Need for Speed: Most Wanted], developer[EA Redwood Shores], rating[good], genres[driving/racing])",I remember you saying you thought that Need for Speed: Most Wanted was good. Do you like any other EA Redwood Shores driving/racing games?
"verify_attribute(name[Need for Speed: Most Wanted], developer[EA Redwood Shores], rating[good], genres[driving/racing])","You mentioned that Need for Speed: Most Wanted was pretty good in your opinion. Do you generally enjoy driving/racing games, or are you simply fond of EA Redwood Shores's take on it?"
"verify_attribute(name[Need for Speed: Most Wanted], developer[EA Redwood Shores], rating[good], genres[driving/racing])","Previously you told me you like to play racing games like Need for Speed: Most Wanted. So, do you play other games from EA Redwood Shores?"
"verify_attribute(name[Need for Speed: Most Wanted], rating[good], genres[driving/racing], platforms[PlayStation])",So you mentioned Need for Speed: Most Wanted was fun. Is PlayStation the platform on which you enjoy playing racing games the most?
"verify_attribute(name[Need for Speed: Most Wanted], rating[good], genres[driving/racing], platforms[PlayStation])",You said that you enjoyed Need for Speed: Most Wanted. Would you say it's common that you like to play driving and racing games on the PlayStation?
"verify_attribute(name[Need for Speed: Most Wanted], rating[good], genres[driving/racing], platforms[PlayStation])",You stated Need for Speed: Most Wanted was alright on the PlayStation. Is that true for other driving games?
"verify_attribute(name[Need for Speed: Most Wanted], rating[good], genres[driving/racing], player_perspective[third person])","Since you liked Need for Speed: Most Wanted, I was wondering if you like other third person driving/racing games?"
"verify_attribute(name[Need for Speed: Most Wanted], rating[good], genres[driving/racing], player_perspective[third person])",I remember you said you enjoyed Need for Speed: Most Wanted. Would you say you are a fan of third person driving/racing games?
