name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release,utterance
Bus Driver,,,SCS Software,,poor,,,,PC,,,,I really hate Bus Driver. SCS Software is a terrible developer and they're absolutely incompetent at making PC games.
Bus Driver,,,,E (for Everyone),poor,,,no,,,,,"I just don't like Bus Driver at all. E rated games are always too tame for me, and I don't enjoy single player only games either."
Bus Driver,2014,,,,poor,,,,PC,,,,"Bus Driver is definitely not the game for me, not even close. For one thing, it's on the PC, for another it was released in 2014 and I much prefer more recent games."
Rollcage,,,,,average,"action, driving/racing",third person,,,,,,"Rollcage is an okay game. I normally really love games with a third person perspective, but I'm so-so about action driving/racing games."
Rollcage,,,Attention To Detail,,average,"action, driving/racing",,,,,,,"Rollcage isn't a waste of money at least. Action driving/racing games tend to be fun, but Attention To Detail isn't that great a developer so the game doesn't truly shine."
Rollcage,,,,,average,"action, driving/racing",,,PC,,,,"Rollcage isn't awful, but could have been better. Action driving/racing games can be really good, but the PC is just not the right platform for them."
Rollcage,,,Attention To Detail,,average,,third person,,,,,,"Rollcage is of average quality I'd say. Attention To Detail is normally an awesome developer, but I just I'm not a huge fan of games with a third person perspective."
Rollcage,1999,,,,average,,,yes,,,,,"Rollcage isn't terrible I guess. It's from 1999 and I normally don't like games that old, but the multiplayer helped make up for it a bit."
Commandos: Behind Enemy Lines,,,Pyro Studios,,good,"strategy, tactical",,,,,,,The other day I played Commandos: Behind Enemy Lines and it was pretty good. Pyro Studios always makes good games and I enjoy strategic tactical games like it.
Commandos: Behind Enemy Lines,,,,,good,"strategy, tactical",bird view,,,,,,I've been enjoying playing Commandos: Behind Enemy Lines. The bird view perspective makes it easy to play and enhances the strategic and tactical gameplay.
Commandos: Behind Enemy Lines,,,Pyro Studios,,good,,bird view,,,,,,I think that Commandos: Behind Enemy Lines is a pretty good game. Pyro Studios knows how to make games that play well from a bird view perspective like it.
Commandos: Behind Enemy Lines,,,,,good,,,yes,PC,,,,I think that Commandos: Behind Enemy Lines is kind of fun. It's nice to have a game on the PC that I can play with my friends in multiplayer.
Commandos: Behind Enemy Lines,,,Pyro Studios,,good,,,,PC,,,,"I think that Commandos: Behind Enemy Lines is a fun game. Developer Pyro Studios knows what they're doing, and best of all it's on the PC which is always my preference."
FIFA 12,,,,,average,"simulation, sport",,,Xbox,,,,FIFA 12 is neither good nor bad in my opinion. I normally like Xbox games but sport simulators aren't a genre I care for too much.
FIFA 12,,,EA Canada,,average,,,,Xbox,,,,FIFA 12 is so-so in my opinion. EA Canada is an okay developer but they don't really know how to bring out the full potential of the Xbox.
FIFA 12,,,,,average,"simulation, sport",side view,,,,,,"FIFA 12 isn't a favorite of mine at all, but I didn't hate it. I normally like sport simulators quite a bit, but the side view perspective was an odd choice that hurt the game."
FIFA 12,2011,,,,average,,,,Xbox,,,,"FIFA 12 isn't bad I guess. I typically enjoy Xbox games, but 2011 was a pretty average year for video games."
FIFA 12,,,,,average,,,yes,Xbox,,,,FIFA 12 is a game I didn't hate but that I wished I liked more. It's got multiplayer which I always enjoy but unfortunately it's on the Xbox which is my least favorite system.
The Elder Scrolls Online,,,ZeniMax Online Studios,,average,MMORPG,,,,,,,I think The Elder Scrolls Online is okay. I normally really enjoy MMORPGs but I don't think ZeniMax Online Studios really knows what they're doing with that genre.
The Elder Scrolls Online,,,,,average,MMORPG,first person,,,,,,"I think The Elder Scrolls Online is just about average. The MMORPG gameplay is fun, but it's held back by the first person perspective."
The Elder Scrolls Online,,,,,average,,first person,,PC,,,,"I think The Elder Scrolls Online is okay, but nothing special. First person games like it can be fun, but it's on PC so of course it's full of bugs."
The Elder Scrolls Online,,,,M (for Mature),average,,,,,yes,,,"I think that The Elder Scrolls Online was so-so. I love the convenience of it being on Steam, but it's M rating means the content in it is kind of off-putting"
The Elder Scrolls Online,,,,,average,,first person,,,,,yes,"I thought The Elder Scrolls Online was okay I guess. I love that it got a Mac release, but the first person perspective just made it mediocre in my view."
StarCraft,,,Blizzard Entertainment,,good,real-time strategy,,,,,,,I think StarCraft is a fun game. Blizzard Entertainment's games are always decent and I enjoy the real-time strategy genre.
StarCraft,,,,,good,real-time strategy,,,,,,yes,I think that StarCraft is pretty good. Real-time strategy games are generally fun and it even has a Mac release.
StarCraft,,,Blizzard Entertainment,,good,,,,PC,,,,"I've been having fun playing StarCraft lately. Blizzard Entertainment knows what they're doing, and I'm glad it's on the PC."
StarCraft,,,,,good,real-time strategy,,yes,,,,,"I enjoy playing StarCraft a fair amount. Real-strategy games are pretty fun, and the multiplayer option means I can play with my friends."
StarCraft,,,Blizzard Entertainment,,good,,bird view,,,,,,I think StarCraft is pretty good. Blizzard Entertainment is a talented developer and the bird view perspective makes it convenient to play.
Life is Strange,,,,,good,role-playing,third person,,,,,,"I do like Life is Strange. In fact, I enjoy third-person role-playing games generally."
Life is Strange,2015,,,,good,,,,PC,,,,"I often enjoy a game of Life is Strange. In fact, it's one of many PC games I like that were released back in 2015."
Life is Strange,,,,M (for Mature),good,,,,,yes,,,I quite fancy Life is Strange. It's one of many M-rated games I enjoy on Steam.
Life is Strange,,,,,good,,third person,,,,yes,,I am very partial to Life is Strange. It's one of a selection of very enjoyable third-person games released for the Linux OS.
Life is Strange,2015,,Dontnod Entertainment,,good,,,,,,,,I don't mind saying that I am quite keen on Life is Strange. It's just one of the many enjoyable games that Dontnod Entertainment gave us in 2015!
MotorStorm: Apocalypse,,,,,poor,vehicular combat,third person,,,,,,I really didn't like MotorStorm: Apocalypse. Third person vehicular combat games just don't do it for me.
MotorStorm: Apocalypse,,,,,poor,,,yes,PlayStation,,,,"I'm not a huge fan of MotorStorm: Apocalypse. The multiplayer function turns me off, and I rarely use my PlayStation anymore."
MotorStorm: Apocalypse,,,Evolution Studios,,poor,vehicular combat,,,,,,,"I generally avoid vehicular combat games from Evolution Studios, so MotorStorm: Apocalyse is not my cup of tea."
MotorStorm: Apocalypse,2011,,,,poor,vehicular combat,,,,,,,"Evolution Studios' 2011 releases seemed to lack Steam support, and MotorStorm: Apocalypse was no exception."
MotorStorm: Apocalypse,,,,T (for Teen),poor,,third person,,,,,,"With its third person perspective and teen rating, I'm not surprised that I found MotorStorm: Apocalypse lacking."
