HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.name,Input.release_year,Input.exp_release_date,Input.developer,Input.esrb,Input.rating,Input.genres,Input.player_perspective,Input.has_multiplayer,Input.platforms,Input.available_on_steam,Input.has_linux_release,Input.has_mac_release,Answer.feedback,Answer.selected_attr11,Answer.selected_attr12,Answer.selected_attr13,Answer.selected_attr14,Answer.selected_attr21,Answer.selected_attr22,Answer.selected_attr23,Answer.selected_attr24,Answer.selected_attr31,Answer.selected_attr32,Answer.selected_attr33,Answer.selected_attr34,Answer.selected_attr41,Answer.selected_attr42,Answer.selected_attr43,Answer.selected_attr44,Answer.selected_attr51,Answer.selected_attr52,Answer.selected_attr53,Answer.selected_attr54,Answer.utterance1,Answer.utterance2,Answer.utterance3,Answer.utterance4,Answer.utterance5,Approve,Reject
3T2EL38U0M5HSWXB5APHU7CEND1QXW,3M55KGTKUZAPK9G5FED4H7IXAK84PQ,Write 5 conversational responses about a video game based on its attributes and context (type: verify attribute; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Sun Apr 14 12:32:23 PDT 2019,1,BatchId:3606953;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 16 12:32:23 PDT 2019,,,3HFNH7HEMI09SU0F62UFU5893XTQGJ,A1MW021IG07IMF,Submitted,Mon Apr 15 20:13:21 PDT 2019,Mon Apr 15 20:17:59 PDT 2019,Tue Apr 30 20:17:59 PDT 2019,,,,278,100% (27/27),100% (27/27),100% (27/27),<b>Tony Hawk's Pro Skater 3</b>,Year: <b>2001</b>,,Developer: <b>Neversoft Entertainment</b>,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>average</b>,Genres: <b>sport</b>,Player perspective: <b>third person</b>,Has multiplayer: <b>yes</b>,Platform: <b>PC</b>,Available on Steam: <b>no</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>yes</b>,,name,rating,player_perspective,genres,name,rating,developer,platforms,name,rating,platforms,release_year,name,rating,genres,has_multiplayer,name,rating,genres,developer,You mentioned that you found Tony Hawk's Pro Skater 3 to be an okay game. Do you in general just find third person perspective sport games to be average?,You mentioned that Tony Hawk's Pro Skater 3 was an okay game but nothing ground breaking. Do you feel the same way about Neversoft Entertainment's other PC games?,"I know you've said that you feel Tony Hawk's Pro Skater 3 is an okay game, but it could have been better. Do you think in general the games released for the PC in 2001 are like that?","I know you didn't hate Tony Hawk Pro Skater 3, but didn't love it either. Do you feel kinda the same way about other sport games with multiplayer?","You mentioned that Tony Hawk Pro Skater 3 was, in your view, just average in quality. Do you feel the same way about the other sport games developed by Neversoft Entertainment?",,
3CMV9YRYP3M56FC9W12KMC5529ZJLC,3M55KGTKUZAPK9G5FED4H7IXAK84PQ,Write 5 conversational responses about a video game based on its attributes and context (type: verify attribute; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Sun Apr 14 12:32:23 PDT 2019,1,BatchId:3606953;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 16 12:32:23 PDT 2019,,,3VE8AYVF8NJX8Q4O9O7XQTNX8CQ8FA,A1MW021IG07IMF,Submitted,Mon Apr 15 21:37:00 PDT 2019,Mon Apr 15 21:41:19 PDT 2019,Tue Apr 30 21:41:19 PDT 2019,,,,259,100% (27/27),100% (27/27),100% (27/27),<b>Far Cry 3</b>,Year: <b>2012</b>,,Developer: <b>Ubisoft Massive</b>,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>good</b>,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>first person</b>,Has multiplayer: <b>yes</b>,Platform: <b>PC</b>,Available on Steam: <b>yes</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>no</b>,,name,rating,developer,platforms,name,rating,genres,player_perspective,name,rating,has_multiplayer,genres,name,rating,genres,available_on_steam,name,rating,player_perspective,developer,"You said Far Cry 3 was pretty fun a moment ago. I'm wondering, do you feel similarly about all the PC games developed by Ubisoft Massive?","You said that you liked Far Cry 3 a fair amount. In general, would you say you enjoy playing first person action-adventure shooters?","I know you mentioned that you had a pretty fun time playing Far Cry 3. Would you say that overall, you enjoy playing action-adventure shooters that have a multiplayer mode?","You said that yesterday you had fun playing Far Cry 3. I'm curious, in general do you like the action-adventure shooters that are available on Steam?",I know you mentioned that Far Cry 3 was pretty good in your opinion. Would you say that you're a bit of a fan of the first person perspective games developed by Ubisoft Massive?,,
34YWR3PJ28VT43SCOCV2F1LWA940X9,3M55KGTKUZAPK9G5FED4H7IXAK84PQ,Write 5 conversational responses about a video game based on its attributes and context (type: verify attribute; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Sun Apr 14 12:32:23 PDT 2019,1,BatchId:3606953;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 16 12:32:23 PDT 2019,,,3HL8HNGX46NXMVNYEGDBQPI8SIZ9FR,A1MW021IG07IMF,Submitted,Mon Apr 15 20:58:56 PDT 2019,Mon Apr 15 21:03:13 PDT 2019,Tue Apr 30 21:03:13 PDT 2019,,,,257,100% (27/27),100% (27/27),100% (27/27),<b>Small World 2</b>,Year: <b>2010</b>,,Developer: <b>Days of Wonder</b>,,Liking: <b>poor</b>,"Genres: <b>indie, trivia/board game</b>",,Has multiplayer: <b>yes</b>,Platform: <b>PC</b>,Available on Steam: <b>yes</b>,Has a Linux release: <b>yes</b>,Has a Mac release: <b>yes</b>,,name,rating,developer,available_on_steam,name,rating,genres,has_multiplayer,name,rating,platforms,release_year,name,rating,developer,release_year,name,rating,genres,has_mac_release,You said that you really hated Small World 2. Do you in general not like the Steam games that Days of Wonder has developed?,I know you mentioned you found Small World 2 be very boring. Do you feel the same way about other indie trivia/board game style video games with multiplayer?,"You said you didn't really like Small World 2. In general, would you say you dislike the PC games released in 2010?","You said Small World 2 was very off-putting and unfun. In general, do you hate the games that Days of Wonder released in 2010?","I know earlier you said that Small World 2 wasn't any fun to play. I'm curious, in general do you find most games in indie trivia/board game genre that are available on a Mac to be like that?",,
3MGHRFQY2LAI48IMT8H4YFS5CFY0YF,3M55KGTKUZAPK9G5FED4H7IXAK84PQ,Write 5 conversational responses about a video game based on its attributes and context (type: verify attribute; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Sun Apr 14 12:32:23 PDT 2019,1,BatchId:3606953;OriginalHitTemplateId:920937336;,3600,1296000,Mon Apr 15 12:32:23 PDT 2019,,,3VELCLL3GL5FXQK3A3YIBJ0PUW71FM,A38IGWR6VEHCNE,Submitted,Sun Apr 14 19:28:08 PDT 2019,Sun Apr 14 19:35:52 PDT 2019,Mon Apr 29 19:35:52 PDT 2019,,,,464,0% (0/0),0% (0/0),0% (0/0),<b>Guitar Hero: Smash Hits</b>,Year: <b>2009</b>,,Developer: <b>Beenox</b>,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>poor</b>,Genres: <b>music</b>,Player perspective: <b>first person</b>,Has multiplayer: <b>yes</b>,Platform: <b>Nintendo</b>,,,,,name,rating,developer,genres,name,rating,platforms,release_year,name,rating,player_perspective,has_multiplayer,name,rating,has_multiplayer,genres,name,rating,esrb,platforms,"Guitar Hero: Smash Hits didn't jive for you. Was the problem Beenox, or are you not a fan of the music genre?","I remember you hated Guitar Hero: Smash Hits when it first came out. Do you think changing the platform would improve it, or was that just a bad year for Nintendo?","I get that Guitar Hero: Smash Hits wasn't as fun for you as the previous games in the series. Do you think the player perspective was the problem, or the way multiplayer functioned?","Now that Guitar Hero: Smash Hits has been out for a while, I remember how much you don't like it. Do you think making it a single player game would make it better, or are you just not a fan of music games generally?","I remember that when Guitar Hero: Smash Hits came out, you disliked it so much you wanted to write a review about it online. Do you think it being rated T (for teen) had anything to do with it, or was it a failure of the platform more generally?",,
3AFT28WXLFNHHPV0RBXC2SUZKZFOIM,3M55KGTKUZAPK9G5FED4H7IXAK84PQ,Write 5 conversational responses about a video game based on its attributes and context (type: verify attribute; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Sun Apr 14 12:32:23 PDT 2019,1,BatchId:3606953;OriginalHitTemplateId:920937336;,3600,1296000,Wed Apr 17 12:32:23 PDT 2019,,,3PEIJLRY6UFPYDRR7LTPAGQQVYXXWY,A2EED3HLTA96CP,Submitted,Wed Apr 17 04:39:14 PDT 2019,Wed Apr 17 05:25:54 PDT 2019,Thu May 02 05:25:54 PDT 2019,,,,2800,100% (12/12),100% (12/12),100% (12/12),<b>Little Big Adventure</b>,Year: <b>1994</b>,,Developer: <b>Adeline Software International</b>,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>average</b>,Genres: <b>action-adventure</b>,Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,Platform: <b>PlayStation</b>,,,,"I greatly enjoy these HITs and was very sad that you pulled my qual for the newer ones, as I am an avid gamer.",name,rating,genres,esrb,name,rating,player_perspective,developer,name,rating,has_multiplayer,platforms,name,rating,genres,release_year,name,rating,esrb,platforms,I recall that you said you were not that fond of Little Big Adventure.  Is that also true for all action-adventure games rated T (for Teen)?,I recall that you said you were not that fond of Little Big Adventure.  Is that also true for all third person games developed by Adeline Software International?,I recall that you said you were not that fond of Little Big Adventure.  Is that also true for all PlayStation games that aren't  multiplayer?,I recall that you said you were not that fond of Little Big Adventure.  Is that true in general for action adventure games from 1994?,I recall that you said you were not that fond of Little Big Adventure.  Is that true for all T for Teen-rated games for the PlayStation?,,
3ATYLI1PRTNDC0F69TICET9ZXE4OJY,3M55KGTKUZAPK9G5FED4H7IXAK84PQ,Write 5 conversational responses about a video game based on its attributes and context (type: verify attribute; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Sun Apr 14 12:32:23 PDT 2019,1,BatchId:3606953;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 16 12:32:23 PDT 2019,,,3DR23U6WE60O0WWGHBYMZ7YKAOJETA,A1MW021IG07IMF,Submitted,Mon Apr 15 20:42:36 PDT 2019,Mon Apr 15 20:46:32 PDT 2019,Tue Apr 30 20:46:32 PDT 2019,,,,236,100% (27/27),100% (27/27),100% (27/27),<b>Little Nightmares</b>,Year: <b>2017</b>,,Developer: <b>Tarsier Studios</b>,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>good</b>,"Genres: <b>adventure, platformer, puzzle</b>",Player perspective: <b>side view</b>,Has multiplayer: <b>no</b>,Platform: <b>PlayStation</b>,,,,,name,rating,release_year,platforms,name,rating,genres,player_perspective,name,rating,developer,genres,name,rating,developer,platforms,name,rating,release_year,genres,You mentioned liking Little Nightmares a fair amount just a moment ago. Do you in general enjoy the games released for the PlayStation in 2017,You said that Little Nightmares was a pretty good game. Would you say that in general you're fond of adventure puzzle platformers played from a side view perspective?,"Earlier, you mentioned enjoying Little Nightmares. Would you say that you feel similarly about the other adventure puzzle platformers made by Tarsier Studios?","I know you like Little Nightmares a fair amount. I'm curious, do you in general enjoy the PlayStation games developed by Tarsier Studios?",You said that Little Nightmares was a fun time. Do you in general like the adventure puzzle platformers that came out in 2017?,,
3BKZLF990ZK6S1NLA6BJDLJNPJVQY2,3M55KGTKUZAPK9G5FED4H7IXAK84PQ,Write 5 conversational responses about a video game based on its attributes and context (type: verify attribute; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Sun Apr 14 12:32:23 PDT 2019,1,BatchId:3606953;OriginalHitTemplateId:920937336;,3600,1296000,Mon Apr 15 12:32:23 PDT 2019,,,3VP0C6EFSHIGAMDH2WEC15BFZ7O6MJ,A1198W1SPF1R4,Submitted,Sun Apr 14 12:47:19 PDT 2019,Sun Apr 14 13:38:53 PDT 2019,Mon Apr 29 13:38:53 PDT 2019,,,,3094,100% (5/5),100% (5/5),100% (5/5),<b>Euro Truck Simulator</b>,Year: <b>2008</b>,,Developer: <b>SCS Software</b>,,Liking: <b>poor</b>,"Genres: <b>driving/racing, simulation</b>",Player perspective: <b>first person</b>,Has multiplayer: <b>no</b>,Platform: <b>PC</b>,Available on Steam: <b>yes</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>yes</b>,no,name,rating,genres,developer,name,rating,has_linux_release,has_multiplayer,name,rating,genres,player_perspective,name,rating,developer,release_year,name,rating,developer,available_on_steam,I remember you once told me that you didn't like Euro Truck Simulator. Do you mean that you do not like to play driving/racing simulator games developed by SCS Software in general?,Previously you told me that you didn't like Euro Truck Simulator. Do you mean that you don't like to play games that does not run on Linux and without a multiplayer mode in general?,Previously you told me that you didn't like Euro Truck Simulator. Is it true that you don't like to play first person driving/racing simulator games in general?,"If I remember correctly, you didn't like Euro Truck Simulator. Do you in general don't like to play games developed by SCS Software from 2008?",Previously you told me that you did not like Euro Truck Simulator. Is it the case that you do not like to play games on Steam developed by SCS Software in general?,,
3AA88CN98POKHYPQX1RMHZ7EQD3YKI,3M55KGTKUZAPK9G5FED4H7IXAK84PQ,Write 5 conversational responses about a video game based on its attributes and context (type: verify attribute; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Sun Apr 14 12:32:23 PDT 2019,1,BatchId:3606953;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 16 12:32:23 PDT 2019,,,37UEWGM5HUUC0GPC1YYCS8E8XUQR1Z,A1MW021IG07IMF,Submitted,Mon Apr 15 21:19:38 PDT 2019,Mon Apr 15 21:24:40 PDT 2019,Tue Apr 30 21:24:40 PDT 2019,,,,302,100% (27/27),100% (27/27),100% (27/27),<b>Dance Dance Revolution Universe 3</b>,Year: <b>2008</b>,,Developer: <b>Konami</b>,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>poor</b>,Genres: <b>music</b>,,Has multiplayer: <b>yes</b>,Platform: <b>Xbox</b>,,,,,name,rating,developer,genres,name,rating,platforms,developer,name,rating,esrb,platforms,name,rating,genres,platforms,name,rating,release_year,developer,"I know you said that Dance Dance Revolution Universe 3 wasn't very good at all. In general, do you not like music games developed by Konami?",You mentioned earlier that you think Dance Dance Revolution Universe 3 isn't fun at all. Do you feel similarly about Konami's whole lineup of Xbox games?,"Now just a moment ago, you said that Dance Dance Revolution Universe 3 wasn't any good at all. I'm curious then, in general, do you not like the E rated games that are available on the Xbox?","You said that playing Dance Dance Revolution Universe 3 was less fun than watching paint dry. In general, do you think the music games that are available for Xbox are bad?","I know you found Dance Dance Revolution Universe 3 to be very unpleasant to play. Would you, generally speaking, feel the same way about all the games that Konami developed and released in 2008?",,
3VW0145YLYXPCXUUWD3ZMPKU2EPJME,3M55KGTKUZAPK9G5FED4H7IXAK84PQ,Write 5 conversational responses about a video game based on its attributes and context (type: verify attribute; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Sun Apr 14 12:32:23 PDT 2019,1,BatchId:3606953;OriginalHitTemplateId:920937336;,3600,1296000,Mon Apr 15 12:32:23 PDT 2019,,,32AT8R96GMV4ASGNIB81TKO1UINUSK,A1198W1SPF1R4,Submitted,Sun Apr 14 12:35:37 PDT 2019,Sun Apr 14 13:08:55 PDT 2019,Mon Apr 29 13:08:55 PDT 2019,,,,1998,100% (5/5),100% (5/5),100% (5/5),<b>Tomb Raider: The Angel of Darkness</b>,Year: <b>2003</b>,,Developer: <b>Core Design</b>,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>poor</b>,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,Platform: <b>PlayStation</b>,,,,no,name,rating,developer,has_multiplayer,name,rating,genres,esrb,name,rating,release_year,developer,name,rating,platforms,player_perspective,name,rating,genres,has_multiplayer,I remember you said you didn't like Tomb Raider: The Angel of Darkness. Is it true that in general you do not like to play games developed by Core Design without multiplayer mode?,Previously you told me that you did not like Tomb Raider: The Angel of Darkness. Do you not like to play action-adventure shooter games rated T (for Teen) in general?,"If I remember correctly, you did not like Tomb Raider: The Angel of Darkness. Is it the case that you don't like to play games developed by Core Design from 2003 in general?",Previously you told me that you didn't like Tomb Raider: The Angel of Darkness. Do you in general not like to play games on PlayStation with a third person perspective?,"If I remember correctly, you did not like Tomb Raider: The Angel of Darkness. Is it true that you don't like to play action-adventureshooter games without a multiplayer mode in general?",,
39RRBHZ0AUMY2ZT7SR7CXFRXC5EVZS,3M55KGTKUZAPK9G5FED4H7IXAK84PQ,Write 5 conversational responses about a video game based on its attributes and context (type: verify attribute; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Sun Apr 14 12:32:23 PDT 2019,1,BatchId:3606953;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 16 12:32:23 PDT 2019,,,3EFE17QCRDRZ56A3IC12A5ZB0KPSH5,A1MW021IG07IMF,Submitted,Mon Apr 15 19:09:43 PDT 2019,Mon Apr 15 19:17:11 PDT 2019,Tue Apr 30 19:17:11 PDT 2019,,,,448,100% (27/27),100% (27/27),100% (27/27),<b>Tetris</b>,Year: <b>1986</b>,,"Developer: <b>Spectrum HoloByte, Inc.</b>",,Liking: <b>excellent</b>,"Genres: <b>arcade, puzzle, strategy</b>",Player perspective: <b>side view</b>,Has multiplayer: <b>no</b>,Platform: <b>Nintendo</b>,,,,,name,rating,genres,player_perspective,name,rating,platforms,genres,name,rating,platforms,release_year,name,rating,developer,player_perspective,name,rating,genres,has_multiplayer,You mentioned that Tetris is one of your favorite games. Do you in general love arcade puzzle games full of strategy and played from a side view perspective?,"Earlier you said that Tetris was a really excellent game, and so I'm wondering something now. Do you have similar thoughts on other Nintendo arcade puzzle strategy games?",You said that Tetris was one of your all time favorite games. Do you also love the other Nintendo games that were released back in 1986?,"So I know you said that you're a huge, huge fan of Tetris. But do you also love developer Spectrum HoloByte, Inc's other games that are played from a side view perspective?","So you're always talking about how much you love Tetris, how it's totally awesome. Do you in general love single player only arcade puzzle strategy games?",,
3UUIU9GZC5QLIT5TG80H7TWHELQT53,3M55KGTKUZAPK9G5FED4H7IXAK84PQ,Write 5 conversational responses about a video game based on its attributes and context (type: verify attribute; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Sun Apr 14 12:32:23 PDT 2019,1,BatchId:3606953;OriginalHitTemplateId:920937336;,3600,1296000,Tue Apr 16 12:32:23 PDT 2019,,,3W8CV64QJ3LH0RE4961BTAUL8XDH9Y,A1MW021IG07IMF,Submitted,Mon Apr 15 21:03:14 PDT 2019,Mon Apr 15 21:08:26 PDT 2019,Tue Apr 30 21:08:26 PDT 2019,,,,312,100% (27/27),100% (27/27),100% (27/27),<b>Driver</b>,Year: <b>1999</b>,,Developer: <b>Reflections Interactive</b>,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>average</b>,"Genres: <b>driving/racing, simulation</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,Platform: <b>PC</b>,Available on Steam: <b>no</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>yes</b>,,name,rating,has_mac_release,genres,name,rating,genres,has_multiplayer,name,rating,genres,player_perspective,name,rating,release_year,platforms,name,rating,developer,esrb,"I know you felt that Driver was mostly just average in quality. In general, would you say that about the driving/racing simulators available on Mac?","I know you found Driver okay, but didn't really love it. I'm wondering, in general do you think that about driving/racing simulators that don't have any multiplayer option?",You said that Driver was so-so. Do you feel that way about third person perspective driving/racing simulators in general?,"So in our conversation earlier, you mentioned that you felt Driver was a completely average game. In general, do you think that's about how much you like the PC games released in 1999?","A moment ago you said that Driver was simply okay, not bad, not good. I'm wondering, would you say that generally speaking, that's how you feel about Reflections Interactive T rated game lineup?",,
3K2CEDRACBMJQ0QZ87H3OV730L5MTL,3M8DJV5FJWPZF41HJGWV4MATZVHNF2,Write 5 conversational responses about a video game based on its attributes and context (type: verify attribute; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 11:44:47 PDT 2019,1,BatchId:3611072;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 11:44:47 PDT 2019,,,32SVAV9L3GVGB2HAMRQ9LB4VWO1A3G,A1MW021IG07IMF,Submitted,Wed Apr 17 18:17:37 PDT 2019,Wed Apr 17 18:22:15 PDT 2019,Thu May 02 18:22:15 PDT 2019,,,,278,100% (50/50),100% (50/50),100% (50/50),<b>Need for Speed: The Run</b>,Year: <b>2011</b>,,Developer: <b>Firebrand Games</b>,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>average</b>,Genres: <b>driving/racing</b>,Player perspective: <b>third person</b>,Has multiplayer: <b>yes</b>,Platform: <b>Xbox</b>,,,,,name,rating,developer,genres,name,rating,genres,player_perspective,name,rating,developer,platforms,name,rating,release_year,platforms,name,rating,developer,release_year,I know you feel that Need for Speed: The Run was a merely average game. Do you feel the same way about all the driving/racing games made by Firebrand Games?,"A moment ago, you said you felt that Need for Speed: The Run was a so-so game. I'm curious, is that how you feel about all third person perspective driving/racing games?","You said that Need for Speed: The Run was neither bad nor good, but thoroughly mediocre. Do you feel the same way about the rest of the Xbox games developed by Firebrand Games?","I know that you don't hate Need for Speed: The Run, but don't particularly like it all that much either. So I'm wondering, do you think all the Xbox games released in 2011 are similarly average?",So Need for Speed: The Run is in your opinion just okay. Is it also your opinion that the other games developed by Firebrand Games and released in 2011 are merely average quality as well?,,
3SBX2M1TKD8QUU91LZNCXWFGUNLQ4G,3M8DJV5FJWPZF41HJGWV4MATZVHNF2,Write 5 conversational responses about a video game based on its attributes and context (type: verify attribute; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 11:44:47 PDT 2019,1,BatchId:3611072;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 11:44:47 PDT 2019,,,33M4IA01QHNKQHA58RJJNHI93NPXRA,A1MW021IG07IMF,Submitted,Wed Apr 17 18:10:38 PDT 2019,Wed Apr 17 18:13:39 PDT 2019,Thu May 02 18:13:39 PDT 2019,,,,181,100% (50/50),100% (50/50),100% (50/50),<b>Crysis</b>,Year: <b>2007</b>,,Developer: <b>Crytek Frankfurt</b>,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>good</b>,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>first person</b>,Has multiplayer: <b>yes</b>,Platform: <b>Xbox</b>,,,,,name,rating,platforms,player_perspective,name,rating,esrb,platforms,name,rating,genres,player_perspective,name,rating,developer,player_perspective,name,rating,genres,developer,You mentioned that you enjoyed Crysis a bit. Do you in general feel that first person perspective games on the Xbox are fun>,"A moment ago, you said you had a good time playing Crysis. Do you in general like the Xbox's lineup of M rated games?",You mentioned enjoying playing Crysis a moment ago. Do you in general like first person action-adventure shooters?,You said that Crysis was a pretty good game. Do you usually like the first person perspective games developed by Crytek Frankfurt?,You said that Crysis was a good game a moment ago. Do you feel similarly about the rest of the first person perspective games developed by Crytek Frankfurt?,,
3PUV2Q8SV4PGQKQ5VSRF5BENL0DDB4,3M8DJV5FJWPZF41HJGWV4MATZVHNF2,Write 5 conversational responses about a video game based on its attributes and context (type: verify attribute; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 11:44:47 PDT 2019,1,BatchId:3611072;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 11:44:47 PDT 2019,,,3A9AA95ATX8QCLAGPTWZQ3RA96RP50,A1MW021IG07IMF,Submitted,Wed Apr 17 18:06:08 PDT 2019,Wed Apr 17 18:10:38 PDT 2019,Thu May 02 18:10:38 PDT 2019,,,,270,100% (50/50),100% (50/50),100% (50/50),<b>The Forest of Doom</b>,Year: <b>2014</b>,,Developer: <b>Tin Man Games</b>,,Liking: <b>average</b>,"Genres: <b>role-playing, text adventure</b>",,Has multiplayer: <b>no</b>,Platform: <b>PC</b>,Available on Steam: <b>yes</b>,Has a Linux release: <b>yes</b>,Has a Mac release: <b>yes</b>,,name,rating,genres,platforms,name,rating,available_on_steam,developer,name,rating,genres,has_linux_release,name,rating,developer,release_year,name,rating,platforms,release_year,Earlier you mentioned that you felt The Forest of Doom was a pretty average game. Is that because you feel that way about all text adventure role-playing games for the PC?,I know you mentioned you felt that The Forest of Doom was just an okay game. Do you feel the same way about the other games Tin Man Games has released on Steam?,You mentioned that you feel that The Forest of Doom was pretty so-so. Is that how you feel about all the role-playing text adventure games that have gotten a Linux release?,"You mentioned that The Forest of Doom was, in your view, thoroughly average. Do you feel similarly about all the games developed by Tin Man Games and released in 2014?","So a moment ago you said that The Forest of Doom was an okay game, but nothing special. Do you feel that all the PC games released in 2014 are of average quality like that?",,
3AC6MFV69K3TKYYNN2Q8IE0O4VSHZN,3M8DJV5FJWPZF41HJGWV4MATZVHNF2,Write 5 conversational responses about a video game based on its attributes and context (type: verify attribute; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 11:44:47 PDT 2019,1,BatchId:3611072;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 11:44:47 PDT 2019,,,3NXNZ5RS1BJK728SWXFZ2X5RV85975,A1MW021IG07IMF,Submitted,Wed Apr 17 18:13:40 PDT 2019,Wed Apr 17 18:17:37 PDT 2019,Thu May 02 18:17:37 PDT 2019,,,,237,100% (50/50),100% (50/50),100% (50/50),<b>Metro 2033</b>,Year: <b>2010</b>,,Developer: <b>4A Games</b>,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>good</b>,"Genres: <b>action, role-playing, shooter</b>",Player perspective: <b>first person</b>,Has multiplayer: <b>no</b>,Platform: <b>PC</b>,Available on Steam: <b>yes</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>no</b>,,name,rating,available_on_steam,developer,name,rating,genres,player_perspective,name,rating,esrb,player_perspective,name,rating,developer,platforms,name,rating,platforms,genres,"A moment ago, you said you enjoyed playing Metro 2033. I'm curious, in general do you enjoy the games Metro 2033 games that they've released on Steam?","I know a little bit ago you said that Metro 2033 was a pretty good game. I'm curious, do you in general enjoy playing first person action shooters with role-playing elements?","You said earlier in our conversation that you had a good time playing Metro 2033. In general, do you enjoy playing M rated games that are played from a first person perspective?","I believe you mentioned liking Metro 2033 earlier. In general, would you say you enjoy the PC games developed by 4A Games?","I know you've mentioned that you felt Metro 2033 was a pretty good game. Overall, would you say you like playing action shooters with role-playing elements on the PC?",,
