"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.name","Input.release_year","Input.exp_release_date","Input.developer","Input.esrb","Input.rating","Input.genres","Input.player_perspective","Input.has_multiplayer","Input.platforms","Input.available_on_steam","Input.has_linux_release","Input.has_mac_release","Answer.utterance","Approve","Reject"
"373L46LKP7RUM9URB1QJ7CSQUJLKJ2","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:21:56 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:21:56 PDT 2018","","","3JPSL1DZ5TLNF6AK4AAOUP2ZUZ9ANQ","A32I1VI1VFE9N3","Submitted","Thu Jun 14 01:25:26 PDT 2018","Thu Jun 14 01:26:36 PDT 2018","Fri Jun 29 01:26:36 PDT 2018","","","","70","0% (0/0)","0% (0/0)","0% (0/0)","<b>Assetto Corsa</b>","Year: <b>2014</b>","","","ESRB: <b>E (for Everyone)</b>","","Genres: <b>driving/racing, simulation, sport</b>","","Has multiplayer: <b>yes</b>","Platforms: <b>PlayStation, Xbox, PC</b>","","Has a Linux release: <b>yes</b>","Has a Mac release: <b>no</b>","Assetto Corsa is a game that was released in 2014 and is a driving/racing simulation sport game that offers a multiplayer mode to play and compete with your friends and enemies alike. The game is rated E (for Everyone) and is available on PlayStation, Xbox, PC. It's also available on Linux, but not on Mac."
"373L46LKP7RUM9URB1QJ7CSQUJLKJ2","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:21:56 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:21:56 PDT 2018","","","3TE3O85731UJP178K2YQXROBJ9C2R7","A84EAXJ480P45","Submitted","Thu Jun 14 08:15:40 PDT 2018","Thu Jun 14 08:18:06 PDT 2018","Fri Jun 29 08:18:06 PDT 2018","","","","146","0% (0/0)","0% (0/0)","0% (0/0)","<b>Assetto Corsa</b>","Year: <b>2014</b>","","","ESRB: <b>E (for Everyone)</b>","","Genres: <b>driving/racing, simulation, sport</b>","","Has multiplayer: <b>yes</b>","Platforms: <b>PlayStation, Xbox, PC</b>","","Has a Linux release: <b>yes</b>","Has a Mac release: <b>no</b>","Assetto Corsa is a sport, driving/racing, simulation game that is rated E (for Everyone). It was release in 2014 for PlayStation, Xbox, and PC. It doesn't have a Mac release, but it does have a release for Linux."
"3HEM8MA6H9XCJNVKJJF00UQB2OJQP0","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:22:13 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:22:13 PDT 2018","","","37TD41K0AIV8OYZNWKN1ZE2TH26CSC","ABLP1KUWW46S6","Submitted","Thu Jun 14 07:49:12 PDT 2018","Thu Jun 14 08:21:01 PDT 2018","Fri Jun 29 08:21:01 PDT 2018","","","","1909","0% (0/0)","0% (0/0)","0% (0/0)","<b>Small World 2</b>","","","Developer: <b>Days of Wonder</b>","","","Genres: <b>indie, trivia/board game</b>","","Has multiplayer: <b>yes</b>","Platforms: <b>PC</b>","Available on Steam: <b>yes</b>","","","Small World 2 is a trivia/board game for multiple players available on Steam for PC. It was released by the indie developer Days of Wonder."
"3HEM8MA6H9XCJNVKJJF00UQB2OJQP0","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:22:13 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:22:13 PDT 2018","","","3BWI6RSP7HV12YZ948VLUB60F0BE7P","A17KX9Q5PE4VXR","Submitted","Thu Jun 14 08:38:59 PDT 2018","Thu Jun 14 08:39:23 PDT 2018","Fri Jun 29 08:39:23 PDT 2018","","","","24","100% (49/49)","100% (49/49)","100% (49/49)","<b>Small World 2</b>","","","Developer: <b>Days of Wonder</b>","","","Genres: <b>indie, trivia/board game</b>","","Has multiplayer: <b>yes</b>","Platforms: <b>PC</b>","Available on Steam: <b>yes</b>","","","Small World 2 from Days of Wonder is an indie trivia/board game with multiplayer for the PC through steam."
"3HEM8MA6H9XCJNVKJJF00UQB2OJQP0","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:22:13 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:22:13 PDT 2018","","","3OLQQLKKNTBUMT0B5HKIX1B96VDEJY","A138NY7GI7G7HF","Submitted","Thu Jun 14 08:46:48 PDT 2018","Thu Jun 14 08:47:23 PDT 2018","Fri Jun 29 08:47:23 PDT 2018","","","","35","0% (0/0)","0% (0/0)","0% (0/0)","<b>Small World 2</b>","","","Developer: <b>Days of Wonder</b>","","","Genres: <b>indie, trivia/board game</b>","","Has multiplayer: <b>yes</b>","Platforms: <b>PC</b>","Available on Steam: <b>yes</b>","","","Small World 2 is a multiplayer indie, trivia/board game developed by Days of Wonder for PC, and it has streaming."
"3MVY4USGB68WFHNTYSELMX40YY9IS5","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:22:07 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:22:07 PDT 2018","","","320DUZ38G88S67W2BCA6X4WLJBVJGN","A1WQ33VXYM1L22","Submitted","Thu Jun 14 09:02:05 PDT 2018","Thu Jun 14 09:03:37 PDT 2018","Fri Jun 29 09:03:37 PDT 2018","","","","92","0% (0/0)","0% (0/0)","0% (0/0)","<b>RollerCoaster Tycoon</b>","Year: <b>1999</b>","","","","Liking/Rating: <b>good</b>","Genres: <b>simulation, strategy</b>","Player perspective: <b>bird view</b>","Has multiplayer: <b>no</b>","","","","","RollerCoaster Tycoon is a single player bird view strategy and simulation game. It was released in 1999 with good ratings and reception."
"3MVY4USGB68WFHNTYSELMX40YY9IS5","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:22:07 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:22:07 PDT 2018","","","3OE22WJIGJASXC1AQ7JWYK9Y7FAQUW","AUHRS2GFPRADF","Submitted","Thu Jun 14 09:31:55 PDT 2018","Thu Jun 14 10:11:13 PDT 2018","Fri Jun 29 10:11:13 PDT 2018","","","","2358","0% (0/0)","0% (0/0)","0% (0/0)","<b>RollerCoaster Tycoon</b>","Year: <b>1999</b>","","","","Liking/Rating: <b>good</b>","Genres: <b>simulation, strategy</b>","Player perspective: <b>bird view</b>","Has multiplayer: <b>no</b>","","","","","RollerCoaster Tycoon is a good simulation and strategy game played from a bird's eye view. It was released in 1999 and has no multiplayer."
"3MVY4USGB68WFHNTYSELMX40YY9IS5","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:22:07 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:22:07 PDT 2018","","","3UNH76FOCTRIT6NN8F94KWV6S12MYE","A34QZDSTKZ3JO9","Submitted","Thu Jun 14 07:09:41 PDT 2018","Thu Jun 14 07:10:12 PDT 2018","Fri Jun 29 07:10:12 PDT 2018","","","","31","100% (226/226)","0% (0/0)","0% (0/0)","<b>RollerCoaster Tycoon</b>","Year: <b>1999</b>","","","","Liking/Rating: <b>good</b>","Genres: <b>simulation, strategy</b>","Player perspective: <b>bird view</b>","Has multiplayer: <b>no</b>","","","","","RollerCoaster Tycoon from 1999 is a good simulation strategy game.  It has a bird view, but no multiplayer."
"3XQ4XW3OD9XS4W9R9PTTZHXJ92C2SE","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:21:54 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:21:54 PDT 2018","","","38JBBYETQPW4JBHQ2AXERZMQOY64EG","A34QZDSTKZ3JO9","Submitted","Thu Jun 14 05:56:11 PDT 2018","Thu Jun 14 05:56:50 PDT 2018","Fri Jun 29 05:56:50 PDT 2018","","","","39","100% (226/226)","0% (0/0)","0% (0/0)","<b>A Way Out</b>","Year: <b>2018</b>","","","","Liking/Rating: <b>good</b>","Genres: <b>action-adventure</b>","Player perspective: <b>third person</b>","Has multiplayer: <b>yes</b>","","","","","A Way Out was a good action adventure game.  It's third player and has multiplayer.  It was released this year."
"3XQ4XW3OD9XS4W9R9PTTZHXJ92C2SE","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:21:54 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:21:54 PDT 2018","","","3DI28L7YXB0NRCK7FSECT1FNCE81EC","A18RMWE4BKHG6R","Submitted","Thu Jun 14 08:19:05 PDT 2018","Thu Jun 14 08:20:39 PDT 2018","Fri Jun 29 08:20:39 PDT 2018","","","","94","0% (0/0)","0% (0/0)","0% (0/0)","<b>A Way Out</b>","Year: <b>2018</b>","","","","Liking/Rating: <b>good</b>","Genres: <b>action-adventure</b>","Player perspective: <b>third person</b>","Has multiplayer: <b>yes</b>","","","","","In 2018 a multiplayer action game filled with adventure released called, A Way Out.  It has gotten good ratings and is played as a third person."
"3XQ4XW3OD9XS4W9R9PTTZHXJ92C2SE","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:21:54 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:21:54 PDT 2018","","","3QILPRALQ6H9WIH57CQAYYW44CTN8L","A1KWDQ3VG9FT5B","Submitted","Thu Jun 14 04:39:17 PDT 2018","Thu Jun 14 04:40:08 PDT 2018","Fri Jun 29 04:40:08 PDT 2018","","","","51","0% (0/0)","0% (0/0)","0% (0/0)","<b>A Way Out</b>","Year: <b>2018</b>","","","","Liking/Rating: <b>good</b>","Genres: <b>action-adventure</b>","Player perspective: <b>third person</b>","Has multiplayer: <b>yes</b>","","","","","A way out is a pretty neat little third-person adventure game. It came out this year and it has a cool multiplayer system built in as the main gimmick where you cooperate with a friend to escape prison."
"3L84EBDQ37NPXT09TMQV8RS398LKK1","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:21:56 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:21:56 PDT 2018","","","37ZHEEHM6X8YS0JCFOEPBK23OBK37M","AOPI4DCPSO8H4","Submitted","Thu Jun 14 08:33:26 PDT 2018","Thu Jun 14 08:35:37 PDT 2018","Fri Jun 29 08:35:37 PDT 2018","","","","131","100% (26/26)","100% (26/26)","100% (26/26)","<b>Metal Gear Solid 3: Snake Eater</b>","Year: <b>2004</b>","","","","","Genres: <b>action-adventure, shooter, tactical</b>","","","Platforms: <b>PlayStation</b>","","","","If you like tactical action-adventure shooters, try Metal Gear Solid 3: Snake Eater. It was released in 2004 and only available on PlayStation."
"3L84EBDQ37NPXT09TMQV8RS398LKK1","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:21:56 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:21:56 PDT 2018","","","3AMYWKA6YC84APYTFCTPT90IORT6OI","A1PV6DXZKEPBBI","Submitted","Thu Jun 14 08:10:17 PDT 2018","Thu Jun 14 08:11:30 PDT 2018","Fri Jun 29 08:11:30 PDT 2018","","","","73","0% (0/0)","0% (0/0)","0% (0/0)","<b>Metal Gear Solid 3: Snake Eater</b>","Year: <b>2004</b>","","","","","Genres: <b>action-adventure, shooter, tactical</b>","","","Platforms: <b>PlayStation</b>","","","","Metal Gear Solid 3: Snake Eater came out in 2004 on PlayStation. It's an action-adventure shooter, with tactical elements."
"3L84EBDQ37NPXT09TMQV8RS398LKK1","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:21:56 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:21:56 PDT 2018","","","3OVHNO1VE7NFU2RFR8CKFDHEPHEDZE","A34QZDSTKZ3JO9","Submitted","Thu Jun 14 07:05:38 PDT 2018","Thu Jun 14 07:06:15 PDT 2018","Fri Jun 29 07:06:15 PDT 2018","","","","37","100% (226/226)","0% (0/0)","0% (0/0)","<b>Metal Gear Solid 3: Snake Eater</b>","Year: <b>2004</b>","","","","","Genres: <b>action-adventure, shooter, tactical</b>","","","Platforms: <b>PlayStation</b>","","","","Metal Gear Solid 3: Snake Eater for PlayStation is an action adventure tactical shooter game.  It was released in 2004."
"3R868ACW4SXFK23C3W8QXEON60HGZG","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:22:12 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:22:12 PDT 2018","","","39LOEL67OTR2SEOVPT6VPKYY0W283T","A18RMWE4BKHG6R","Submitted","Thu Jun 14 09:24:18 PDT 2018","Thu Jun 14 09:25:02 PDT 2018","Fri Jun 29 09:25:02 PDT 2018","","","","44","0% (0/0)","0% (0/0)","0% (0/0)","<b>FIFA 12</b>","","","","","Liking/Rating: <b>average</b>","Genres: <b>simulation, sport</b>","","Has multiplayer: <b>yes</b>","","","","","The sport simulation game FIFA 12, is a multiplayer game that has average ratings."
"3R868ACW4SXFK23C3W8QXEON60HGZG","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:22:12 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:22:12 PDT 2018","","","3JNQLM5FT588M3CVFI1UBFFCDHM2LG","A3O4WYGKH31OX","Submitted","Thu Jun 14 07:59:12 PDT 2018","Thu Jun 14 07:59:40 PDT 2018","Fri Jun 29 07:59:40 PDT 2018","","","","28","100% (9/9)","0% (0/0)","0% (0/0)","<b>FIFA 12</b>","","","","","Liking/Rating: <b>average</b>","Genres: <b>simulation, sport</b>","","Has multiplayer: <b>yes</b>","","","","","FIFA 12 is an average simulation, sport game, that offers a multiplayer mode."
"3R868ACW4SXFK23C3W8QXEON60HGZG","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:22:12 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:22:12 PDT 2018","","","3X4JMASXCNVPDKN59I8MEOQS4PK0B3","AUHRS2GFPRADF","Submitted","Thu Jun 14 07:21:14 PDT 2018","Thu Jun 14 08:06:05 PDT 2018","Fri Jun 29 08:06:05 PDT 2018","","","","2691","0% (0/0)","0% (0/0)","0% (0/0)","<b>FIFA 12</b>","","","","","Liking/Rating: <b>average</b>","Genres: <b>simulation, sport</b>","","Has multiplayer: <b>yes</b>","","","","","FIFA 12 is a sports simulator with multiplayer with average reviews."
"3NCN4N1H1G2PCWHIKM5I1GQHG9HNBP","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:21:56 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:21:56 PDT 2018","","","3LRKMWOKB63SRSTZUJS3JUQASQPZ2R","A84EAXJ480P45","Submitted","Thu Jun 14 07:12:30 PDT 2018","Thu Jun 14 07:13:42 PDT 2018","Fri Jun 29 07:13:42 PDT 2018","","","","72","0% (0/0)","0% (0/0)","0% (0/0)","<b>Need for Speed: Most Wanted</b>","Year: <b>2005</b>","","","ESRB: <b>T (for Teen)</b>","Liking/Rating: <b>good</b>","Genres: <b>driving/racing</b>","","Has multiplayer: <b>yes</b>","","","","","Need for Speed: Most Wanted is a good driving/racing game that was released in 2005. It is rated T (for Teen) by the ESRB and does have a multiplayer."
"3NCN4N1H1G2PCWHIKM5I1GQHG9HNBP","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:21:56 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:21:56 PDT 2018","","","3MTMREQS4W4D20JYWB1BQ8FQNCGWA8","A8QZJW6MDXWO0","Submitted","Thu Jun 14 07:46:59 PDT 2018","Thu Jun 14 07:48:59 PDT 2018","Fri Jun 29 07:48:59 PDT 2018","","","","120","0% (0/0)","0% (0/0)","0% (0/0)","<b>Need for Speed: Most Wanted</b>","Year: <b>2005</b>","","","ESRB: <b>T (for Teen)</b>","Liking/Rating: <b>good</b>","Genres: <b>driving/racing</b>","","Has multiplayer: <b>yes</b>","","","","","Released in 2005 Need for Speed: Most Wanted is a great rated driving/ racing game for teens."
"3NCN4N1H1G2PCWHIKM5I1GQHG9HNBP","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:21:56 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:21:56 PDT 2018","","","3VHP9MDGRO6ZKTU1Q0N2SFJESCCFCW","A1RQMCQ3LMIGEK","Submitted","Thu Jun 14 07:55:25 PDT 2018","Thu Jun 14 07:57:04 PDT 2018","Fri Jun 29 07:57:04 PDT 2018","","","","99","0% (0/0)","0% (0/0)","0% (0/0)","<b>Need for Speed: Most Wanted</b>","Year: <b>2005</b>","","","ESRB: <b>T (for Teen)</b>","Liking/Rating: <b>good</b>","Genres: <b>driving/racing</b>","","Has multiplayer: <b>yes</b>","","","","","Need for Speed: Most Wanted was released in 2005 with a good rating. This game is strictly driving and racing but you can also play with your online friends via multiplayer mode. You should be at least 13 to play this game because it is rated T (for Teen)."
"3WA2XVDZEM2FCENAVWLR0DAGOG5E66","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:22:07 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:22:07 PDT 2018","","","3B1NLC6UG0IOSIZ06PFQU0IXSAUPGM","A17KX9Q5PE4VXR","Submitted","Thu Jun 14 08:30:39 PDT 2018","Thu Jun 14 08:30:55 PDT 2018","Fri Jun 29 08:30:55 PDT 2018","","","","16","100% (49/49)","100% (49/49)","100% (49/49)","<b>The Elder Scrolls V: Skyrim</b>","Year: <b>2011</b>","","","ESRB: <b>M (for Mature)</b>","","Genres: <b>adventure, role-playing</b>","","","","","","","The Elder Scrolls V: Skyrim is a mature adventure RPG from 2011."
"3WA2XVDZEM2FCENAVWLR0DAGOG5E66","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:22:07 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:22:07 PDT 2018","","","3BWI6RSP7HV12YZ948VLUB60F057EC","ABLP1KUWW46S6","Submitted","Thu Jun 14 07:39:51 PDT 2018","Thu Jun 14 08:13:18 PDT 2018","Fri Jun 29 08:13:18 PDT 2018","","","","2007","0% (0/0)","0% (0/0)","0% (0/0)","<b>The Elder Scrolls V: Skyrim</b>","Year: <b>2011</b>","","","ESRB: <b>M (for Mature)</b>","","Genres: <b>adventure, role-playing</b>","","","","","","","The Elder Scrolls V: Skyrim is an adventure RPG that came out in 2011. It's rated M for mature."
"3WA2XVDZEM2FCENAVWLR0DAGOG5E66","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:22:07 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:22:07 PDT 2018","","","3FTOP5WARGAVV3LHXAL3CC95CUWJ0A","A3F6RNJNTQXFLE","Submitted","Thu Jun 14 07:53:56 PDT 2018","Thu Jun 14 07:54:39 PDT 2018","Fri Jun 29 07:54:39 PDT 2018","","","","43","0% (0/0)","0% (0/0)","0% (0/0)","<b>The Elder Scrolls V: Skyrim</b>","Year: <b>2011</b>","","","ESRB: <b>M (for Mature)</b>","","Genres: <b>adventure, role-playing</b>","","","","","","","The Elder Scrolls V: Skyrim is an adventure, role-playing game developed by Bethesda Studios. The game was released in 2011 with a rating of M (for Mature)."
"3MGHRFQY2LAI48IMT8H4YFS5TPP0Y7","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:22:13 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:22:13 PDT 2018","","","34T446B1C108NPFBNI4HP8WAMA00CQ","ABLP1KUWW46S6","Submitted","Thu Jun 14 09:12:07 PDT 2018","Thu Jun 14 09:55:03 PDT 2018","Fri Jun 29 09:55:03 PDT 2018","","","","2576","0% (0/0)","0% (0/0)","0% (0/0)","<b>NBA 2K16</b>","","","","","Liking/Rating: <b>good</b>","Genres: <b>sport</b>","Player perspective: <b>third person</b>","Has multiplayer: <b>yes</b>","Platforms: <b>PlayStation, Xbox, PC</b>","Available on Steam: <b>yes</b>","","","A good third person sports game with multiplayer is NBA 2k16. It's available on PS or Xbox, or on Steam for PC."
"3MGHRFQY2LAI48IMT8H4YFS5TPP0Y7","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:22:13 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:22:13 PDT 2018","","","36H9ULYP63GMS7070S4OFJW9IWSJFL","A17KX9Q5PE4VXR","Submitted","Thu Jun 14 08:47:38 PDT 2018","Thu Jun 14 08:48:25 PDT 2018","Fri Jun 29 08:48:25 PDT 2018","","","","47","100% (49/49)","100% (49/49)","100% (49/49)","<b>NBA 2K16</b>","","","","","Liking/Rating: <b>good</b>","Genres: <b>sport</b>","Player perspective: <b>third person</b>","Has multiplayer: <b>yes</b>","Platforms: <b>PlayStation, Xbox, PC</b>","Available on Steam: <b>yes</b>","","","NBA 2K16 is a good third person multiplayer sport game for Playstation, Xbox, and PC on Steam."
"3MGHRFQY2LAI48IMT8H4YFS5TPP0Y7","38AOVEY0XWWIDKBIHGGX44FW5MG43A","Write a summarizing description of a video game based on its attributes","Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, summary, writing, entertainment, chat, conversation, creative","$0.20","Thu Jun 14 01:22:13 PDT 2018","3","BatchId:3268643;OriginalHitTemplateId:920937336;","3600","1296000","Tue Jun 19 01:22:13 PDT 2018","","","3LJ7UR74RIZ8DHU3V90XHMGZ2QQN47","A84EAXJ480P45","Submitted","Thu Jun 14 08:59:06 PDT 2018","Thu Jun 14 09:00:18 PDT 2018","Fri Jun 29 09:00:18 PDT 2018","","","","72","0% (0/0)","0% (0/0)","0% (0/0)","<b>NBA 2K16</b>","","","","","Liking/Rating: <b>good</b>","Genres: <b>sport</b>","Player perspective: <b>third person</b>","Has multiplayer: <b>yes</b>","Platforms: <b>PlayStation, Xbox, PC</b>","Available on Steam: <b>yes</b>","","","NBA 2K16 is a good third person sport game that has multiplayer. It was released on PlayStation, Xbox, and PC, and it is available on Steam."
