mr,ref
"verify_attribute(name[Small World 2], release_year[2010], developer[Days of Wonder], rating[poor])",You said Small World 2 was a very off-putting game. Could it just have been that Days of Wonder had a bad year in 2010?
"verify_attribute(name[Small World 2], rating[poor], genres[indie, trivia/board game], has_mac_release[yes])","I know earlier you said that Small World 2 wasn't any fun to play. I'm curious, do you find most games in the indie trivia/board game genre to be like that when they're available on Mac?"
"verify_attribute(name[Guitar Hero: Smash Hits], developer[Beenox], rating[poor], genres[music])",So Guitar Hero: Smash Hits didn't jive for you. Are you not a fan of how Beenox handles the music genre?
"verify_attribute(name[Guitar Hero: Smash Hits], release_year[2009], rating[poor], platforms[Nintendo])",I remember you hated Guitar Hero: Smash Hits when it first came out. Would you say 2009 was just a bad year for Nintendo games?
"verify_attribute(name[Guitar Hero: Smash Hits], rating[poor], player_perspective[first person], has_multiplayer[yes])","I get that Guitar Hero: Smash Hits was no fun for you. Do you think the first person perspective was the problem, or perhaps the way multiplayer functioned?"
"verify_attribute(name[Guitar Hero: Smash Hits], rating[poor], genres[music], has_multiplayer[yes])",I remember you don't like Guitar Hero: Smash Hits. Do you think making it a single-player only game would have been a better idea for this type of a music game?
"verify_attribute(name[Guitar Hero: Smash Hits], esrb[T (for Teen)], rating[poor], platforms[Nintendo])",You seem to dislike Guitar Hero: Smash Hits a lot. Would you say T rated games for the Nintendo tend to often disappoint you?
"verify_attribute(name[Little Big Adventure], esrb[T (for Teen)], rating[average], genres[action-adventure])",I recall that you were not that fond of Little Big Adventure. Do you feel like the T rating makes action-adventure games less fun than what they could be?
"verify_attribute(name[Little Big Adventure], developer[Adeline Software International], rating[average], player_perspective[third person])",I recall that you were not that fond of Little Big Adventure. Would you say Adeline Software International has room to improve in third person games overall?
"verify_attribute(name[Little Big Adventure], rating[average], has_multiplayer[no], platforms[PlayStation])",I recall that you were not that fond of Little Big Adventure. Does single-player gaming on the PlayStation quickly get boring for you?
"verify_attribute(name[Little Big Adventure], release_year[1994], rating[average], genres[action-adventure])",I recall that you were not that fond of Little Big Adventure. Perhaps action-adventure games from 1994 are not that fun anymore?
"verify_attribute(name[Little Big Adventure], esrb[T (for Teen)], rating[average], platforms[PlayStation])",I recall that you were not that fond of Little Big Adventure. Is that true for the majority of teen rated games that you play on the PlayStation?
"verify_attribute(name[Little Nightmares], release_year[2017], rating[good], platforms[PlayStation])",You mentioned liking Little Nightmares a fair amount just a moment ago. Do you enjoy more of the games released for the PlayStation in 2017?
"verify_attribute(name[Little Nightmares], rating[good], genres[adventure, platformer, puzzle], player_perspective[side view])",You said that Little Nightmares was a pretty good game. Would you say that you're quite fond of adventure puzzle platformers played from a side view perspective?
"verify_attribute(name[Little Nightmares], developer[Tarsier Studios], rating[good], genres[adventure, platformer, puzzle])","Earlier, you mentioned enjoying Little Nightmares. Would you say that you feel similarly about other adventure puzzle platformers made by Tarsier Studios?"
"verify_attribute(name[Little Nightmares], developer[Tarsier Studios], rating[good], platforms[PlayStation])","I know you like Little Nightmares a fair amount. I'm curious, do you consider Tarsier Studios to be a good developer of PlayStation games in general?"
"verify_attribute(name[Little Nightmares], release_year[2017], rating[good], genres[adventure, platformer, puzzle])",You said that Little Nightmares was a fun time. Were you happy with the 2017 selection of adventure puzzle platformers overall?
"verify_attribute(name[Euro Truck Simulator], developer[SCS Software], rating[poor], genres[driving/racing, simulation])",I remember you told me that you didn't like Euro Truck Simulator. Do you mean that you do not like to play driving simulator games developed by SCS Software in general?
"verify_attribute(name[Euro Truck Simulator], rating[poor], has_multiplayer[no], has_linux_release[no])",Previously you mentioned that you didn't like Euro Truck Simulator. Do is make you mad when games are not released for Linux and don't even offer a multiplayer mode?
"verify_attribute(name[Euro Truck Simulator], rating[poor], genres[driving/racing, simulation], player_perspective[first person])",Previously you told me that you didn't like Euro Truck Simulator. Would having an alternative perspective besides the first person view improve your experience in driving simulators perhaps?
"verify_attribute(name[Euro Truck Simulator], release_year[2008], developer[SCS Software], rating[poor])","If I remember correctly, you didn't like Euro Truck Simulator. Did SCS Software do a poor job in their quality control in 2008?"
"verify_attribute(name[Euro Truck Simulator], developer[SCS Software], rating[poor], available_on_steam[yes])",Previously you told me that you did not like Euro Truck Simulator. Are you disappointed with SCS Software's overall selection of games on Steam?
"verify_attribute(name[Dance Dance Revolution Universe 3], developer[Konami], rating[poor], genres[music])",I know you said that Dance Dance Revolution Universe 3 wasn't very good at all. Is Konami a poor maker of music games in your book?
"verify_attribute(name[Dance Dance Revolution Universe 3], developer[Konami], rating[poor], platforms[Xbox])",You mentioned earlier that you think Dance Dance Revolution Universe 3 isn't fun at all. Do you feel that Konami's whole lineup of Xbox games is somewhat like that?
"verify_attribute(name[Dance Dance Revolution Universe 3], esrb[E (for Everyone)], rating[poor], platforms[Xbox])","Now just a moment ago, you said that Dance Dance Revolution Universe 3 wasn't any good at all. I'm curious then, do you normally avoid E rated games on the Xbox?"
"verify_attribute(name[Dance Dance Revolution Universe 3], rating[poor], genres[music], platforms[Xbox])",Your opinion of Dance Dance Revolution Universe 3 seems to be that playing it was less fun than watching paint dry. Would you say that the music games that are available for Xbox are just bad?
"verify_attribute(name[Dance Dance Revolution Universe 3], release_year[2008], developer[Konami], rating[poor])",I know you found Dance Dance Revolution Universe 3 to be very unpleasant to play. Would you say that the games Konami released in 2008 suffered an exceptional drop in quality?
"verify_attribute(name[Tomb Raider: The Angel of Darkness], developer[Core Design], rating[poor], has_multiplayer[no])",I remember you said you didn't like Tomb Raider: The Angel of Darkness. Do you typically miss some kind of a multiplayer mode in games by Core Design?
"verify_attribute(name[Tomb Raider: The Angel of Darkness], esrb[T (for Teen)], rating[poor], genres[action-adventure, shooter])",Previously you told me that you did not like Tomb Raider: The Angel of Darkness. Would you say it simply doesn't make sense to even release action-adventure shooter games with a teen rating?
"verify_attribute(name[Tomb Raider: The Angel of Darkness], release_year[2003], developer[Core Design], rating[poor])","If I remember correctly, you did not like Tomb Raider: The Angel of Darkness. Did Core Design let go off their high standard in 2003, you think?"
"verify_attribute(name[Tomb Raider: The Angel of Darkness], rating[poor], player_perspective[third person], platforms[PlayStation])",Previously you told me that you didn't like Tomb Raider: The Angel of Darkness. Do you often find something wrong with the third person perspective games on PlayStation?
"verify_attribute(name[Tomb Raider: The Angel of Darkness], rating[poor], genres[action-adventure, shooter], has_multiplayer[no])","If I remember correctly, you did not like Tomb Raider: The Angel of Darkness. Is it true though that you overall don't like to play action-adventure shooter games if they don't have a multiplayer mode?"
"verify_attribute(name[Tetris], rating[excellent], genres[arcade, puzzle, strategy], player_perspective[side view])",You mentioned that Tetris is one of your favorite games. Do you in general love arcade puzzle games full of strategy and played from a side view perspective?
"verify_attribute(name[Tetris], rating[excellent], genres[arcade, puzzle, strategy], platforms[Nintendo])","Earlier you said that Tetris was a really excellent game, and so I'm wondering something now. Do you think Nintendo is simply the best platform for such arcade puzzle strategy games?"
"verify_attribute(name[Tetris], release_year[1986], rating[excellent], platforms[Nintendo])","You said that Tetris was one of your all time favorite games. Was 1986 a great year for Nintendo games overall, or was it just this game?"
"verify_attribute(name[Tetris], developer[Spectrum HoloByte, Inc.], rating[excellent], player_perspective[side view])","So I know you said that you're a huge fan of Tetris. Do you consider the way Spectrum HoloByte, Inc. uses the side view perspective in their games a contribution to the high entertainment value?"
"verify_attribute(name[Tetris], rating[excellent], genres[arcade, puzzle, strategy], has_multiplayer[no])",So you find Tetris totally awesome. Do you in general love to play through the single-player campaign of arcade puzzle strategy games all on your own?
"verify_attribute(name[Driver], rating[average], genres[driving/racing, simulation], has_mac_release[yes])",I know you felt that Driver was mostly just average in quality. Would you say that the selection of driving/racing simulators on Mac leaves a lot to be desired?
"verify_attribute(name[Driver], rating[average], genres[driving/racing, simulation], has_multiplayer[no])","I know you found Driver okay, but didn't really love it. I'm wondering, in general do you think that about driving/racing simulators that don't have any multiplayer option?"
"verify_attribute(name[Driver], rating[average], genres[driving/racing, simulation], player_perspective[third person])",You said that Driver was so-so. Do you think the third person view is not quite the right player perspective in driving/racing simulators?
"verify_attribute(name[Driver], release_year[1999], rating[average], platforms[PC])","So in our conversation earlier, you mentioned that you felt Driver was a completely average game. Would you say that PC games from 1999 don't have quite as much to offer nowadays?"
"verify_attribute(name[Driver], developer[Reflections Interactive], esrb[T (for Teen)], rating[average])","A moment ago you said that Driver was simply okay, not bad, not good. Would you say that games by Reflections Interactive labelled with the T rating are simply missing something?"
"verify_attribute(name[Need for Speed: The Run], developer[Firebrand Games], rating[average], genres[driving/racing])",I know you feel that Need for Speed: The Run was a merely average game. Do you not trust Firebrand Games with their driving/racing all that much?
"verify_attribute(name[Need for Speed: The Run], rating[average], genres[driving/racing], player_perspective[third person])","A moment ago, you said you felt that Need for Speed: The Run was a so-so game. Is that, by any chance, how you feel about many third person driving/racing games?"
"verify_attribute(name[Need for Speed: The Run], developer[Firebrand Games], rating[average], platforms[Xbox])","You said that Need for Speed: The Run was neither bad nor good, but thoroughly mediocre. Do you feel the same way about the rest of the Xbox games developed by Firebrand Games?"
"verify_attribute(name[Need for Speed: The Run], release_year[2011], rating[average], platforms[Xbox])","I know that you don't hate Need for Speed: The Run, but don't particularly like it all that much either. Do you remember if there are some Xbox games from 2011 that were any better at all?"
"verify_attribute(name[Need for Speed: The Run], release_year[2011], developer[Firebrand Games], rating[average])",So Need for Speed: The Run is in your opinion just okay. Was 2011 just an average year for Firebrand Games in your opinion?
"verify_attribute(name[Crysis], rating[good], player_perspective[first person], platforms[Xbox])",You mentioned that you enjoyed Crysis a bit. Do you in general feel that first person perspective games on the Xbox are fun?
"verify_attribute(name[Crysis], esrb[M (for Mature)], rating[good], platforms[Xbox])","A moment ago, you said you had a good time playing Crysis. Do you think it's cool to play M rated games on the Xbox in general?"
"verify_attribute(name[Crysis], rating[good], genres[action-adventure, shooter], player_perspective[first person])",You mentioned enjoying playing Crysis a moment ago. Would action-adventure first person shooters land fairly high in your genre ranking?
"verify_attribute(name[Crysis], developer[Crytek Frankfurt], rating[good], player_perspective[first person])",You said that Crysis was a solid game. Would you say Crytek Frankfurt has a pretty good recipe for their first person perspective games?
"verify_attribute(name[Crysis], developer[Crytek Frankfurt], rating[good], genres[action-adventure, shooter])",You said that Crysis was a good game a moment ago. Do you feel similarly about the rest of the action-adventure shooters developed by Crytek Frankfurt?
"verify_attribute(name[The Forest of Doom], rating[average], genres[role-playing, text adventure], platforms[PC])",Earlier you mentioned that you felt The Forest of Doom was a pretty average game. Is that because you can't really find all that much excitement in text adventure role-playing games for the PC?
"verify_attribute(name[The Forest of Doom], developer[Tin Man Games], rating[average], available_on_steam[yes])",I know you mentioned you felt that The Forest of Doom was just an okay game. Would you say the selection of Tin Man Games on Steam lacks more solid games?
"verify_attribute(name[The Forest of Doom], rating[average], genres[role-playing, text adventure], has_linux_release[yes])","You mentioned that you feel that The Forest of Doom was pretty so-so. Is that the fate of most role-playing text adventure games that have gotten a Linux release, you think?"
"verify_attribute(name[The Forest of Doom], release_year[2014], developer[Tin Man Games], rating[average])","You mentioned that The Forest of Doom was, in your view, thoroughly average. Do you feel like Tin Man Games could have done much better in 2014?"
"verify_attribute(name[The Forest of Doom], release_year[2014], rating[average], platforms[PC])","So a moment ago you said that The Forest of Doom was an okay game, but nothing special. Would you be inclined to say that PC games released in 2014 have just a limited entertainment value now?"
"verify_attribute(name[Metro 2033], developer[4A Games], rating[good], available_on_steam[yes])","You seem to have enjoyed playing Metro 2033. I'm curious, in general do you like the selection of games that 4A Games have available on Steam?"
"verify_attribute(name[Metro 2033], rating[good], genres[action, role-playing, shooter], player_perspective[first person])",Your opinion of Metro 2033 seems to be that it's a pretty good game. Do you mostly enjoy playing action RPG shooters from a first person perspective?
"verify_attribute(name[Metro 2033], esrb[M (for Mature)], rating[good], player_perspective[first person])","So you had a good time playing Metro 2033. I can't help but wonder, do you find playing M rated games most immersive when played from a first person perspective?"
"verify_attribute(name[Metro 2033], developer[4A Games], rating[good], platforms[PC])","I believe you mentioned liking Metro 2033 earlier. Do 4A Games have a good approach to PC games in general, you think?"
"verify_attribute(name[Metro 2033], rating[good], genres[action, role-playing, shooter], platforms[PC])",I know you've mentioned that you felt Metro 2033 was a pretty good game. Would you say that playing action shooters with role-playing elements is overall a better experience on the PC than other platforms?
