HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.name,Input.release_year,Input.exp_release_date,Input.developer,Input.esrb,Input.rating,Input.genres,Input.player_perspective,Input.has_multiplayer,Input.platforms,Input.available_on_steam,Input.has_linux_release,Input.has_mac_release,Answer.feedback,Answer.selected_attr11,Answer.selected_attr12,Answer.selected_attr13,Answer.selected_attr14,Answer.selected_attr21,Answer.selected_attr22,Answer.selected_attr23,Answer.selected_attr24,Answer.selected_attr31,Answer.selected_attr32,Answer.selected_attr33,Answer.selected_attr34,Answer.selected_attr41,Answer.selected_attr42,Answer.selected_attr43,Answer.selected_attr44,Answer.selected_attr51,Answer.selected_attr52,Answer.selected_attr53,Answer.selected_attr54,Answer.utterance1,Answer.utterance2,Answer.utterance3,Answer.utterance4,Answer.utterance5,Approve,Reject
3JTPR5MTZSXMFAF6MZMP629LVDA5KU,3X8M0CO8UTUOEMZKZAERQXIAN46VPU,Write 5 conversational responses about a video game based on its attributes and context (type: give opinion; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 23:02:32 PDT 2019,1,BatchId:3611893;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 23:02:32 PDT 2019,,,3Z3ZLGNNSJG8YIORBNNVBBJ00DSQ3M,A1MW021IG07IMF,Submitted,Thu Apr 18 19:37:39 PDT 2019,Thu Apr 18 19:45:31 PDT 2019,Fri May 03 19:45:31 PDT 2019,,,,472,100% (81/81),100% (81/81),100% (81/81),<b>SpellForce 3</b>,Year: <b>2017</b>,,Developer: <b>Grimlore Games</b>,,Liking: <b>poor</b>,"Genres: <b>real-time strategy, role-playing</b>",Player perspective: <b>bird view</b>,Has multiplayer: <b>yes</b>,Platform: <b>PC</b>,Available on Steam: <b>yes</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>no</b>,,name,rating,player_perspective,has_mac_release,name,rating,developer,available_on_steam,name,rating,genres,player_perspective,name,rating,developer,release_year,name,rating,genres,has_multiplayer,"I think that SpellForce 3 is just not for me at all. The bird view perspective just doesn't work for it, and worst of all it isn't available on for my Mac.","SpellForce 3 is a really bad game in my opinion. The developer Grimore Games are a bunch of no talent hacks, and it being on Steam means I have to deal with that mess as well.","I think that SpellForce 3 is one of the worst games I've ever played. Trying to combine the real-time strategy and role-playing genres just doesn't work, and the bird view perspective makes it near impossible to play.","I think SpellForce 3 is really, really bad. It's made by Grimlore Games and their games are always terrible, but it also came out in 2017 which was an especially bad year for them.","I didn't like SpellForce 3 at all. The real-time strategy and role-playing genres it combines normally aren't my favorite anyways, but them throwing in a multiplayer mode just diluted the focus and made the whole thing a mess.",,
3OCZWXS7ZOSXZGXO7ZYQL2M0KDF5LX,3X8M0CO8UTUOEMZKZAERQXIAN46VPU,Write 5 conversational responses about a video game based on its attributes and context (type: give opinion; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 23:02:32 PDT 2019,1,BatchId:3611893;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 23:02:32 PDT 2019,,,3T111IHZ5FCUPLS75BD57EWRWS9R9C,A1MW021IG07IMF,Submitted,Thu Apr 18 21:41:36 PDT 2019,Thu Apr 18 21:45:49 PDT 2019,Fri May 03 21:45:49 PDT 2019,,,,253,100% (81/81),100% (81/81),100% (81/81),<b>Tomb Raider: The Last Revelation</b>,Year: <b>1999</b>,,Developer: <b>Core Design</b>,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>good</b>,"Genres: <b>action-adventure, puzzle, shooter</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,Platform: <b>PlayStation</b>,,,,,name,rating,has_multiplayer,developer,name,rating,platforms,player_perspective,name,rating,genres,player_perspective,name,rating,esrb,platforms,name,rating,developer,platforms,Tomb Raider: The Last Revelation is a fun game. Core Design is a good developer and the lack of multiplayer means you can tell the single player experience was focused on.,"I like Tomb Raider: The Last Revelation. I typically enjoy third person games like it, and it being on PlayStation is also nice.",I thought that Tomb Raider: The Last Revelation was pretty good. I tend to enjoy third person action-adventure shooters that have lots of puzzles.,I like Tomb Raider: The Last Revelation. It's on PlayStation which is my favorite system and the T rating means it's got a nice balance between being family friendly and dealing with mature themes.,"I enjoyed playing Tomb Raider: The Last Revelation. Core Design is a good developer and they know how to take advantage of the PlayStation, which is my favorite system.",,
3QX22DUVOO2Y3SUOD2HIPDVOX66VMV,3X8M0CO8UTUOEMZKZAERQXIAN46VPU,Write 5 conversational responses about a video game based on its attributes and context (type: give opinion; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 23:02:32 PDT 2019,1,BatchId:3611893;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 23:02:32 PDT 2019,,,336KAV9KYRESM2JUYXQK5NHAT48Y2D,A30L6SDLOKQJJO,Submitted,Thu Apr 18 05:13:52 PDT 2019,Thu Apr 18 05:18:33 PDT 2019,Fri May 03 05:18:33 PDT 2019,,,,281,0% (0/0),0% (0/0),0% (0/0),<b>Tomb Raider: The Angel of Darkness</b>,Year: <b>2003</b>,,Developer: <b>Core Design</b>,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>poor</b>,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,Platform: <b>PC</b>,Available on Steam: <b>yes</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>yes</b>,,name,rating,developer,has_multiplayer,name,rating,player_perspective,release_year,name,rating,genres,available_on_steam,name,rating,esrb,platforms,name,rating,developer,release_year,Core Design really screwed up the release of Tomb Raider: The Angel of Darkness due to their lack of multiplayer.,I know that Tomb Raider: The Angel of Darkness was released in 2003 but the lack of first person really frustrated me.,I like how Tomb Raider: The Angle of Darkness is now available on Steam but it does not compare well to other action-adventure shooters on there and I wouldn't recommend it.,I usually enjoy PC games for their increased maturity level but Tomb Raider: The Angel of Darkness should have been made M for mature and I would've enjoyed it way more.,Core Design really rushed their release of Tomb Raider: The Angel of Darkness in 2003. It could have been delayed a year and had better technology and graphics and I probably would have enjoyed it.,,
37MQ8Z1JQEHP0IL08VLIH3LK9IRY2G,3X8M0CO8UTUOEMZKZAERQXIAN46VPU,Write 5 conversational responses about a video game based on its attributes and context (type: give opinion; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 23:02:32 PDT 2019,1,BatchId:3611893;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 23:02:32 PDT 2019,,,3IQ1VMJRYU62Q46Q30RJCO7HWIY9AN,A2EED3HLTA96CP,Submitted,Thu Apr 18 04:44:17 PDT 2019,Thu Apr 18 04:53:39 PDT 2019,Fri May 03 04:53:39 PDT 2019,,,,562,100% (16/16),100% (16/16),100% (16/16),<b>Rocket League</b>,Year: <b>2015</b>,,Developer: <b>Psyonix</b>,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>good</b>,"Genres: <b>sport, vehicular combat</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>yes</b>,Platform: <b>Nintendo Switch</b>,,,,,name,rating,genres,has_multiplayer,name,rating,developer,esrb,name,rating,has_multiplayer,player_perspective,name,rating,genres,release_year,name,rating,developer,player_perspective,"I quite enjoy  Rocket League. I am fond of third person sport, vehicular combat games.",I think Rocket League is quite good. I think that Psyonix has created an attractive selection of games rated E (for Everyone).,"I have always enjoyed Rocket League. I like most third person, multiplayer games very much.",I do like Rocket League. I have always been fond of the 2015 crop of sport/vehicular combat games.,"I think Rocket League is a good, solid game. It is one of the many good third-person perspective games developed by Psyonix.",,
3HJ1EVZS2O45OZ5XY07TSHXFC9CR3I,3X8M0CO8UTUOEMZKZAERQXIAN46VPU,Write 5 conversational responses about a video game based on its attributes and context (type: give opinion; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 23:02:32 PDT 2019,1,BatchId:3611893;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 23:02:32 PDT 2019,,,3D8YOU6S9F6ZNUIQBY5YSFS9DJH6UI,A1MW021IG07IMF,Submitted,Wed Apr 17 23:09:03 PDT 2019,Wed Apr 17 23:14:25 PDT 2019,Thu May 02 23:14:25 PDT 2019,,,,322,100% (81/81),100% (81/81),100% (81/81),<b>Ori and the Blind Forest</b>,Year: <b>2015</b>,,Developer: <b>Moon Studios</b>,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>excellent</b>,"Genres: <b>adventure, platformer, puzzle</b>",Player perspective: <b>side view</b>,Has multiplayer: <b>no</b>,Platform: <b>Xbox</b>,,,,,name,rating,genres,player_perspective,name,rating,developer,platforms,name,rating,esrb,genres,name,rating,platforms,player_perspective,name,rating,developer,has_multiplayer,I think Ori and the Blind Forest is absolutely amazing. Adventure puzzle platformers are one of my favorite types of game and the side view perspective makes it easy to play.,"I've really, really been having a blast playing Ori and the Blind Forest. Moon Studios is an amazing developer that really takes advantage of the Xbox to make an excellent game.",I think that Ori and the Blind Forest is an amazing game. It's E rating means all ages can play it and it's adventure puzzle platformer gameplay makes it a blast to play.,"I've found that Ori and the Blind Forest is an excellent game. I love side view perspective games like it, and the fact that it's on Xbox means it runs on good hardware that I can play.","The other day I discovered Ori and the Blind Forest, and it's amazing. Moon Studios is a brilliant developer that always makes good games, and the lack of multiplayer means they were able to really focus on making the best possible single player experience.",,
3Z3R5YC0P38DKQYIMKDQT5NU3KETF6,3X8M0CO8UTUOEMZKZAERQXIAN46VPU,Write 5 conversational responses about a video game based on its attributes and context (type: give opinion; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 23:02:32 PDT 2019,1,BatchId:3611893;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 23:02:32 PDT 2019,,,333U7HK6IA1PUNMB9M9YRJTQDWWDJP,A1MW021IG07IMF,Submitted,Thu Apr 18 21:45:50 PDT 2019,Thu Apr 18 21:50:19 PDT 2019,Fri May 03 21:50:19 PDT 2019,,,,269,100% (81/81),100% (81/81),100% (81/81),<b>Need for Speed: Most Wanted</b>,Year: <b>2005</b>,,Developer: <b>EA Redwood Shores</b>,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>good</b>,Genres: <b>driving/racing</b>,Player perspective: <b>first person</b>,Has multiplayer: <b>yes</b>,Platform: <b>Xbox</b>,,,,,name,rating,genres,has_multiplayer,name,rating,player_perspective,platforms,name,rating,developer,genres,name,rating,developer,platforms,name,rating,platforms,release_year,I think that Need for Speed: Most Wanted is fun to play. Driving/racing games that include multiplayer tend to be enjoyable to me.,"I thought that Need for Speed: Most Wanted was pretty good. It's a first person game and it's on a strong platform like the Xbox, so that makes for an immersive experience.",I think Need for Speed: Most Wanted is fairly enjoyable. EW Redwood Shores is a developer that makes solid games and the driving/racing genre can be pretty fun.,"I thought that Need for Speed: Most Wanted was a good game. EW Redwood Shores is a decent developer, and it's on my favorite system, the Xbox.","I enjoyed Need for Speed: Most Wanted a decent amount because it's on my favorite system, the Xbox. Plus it came out in 2005 which was a good year for games.",,
33QQ60S6AS31NZYHJ7KFVUMSGWX0U1,3X8M0CO8UTUOEMZKZAERQXIAN46VPU,Write 5 conversational responses about a video game based on its attributes and context (type: give opinion; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 23:02:32 PDT 2019,1,BatchId:3611893;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 23:02:32 PDT 2019,,,3OUYGIZWR8KRHEOFSNQN98VJS6O0PE,A1MW021IG07IMF,Submitted,Thu Apr 18 21:31:10 PDT 2019,Thu Apr 18 21:35:33 PDT 2019,Fri May 03 21:35:33 PDT 2019,,,,263,100% (81/81),100% (81/81),100% (81/81),<b>RollerCoaster Tycoon</b>,Year: <b>1999</b>,,Developer: <b>MicroProse</b>,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>good</b>,"Genres: <b>simulation, strategy</b>",Player perspective: <b>bird view</b>,Has multiplayer: <b>no</b>,Platform: <b>PC</b>,Available on Steam: <b>no</b>,Has a Linux release: <b>yes</b>,Has a Mac release: <b>no</b>,,name,rating,player_perspective,developer,name,rating,developer,platforms,name,rating,has_mac_release,genres,name,rating,genres,player_perspective,name,rating,genres,developer,RollerCoaster Tycoon is a fun game. MicroProse is a talented developer and the bird view perspective makes it easy to play.,"RollerCoaster Tycoon is pretty good. MicroProse knows how to make a decent game, and it being on the PC is a plus as well.","RollerCoaster Tycoon is a pretty fun game. I love strategy simulators like it and would even call it great, but it's lack of a Mac release holds it back just a tiny bit.",RollerCoaster Tycoon is a game I find fairly enjoyable. Strategy simulators tend to be fun and the bird view perspective is helpful when playing.,"I've been enjoying playing RollerCoaster Tycoon lately. MicroProse knows how to make a quality strategy simulator, and it shows in this game.",,
3VMV5CHJZ80JYQUDX4J8BQN64ZETG5,3X8M0CO8UTUOEMZKZAERQXIAN46VPU,Write 5 conversational responses about a video game based on its attributes and context (type: give opinion; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 23:02:32 PDT 2019,1,BatchId:3611893;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 23:02:32 PDT 2019,,,3ZGVPD4G6U3MBRNCDYCZKHZ2ZFVTZ5,A1MW021IG07IMF,Submitted,Thu Apr 18 19:53:36 PDT 2019,Thu Apr 18 20:25:38 PDT 2019,Fri May 03 20:25:38 PDT 2019,,,,1922,100% (81/81),100% (81/81),100% (81/81),<b>Bus Driver</b>,Year: <b>2014</b>,,Developer: <b>SCS Software</b>,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>poor</b>,"Genres: <b>driving/racing, indie, simulation</b>",,Has multiplayer: <b>no</b>,Platform: <b>PC</b>,Available on Steam: <b>yes</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>no</b>,,name,rating,developer,has_linux_release,name,rating,platforms,genres,name,rating,developer,platforms,name,rating,esrb,has_multiplayer,name,rating,release_year,platforms,"I think Bus Driver is a really terrible game. SCS Software is a terrible developer, and to add insult to the matter they didn't even give the game a Linux release.","I don't like Bus Driver at all. Indie driving/racing simulators aren't a type of game I normally like anyways, and to make it even worse it's on the PC.",I really hate Bus Driver. SCS Software is a terrible developer and they're absolutely incompetent at making PC games.,"I just don't like Bus Driver at all. E rated games are always too tame for me, and I don't enjoy single player only games either.","Bus Driver is definitely not the game for me, not even close. For one thing, it's on the PC, for another it was released in 2014 and I much prefer more recent games.",,
3EQVJH0T406XYMPOHA1QWQZ7JZRTH4,3X8M0CO8UTUOEMZKZAERQXIAN46VPU,Write 5 conversational responses about a video game based on its attributes and context (type: give opinion; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 23:02:32 PDT 2019,1,BatchId:3611893;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 23:02:32 PDT 2019,,,39GHHAVOMGDCUR3IGB85OFZK0J04J0,A1MW021IG07IMF,Submitted,Thu Apr 18 21:36:52 PDT 2019,Thu Apr 18 21:41:35 PDT 2019,Fri May 03 21:41:35 PDT 2019,,,,283,100% (81/81),100% (81/81),100% (81/81),<b>Rollcage</b>,Year: <b>1999</b>,,Developer: <b>Attention To Detail</b>,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>average</b>,"Genres: <b>action, driving/racing</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>yes</b>,Platform: <b>PC</b>,Available on Steam: <b>no</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>no</b>,,name,rating,player_perspective,genres,name,rating,developer,genres,name,rating,platforms,genres,name,rating,player_perspective,developer,name,rating,release_year,has_multiplayer,"Rollcage is an okay game. I normally really love games with a third person perspective, but I'm so-so about action driving/racing games.","Rollcage isn't a waste of money at least. Action driving/racing games tend to be fun, but Attention To Detail isn't that great a developer so the game doesn't truly shine.","Rollcage isn't awful, but could have been better. Action driving/racing games can be really good, but the PC is just not the right platform for them.","Rollcage is of average quality I'd say. Attention To Detail is normally an awesome developer, but I just I'm not a huge fan of games with a third person perspective.","Rollcage isn't terrible I guess. It's from 1999 and I normally don't like games that old, but the multiplayer helped make up for it a bit.",,
3RBI0I35XEOEL0HJCVZN0DQCFWRY3R,3X8M0CO8UTUOEMZKZAERQXIAN46VPU,Write 5 conversational responses about a video game based on its attributes and context (type: give opinion; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 23:02:32 PDT 2019,1,BatchId:3611893;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 23:02:32 PDT 2019,,,3MX2NQ3YCAGVLUC7BK6GKGDDBBUX52,A1MW021IG07IMF,Submitted,Thu Apr 18 19:11:17 PDT 2019,Thu Apr 18 19:18:25 PDT 2019,Fri May 03 19:18:25 PDT 2019,,,,428,100% (81/81),100% (81/81),100% (81/81),<b>Commandos: Behind Enemy Lines</b>,Year: <b>1998</b>,,Developer: <b>Pyro Studios</b>,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>good</b>,"Genres: <b>strategy, tactical</b>",Player perspective: <b>bird view</b>,Has multiplayer: <b>yes</b>,Platform: <b>PC</b>,Available on Steam: <b>yes</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>no</b>,,name,rating,developer,genres,name,rating,player_perspective,genres,name,rating,developer,player_perspective,name,rating,has_multiplayer,platforms,name,rating,developer,platforms,The other day I played Commandos: Behind Enemy Lines and it was pretty good. Pyro Studios always makes good games and I enjoy strategic tactical games like it.,I've been enjoying playing Commandos: Behind Enemy Lines. The bird view perspective makes it easy to play and enhances the strategic and tactical gameplay.,I think that Commandos: Behind Enemy Lines is a pretty good game. Pyro Studios knows how to make games that play well from a bird view perspective like it.,I think that Commandos: Behind Enemy Lines is kind of fun. It's nice to have a game on the PC that I can play with my friends in multiplayer.,"I think that Commandos: Behind Enemy Lines is a fun game. Developer Pyro Studios knows what they're doing, and best of all it's on the PC which is always my preference.",,
356TQKY9XFIH7DRO134JEHEQRJB87T,3X8M0CO8UTUOEMZKZAERQXIAN46VPU,Write 5 conversational responses about a video game based on its attributes and context (type: give opinion; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 23:02:32 PDT 2019,1,BatchId:3611893;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 23:02:32 PDT 2019,,,3N1FSUEFL6MZR53Q6FMULH47VYID48,A1MW021IG07IMF,Submitted,Thu Apr 18 20:35:12 PDT 2019,Thu Apr 18 20:43:18 PDT 2019,Fri May 03 20:43:18 PDT 2019,,,,486,100% (81/81),100% (81/81),100% (81/81),<b>FIFA 12</b>,Year: <b>2011</b>,,Developer: <b>EA Canada</b>,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>average</b>,"Genres: <b>simulation, sport</b>",Player perspective: <b>side view</b>,Has multiplayer: <b>yes</b>,Platform: <b>Xbox</b>,,,,,name,rating,genres,platforms,name,rating,developer,platforms,name,rating,genres,player_perspective,name,rating,release_year,platforms,name,rating,platforms,has_multiplayer,FIFA 12 is neither good nor bad in my opinion. I normally like Xbox games but sport simulators aren't a genre I care for too much.,FIFA 12 is so-so in my opinion. EA Canada is an okay developer but they don't really know how to bring out the full potential of the Xbox.,"FIFA 12 isn't a favorite of mine at all, but I didn't hate it. I normally like sport simulators quite a bit, but the side view perspective was an odd choice that hurt the game.","FIFA 12 isn't bad I guess. I typically enjoy Xbox games, but 2011 was a pretty average year for video games.",FIFA 12 is a game I didn't hate but that I wished I liked more. It's got multiplayer which I always enjoy but unfortunately it's on the Xbox which is my least favorite system.,,
3G3AJKPCXLDZ3W0NC946AIIITWNY4C,3X8M0CO8UTUOEMZKZAERQXIAN46VPU,Write 5 conversational responses about a video game based on its attributes and context (type: give opinion; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 23:02:32 PDT 2019,1,BatchId:3611893;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 23:02:32 PDT 2019,,,3HQUKB7LNG0AFXWN7IP36RS9SU5HHD,A1MW021IG07IMF,Submitted,Thu Apr 18 19:18:47 PDT 2019,Thu Apr 18 19:37:38 PDT 2019,Fri May 03 19:37:38 PDT 2019,,,,1131,100% (81/81),100% (81/81),100% (81/81),<b>The Elder Scrolls Online</b>,Year: <b>2014</b>,,Developer: <b>ZeniMax Online Studios</b>,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>average</b>,Genres: <b>MMORPG</b>,Player perspective: <b>first person</b>,,Platform: <b>PC</b>,Available on Steam: <b>yes</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>yes</b>,,name,rating,genres,developer,name,rating,player_perspective,genres,name,rating,player_perspective,platforms,name,rating,esrb,available_on_steam,name,rating,has_mac_release,player_perspective,I think The Elder Scrolls Online is okay. I normally really enjoy MMORPGs but I don't think ZeniMax Online Studios really knows what they're doing with that genre.,"I think The Elder Scrolls Online is just about average. The MMORPG gameplay is fun, but it's held back by the first person perspective.","I think The Elder Scrolls Online is okay, but nothing special. First person games like it can be fun, but it's on PC so of course it's full of bugs.","I think that The Elder Scrolls Online was so-so. I love the convenience of it being on Steam, but it's M rating means the content in it is kind of off-putting","I thought The Elder Scrolls Online was okay I guess. I love that it got a Mac release, but the first person perspective just made it mediocre in my view.",,
38VTL6WC4AYHZF4NQENGFAOWTSIY5H,3X8M0CO8UTUOEMZKZAERQXIAN46VPU,Write 5 conversational responses about a video game based on its attributes and context (type: give opinion; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 23:02:32 PDT 2019,1,BatchId:3611893;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 23:02:32 PDT 2019,,,3N1FSUEFL6MZR53Q6FMULH47VYM4D3,A1MW021IG07IMF,Submitted,Thu Apr 18 20:43:18 PDT 2019,Thu Apr 18 20:52:09 PDT 2019,Fri May 03 20:52:09 PDT 2019,,,,531,100% (81/81),100% (81/81),100% (81/81),<b>StarCraft</b>,Year: <b>1998</b>,,Developer: <b>Blizzard Entertainment</b>,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>good</b>,Genres: <b>real-time strategy</b>,Player perspective: <b>bird view</b>,Has multiplayer: <b>yes</b>,Platform: <b>PC</b>,Available on Steam: <b>no</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>yes</b>,,name,rating,developer,genres,name,rating,has_mac_release,genres,name,rating,platforms,developer,name,rating,has_multiplayer,genres,name,rating,developer,player_perspective,I think StarCraft is a fun game. Blizzard Entertainment's games are always decent and I enjoy the real-time strategy genre.,I think that StarCraft is pretty good. Real-time strategy games are generally fun and it even has a Mac release.,"I've been having fun playing StarCraft lately. Blizzard Entertainment knows what they're doing, and I'm glad it's on the PC.","I enjoy playing StarCraft a fair amount. Real-strategy games are pretty fun, and the multiplayer option means I can play with my friends.",I think StarCraft is pretty good. Blizzard Entertainment is a talented developer and the bird view perspective makes it convenient to play.,,
3EAWOID6MTI10ENHOXUKRGOBU360VQ,3X8M0CO8UTUOEMZKZAERQXIAN46VPU,Write 5 conversational responses about a video game based on its attributes and context (type: give opinion; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 23:02:32 PDT 2019,1,BatchId:3611893;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 23:02:32 PDT 2019,,,3S0TNUHWKU40A6QSIIC72TKCXFJD8A,A2EED3HLTA96CP,Submitted,Thu Apr 18 04:53:39 PDT 2019,Thu Apr 18 05:11:46 PDT 2019,Fri May 03 05:11:46 PDT 2019,,,,1087,100% (16/16),100% (16/16),100% (16/16),<b>Life is Strange</b>,Year: <b>2015</b>,,Developer: <b>Dontnod Entertainment</b>,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>good</b>,Genres: <b>role-playing</b>,Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,Platform: <b>PC</b>,Available on Steam: <b>yes</b>,Has a Linux release: <b>yes</b>,Has a Mac release: <b>yes</b>,,name,rating,player_perspective,genres,name,rating,release_year,platforms,name,rating,esrb,available_on_steam,name,rating,player_perspective,has_linux_release,name,rating,developer,release_year,"I do like Life is Strange. In fact, I enjoy third-person role-playing games generally.","I often enjoy a game of Life is Strange. In fact, it's one of many PC games I like that were released back in 2015.",I quite fancy Life is Strange. It's one of many M-rated games I enjoy on Steam.,I am very partial to Life is Strange. It's one of a selection of very enjoyable third-person games released for the Linux OS.,I don't mind saying that I am quite keen on Life is Strange. It's just one of the many enjoyable games that Dontnod Entertainment gave us in 2015!,,
34D9ZRXCYRFH9Z4VM4M85ZGH4LOASM,3X8M0CO8UTUOEMZKZAERQXIAN46VPU,Write 5 conversational responses about a video game based on its attributes and context (type: give opinion; attributes: 4),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Wed Apr 17 23:02:32 PDT 2019,1,BatchId:3611893;OriginalHitTemplateId:920937336;,3600,1296000,Thu Apr 18 23:02:32 PDT 2019,,,3TUI152ZZC9COFACOJ9CNI432PTQ11,A8VAYDSZ6Z6K4,Submitted,Thu Apr 18 09:56:28 PDT 2019,Thu Apr 18 10:05:41 PDT 2019,Fri May 03 10:05:41 PDT 2019,,,,553,100% (3/3),100% (3/3),100% (3/3),<b>MotorStorm: Apocalypse</b>,Year: <b>2011</b>,,Developer: <b>Evolution Studios</b>,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>poor</b>,Genres: <b>vehicular combat</b>,Player perspective: <b>third person</b>,Has multiplayer: <b>yes</b>,Platform: <b>PlayStation</b>,,,,,name,rating,genres,player_perspective,name,rating,has_multiplayer,platforms,name,rating,genres,developer,name,rating,release_year,genres,name,rating,player_perspective,esrb,I really didn't like MotorStorm: Apocalypse. Third person vehicular combat games just don't do it for me.,"I'm not a huge fan of MotorStorm: Apocalypse. The multiplayer function turns me off, and I rarely use my PlayStation anymore.","I generally avoid vehicular combat games from Evolution Studios, so MotorStorm: Apocalyse is not my cup of tea.","Evolution Studios' 2011 releases seemed to lack Steam support, and MotorStorm: Apocalypse was no exception.","With its third person perspective and teen rating, I'm not surprised that I found MotorStorm: Apocalypse lacking.",,
