name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release,utterance
Payday 2,2013,,,M (for Mature),average,"role-playing, shooter",first person,,,,,,"French avarie ‘damage to ship or cargo’, earlier ‘customs duty’, from Italian avaria, from Arabic ‘awār ‘damage to goods’; the suffix -age is on the pattern of damage. Originally denoting a duty payable by the owner of goods to be shipped, the term later denoted the financial liability from goods lost or damaged at sea, and specifically the equitable apportionment of this between the owners of the vessel and of the cargo (late 16th century); this gave rise to the general sense of calculating the mean (mid 18th century)."
Payday 2,2013,,,M (for Mature),average,"role-playing, shooter",first person,,,,,,"Payday 2 is a first person role-playing shooter released in 2013. It is considered average as far a quality, and is rated M (for Mature)."
Tomb Raider: The Last Revelation,,,,,good,"action-adventure, puzzle, shooter",,,"PlayStation, PC",yes,,,Tomb Raider: The Last Revelation was a good action adventure shooter puzzle game for the PlayStation and PC.  You can get it on Steam.
Tomb Raider: The Last Revelation,,,,,good,"action-adventure, puzzle, shooter",,,"PlayStation, PC",yes,,,Tomb Raider: The Last Revelation is a good action-adventure game that is on PlayStation and PC only. This puzzle shooter is also on Steam.
Tomb Raider: The Last Revelation,,,,,good,"action-adventure, puzzle, shooter",,,"PlayStation, PC",yes,,,"The next time you're on Steam, look for Tomb Raider: The Last Revelation. It is a good action-adventure puzzle shooter. In addition to PC, it is available on PlayStation."
The Sims,,,,T (for Teen),good,"simulation, strategy",bird view,no,,,,,"The Sims is a single player, bird-view simulation strategy game. It has received good ratings, and is rated T (for Teen)."
The Sims,,,,T (for Teen),good,"simulation, strategy",bird view,no,,,,,Teenagers will love the simulation and strategy game that is The Sims. The bird view game has good ratings but no multiplayer option.
The Sims,,,,T (for Teen),good,"simulation, strategy",bird view,no,,,,,"The Sims is a simulation strategy game that gives the player a bird view perspective. It has good likability and is rated T (for Teen). There is no multiplayer, however."
NHL 15,2014,,,E 10+ (for Everyone 10 and Older),average,"simulation, sport",bird view,,"PlayStation, Xbox",,,,"NHL 15 is an average sport, simulation game that has a bird view perspective. It was rated E 10+ (for Everyone 10 and Older) and was released for PlayStation and Xbox in 2014."
NHL 15,2014,,,E 10+ (for Everyone 10 and Older),average,"simulation, sport",bird view,,"PlayStation, Xbox",,,,NHL 15 is a sport simulation game developed for PlayStation and Xbox. The bird view game released in 2014 with an E 10+ rating to average critical reviews.
NHL 15,2014,,,E 10+ (for Everyone 10 and Older),average,"simulation, sport",bird view,,"PlayStation, Xbox",,,,"NHL 15 is a 2014 simulation, sport game in bird view with an ESRB of E 10+ (for Everyone 10 and Older), and it is on PlayStation and Xbox."
BioShock,2007,,,,good,"action-adventure, role-playing, shooter",first person,,,,,,"BioShock is a good action-adventure, role-playing, first person shooter that came out in 2007."
BioShock,2007,,,,good,"action-adventure, role-playing, shooter",first person,,,,,,BioShock is a good action-adventure role-playing game that came out in 2007 and is a first person shooter.
BioShock,2007,,,,good,"action-adventure, role-playing, shooter",first person,,,,,,BioShock is a good first person shooter action adventure role playing game that was released in 2007.
God of War,,,SIE Santa Monica Studio,M (for Mature),excellent,"action-adventure, platformer, role-playing",,no,PlayStation,,,,"God of War was developed by SIE Santa Monica Studio, and was released with an M (for Mature) rating. It is an excellent action-adventure, platformer, role-playing game for the PlayStation. There is no multiplayer mode."
God of War,,,SIE Santa Monica Studio,M (for Mature),excellent,"action-adventure, platformer, role-playing",,no,PlayStation,,,,"If you're into platformers with action-adventure, try God of War by SIE Santa Monica Studio. It's excellent, it's got role-play and you can play it on PlayStation, though it doesn't have multiplayer support. It's rated M (for Mature)."
God of War,,,SIE Santa Monica Studio,M (for Mature),excellent,"action-adventure, platformer, role-playing",,no,PlayStation,,,,"God of War is an excellent action-adventure, platformer, role-playing game from SIE Santa Monica Studio. It released on the PlayStation with an M (for Mature) rating and does not feature multiplayer."
Hitman 2,,"November 13, 2018",,,,"shooter, tactical",third person,,"PlayStation, Xbox, PC",,,,"If you like tactical shooter games, Hitman 2 is being released on November 13 this year.  It's a third person shooter and will be available for Playstation, XBox, and PC."
Hitman 2,,"November 13, 2018",,,,"shooter, tactical",third person,,"PlayStation, Xbox, PC",,,,"Hitman 2 is going to be great. It comes out in November of this year (2018), for PlayStation, Xbox, and PC. It's a third-person shooter with a ton of tactical elements that really make you slow down and think about how to get through a level."
Hitman 2,,"November 13, 2018",,,,"shooter, tactical",third person,,"PlayStation, Xbox, PC",,,,"I absolutely love the Hitman series, so i would definitely play Hitman 2. I prefer Xbox, but PC and Playstation will do just fine, especially if i want to expand my console horizons. Whats not to love about sneaking around in third  person, shooting enemies while tactically completing your objective? I hope they come out with it sooner then November 13th 2018..."
RollerCoaster Tycoon,,,MicroProse,,,"simulation, strategy",bird view,,"Xbox, PC",,yes,no,"RollerCoaster Tycoon is a simulation strategy game by MicroProse. The game offers a bird view and is on PC and Xbox, with no Mac or Linux option."
RollerCoaster Tycoon,,,MicroProse,,,"simulation, strategy",bird view,,"Xbox, PC",,yes,no,"RollerCoaster Tycoon is a simulation/strategy game with a birds-eye view perspective for the player. It was developed by Microprose for Xbox and PC and also has a Linux release, though not one for Mac as well."
RollerCoaster Tycoon,,,MicroProse,,,"simulation, strategy",bird view,,"Xbox, PC",,yes,no,RollerCoaster Tycoon is a simulation strategy game developed by MicroProse for the Xbox and the PC. The bird perspective game is not for Mac users but it does boast a Linux version.
Lara Croft and the Temple of Osiris,,,,,,"action-adventure, puzzle, shooter",,,"PlayStation, Xbox, PC",,no,no,"Lara Croft and the Temple of Osiris is an action-adventure puzzle game with shooter elements which is available on PS, Xbox, and PC. Unfortunately there's no Mac or Linux release."
Lara Croft and the Temple of Osiris,,,,,,"action-adventure, puzzle, shooter",,,"PlayStation, Xbox, PC",,no,no,"The action-adventure shooter and puzzler called Lara Croft and the Temple of Osiris was released for the PlayStation, Xbox and PC with no Linux or Mac versions on offer."
Lara Croft and the Temple of Osiris,,,,,,"action-adventure, puzzle, shooter",,,"PlayStation, Xbox, PC",,no,no,"Lara Croft and the Temple of Osiris is an action-adventure, puzzle shooter game. It's available for PlayStation, Xbox, and PC, but was not released for Linux or Mac."
Anthem,,"February 22, 2019",,,,"action-adventure, role-playing, shooter",third person,yes,"PlayStation, Xbox, PC",,,,"Anthem is a third-person action-adventure role-playing shooter game with multiplayer. You can play it on PlayStation, Xbox, and PC, and will be out on February 22, 2019."
Anthem,,"February 22, 2019",,,,"action-adventure, role-playing, shooter",third person,yes,"PlayStation, Xbox, PC",,,,"If you want to try a new third person action-adventure, role-playing shooter, look out for Anthem, which is expected to be released February 22, 2019. It will be available on PlayStation, Xbox, and PC and will feature a multiplayer mode."
Anthem,,"February 22, 2019",,,,"action-adventure, role-playing, shooter",third person,yes,"PlayStation, Xbox, PC",,,,"Anthem is an third person, role-playing, action-adventure shooter that has multiplayer. It is expected to release on PlayStation, Xbox, and PC on February 22, 2019."
Metro 2033,2010,,,,,"action, role-playing, shooter",,no,,,,,"Metro 2033 is a 2010 action, role-playing, shooter game without a multiplayer mode."
Metro 2033,2010,,,,,"action, role-playing, shooter",,no,,,,,"If you want an action, role-playing shooter with no multiplayer, try Metro 2033. It was released in 2010."
Metro 2033,2010,,,,,"action, role-playing, shooter",,no,,,,,Metro 2033 is a role-playing action shooter game released in 2010. The game has no multiplayer in it.
Guitar Hero: Smash Hits,2009,,Beenox,,poor,music,first person,yes,"PlayStation, Xbox, Nintendo",,,,"Guitar Hero: Smash Hits is a first-person music game that came out in 2009. It was developed by Beenox for Playstation, Xbox and Nintendo and though it has multiplayer support, it has received some low ratings."
Guitar Hero: Smash Hits,2009,,Beenox,,poor,music,first person,yes,"PlayStation, Xbox, Nintendo",,,,"Guitar Hero: Smash Hits is a music game that came out in 2009 by Beenox, but has a poor rating. The game is available on PlayStation, Xbox, and Nintendo. Guitar Hero has multiplayer functionality and is in the first person."
Guitar Hero: Smash Hits,2009,,Beenox,,poor,music,first person,yes,"PlayStation, Xbox, Nintendo",,,,"The 2009 music genre video game, Guitar Hero: Smash Hits developed by Beenox received poor ratings. The first person PlayStation, Xbox and Nintendo title does however offer multiplayer features."
Outlast II,2017,,Red Barrels,,,"adventure, indie",,,,,,,"Red Barrels released the indie adventure game, Outlast II in 2017."
Outlast II,2017,,Red Barrels,,,"adventure, indie",,,,,,,"Outlast II is a 2017 release by Red Barrels and is an adventure, indie game."
Outlast II,2017,,Red Barrels,,,"adventure, indie",,,,,,,Outlast II is an indie adventure game released by Red Barrels in 2017.
Stronghold 2,,,,,,"real-time strategy, simulation",,,PC,yes,,,Stronghold 2 is available on Steam and PC.  It's a real time strategy simulation game.
Stronghold 2,,,,,,"real-time strategy, simulation",,,PC,yes,,,"Stronghold 2 is a real-time strategy, simulation game for the PC that is available on Steam."
Stronghold 2,,,,,,"real-time strategy, simulation",,,PC,yes,,,"Check out Stronghold 2, a real-time strategy simulation. It is available on PC and can be purchased through Steam."
Half-Life 2,,,Valve Corporation,,excellent,shooter,first person,no,,,,,"Half-Life 2 is a shooter game by the developer Valve Corporation, It sports the first person perspective though it doesn't have multiplayer. It received excellent ratings."
Half-Life 2,,,Valve Corporation,,excellent,shooter,first person,no,,,,,Half-Life 2 is an excellent first person shooter by Valve Corporation that cannot be played multiplayer.
Half-Life 2,,,Valve Corporation,,excellent,shooter,first person,no,,,,,Half Life 2 was an excellent first person shooter game by Valve Corporation.  It didn't have multiplayer though.
Tom Clancy's The Division,,,,M (for Mature),average,"role-playing, shooter, tactical",third person,yes,"PlayStation, Xbox, PC",yes,,,"Tom Clancy's The Division was released with a M (for Mature) rating. It's an average role-playing, shooter, tactical third person game, that offers a multiplayer mode. It's available for PlayStation, Xbox, and PC, as well as for Steam."
Tom Clancy's The Division,,,,M (for Mature),average,"role-playing, shooter, tactical",third person,yes,"PlayStation, Xbox, PC",yes,,,"If you are looking for a third person, role-playing tactical shooter with multiplayer, try out Tom Clancy's The Division. It is regarded as average quality, and is rated M (for Mature). You can get it on PlayStation, Xbox, and PC, where it is available on Steam."
Tom Clancy's The Division,,,,M (for Mature),average,"role-playing, shooter, tactical",third person,yes,"PlayStation, Xbox, PC",yes,,,"Tom Clancy's The Division is an average role-playing tactical shooter that is rated M for Mature. It is played from a third person perspective, and it has multiplayer as well. It is played on Playstation, Xbox, and PC, and it is available on Steam as well."
Layers of Fear,,,Bloober Team,,poor,"adventure, indie, point-and-click",first person,,,,,,"Layers of Fear is an adventure/point-and-click indie game that the Bloober Team developed with first person support, though it's received some poor ratings."
Layers of Fear,,,Bloober Team,,poor,"adventure, indie, point-and-click",first person,,,,,,Layers of Fear is a poor indie adventure game by Bloober Team. The point-and-click is in first person only.
Layers of Fear,,,Bloober Team,,poor,"adventure, indie, point-and-click",first person,,,,,,"Layers of Fear is a poorly reviewed indie point-and-click, first person adventure game developed by Bloober Team."
Might & Magic: Heroes VI,,,,,,"role-playing, turn-based strategy",bird view,yes,,,,,"Might & Magic: Heroes VI is a turn-based strategy, role-playing game that has a bird view perspective and a multiplayer."
Might & Magic: Heroes VI,,,,,,"role-playing, turn-based strategy",bird view,yes,,,,,Now that Might &  Magic: Heroes VI is an newer game.  It can be found near similar genres of role-playing and turn based strategies. It is spectacular in offering multiplayer capabilities and the up close and personal bird view for your enjoyment.
Might & Magic: Heroes VI,,,,,,"role-playing, turn-based strategy",bird view,yes,,,,,Might & Magic: Heroes VI is a role playing turn based strategy game.  It has a bird view and features multiplayer.
Far Cry 3,,,,,,"action-adventure, shooter",,,"PlayStation, Xbox, PC",yes,no,no,"To enhance, personalize, and support your experience on the Site, among other things, we collect, use, and share your user information. For example, we use aggregated information to develop content targeted to user interests and to generally improve the Site's user experience. As detailed below, your user information may also be used by Forbes and its partners to tailor content and ads, provide social media features (e.g., features that allow you to share content directly to your preferred social media platform), track your preferences, analyze traffic, and provide similar services and content. Forbes is committed to your privacy and will not share any user information with any third party without your consent, except as outlined in this Privacy Statement or as permitted by law. If you have any requests, comments, or"
Far Cry 3,,,,,,"action-adventure, shooter",,,"PlayStation, Xbox, PC",yes,no,no,"Far Cry 3 is an action adventure shooter game available for the PlayStation, Xbox, and PC, but not Linux or Mac.  You can get it on Steam."
Far Cry 3,,,,,,"action-adventure, shooter",,,"PlayStation, Xbox, PC",yes,no,no,"Far Cry 3 is an action-adventure and shooter game which has streaming on Playstation, Xboax, and PC, but it is not out on Linux or Mac."
Tomb Raider: The Last Revelation,1999,,,T (for Teen),,"action-adventure, puzzle, shooter",third person,no,,,,,Tomb Raider: The Last Revelation is a single-player only third person action adventure game with shooting elements and a ton of puzzles to solve. It was released in 1999 with a T rating.
Tomb Raider: The Last Revelation,1999,,,T (for Teen),,"action-adventure, puzzle, shooter",third person,no,,,,,"Tomb Raider: The Last Revelation, was released in 1999, with a rating of T (for Teen). It's a third person action-adventure, puzzle, shooter game. There is no multiplayer mode."
Tomb Raider: The Last Revelation,1999,,,T (for Teen),,"action-adventure, puzzle, shooter",third person,no,,,,,Tomb Raider: The Last Revelation is a third person action-adventure puzzle shooter with no multiplayer. It was released in 1999 and is rated T (for Teen).
The Last of Us,2013,,,M (for Mature),excellent,"action-adventure, shooter",third person,yes,PlayStation,,,,"The Last of Us was released in 2013 and is available on the PlayStation console. This action-adventure, shooting game was given excellent reviews! You get to play in third person perspective throughout the game and it even has a multiplayer mode. The Last of Us is rated M (for Mature)."
The Last of Us,2013,,,M (for Mature),excellent,"action-adventure, shooter",third person,yes,PlayStation,,,,"The Last of Us is an excellent action-adventure shooter game that is rated M (for Mature) and came out in 2013 for PlayStation. The game is in the third person, and you can play with  other people."
The Last of Us,2013,,,M (for Mature),excellent,"action-adventure, shooter",third person,yes,PlayStation,,,,"PlayStation has a game called ""Year: 2013"" that has an excellent multi user action, shooter and adventure game.  My kind of game."
Driver,1999,,,T (for Teen),average,"driving/racing, simulation",third person,,,,,,Driver is third-person racing simulation game originally released in 1999. The game received a T (for Teen) rating and got average ratings from players.
Driver,1999,,,T (for Teen),average,"driving/racing, simulation",third person,,,,,,Driver was released in 1999 with a Teen rating.  It's an average third person driving/racing simulator.
Driver,1999,,,T (for Teen),average,"driving/racing, simulation",third person,,,,,,"The third person perspective game, Driver, was released in 1999.  This driving/racing simulation game has been ranked T for Teen and rated average."
Need for Speed: Payback,,,,,,driving/racing,third person,yes,"PlayStation, Xbox, PC",,no,no,"Need for Speed Payback is a third person, driving/racing multiplayer game for PlayStation, Xbox and PC. To date,it isn't available on Linux or Mac."
Need for Speed: Payback,,,,,,driving/racing,third person,yes,"PlayStation, Xbox, PC",,no,no,"A game that i personally like to play multiplayer with friends and relax while driving/racing is called Need for Speed:Payback and it plays from the third person perspective. Although NFS: Payback has no Linux or Mac versions, it is available for the Playstation, Xbox, and PC platforms."
Need for Speed: Payback,,,,,,driving/racing,third person,yes,"PlayStation, Xbox, PC",,no,no,"Need for Speed: Payback is a driving/racing game released for PlayStation, Xbox, and PC. The game plays from a third person perspective and offers multiplayer. For PC release the game is only available on Windows with no release for Linux or Mac."
Metro 2033,2010,,,,,"action, role-playing, shooter",first person,,"Xbox, PC",yes,no,no,"Metro 2033 was released in the year 2012 on the Xbox and PC and available for download on Steam, though it hasn't been released for Linux or Mac, leaving it to be a Windows release only. It' is a action, role-playing, shooter through the first person perspective."
Metro 2033,2010,,,,,"action, role-playing, shooter",first person,,"Xbox, PC",yes,no,no,"If you enjoy action as much as role-play, try Metro 2033. It's a first-person shooter game from 2010 that runs on Xbox and PC. You can find it on Steam, though it doesn't have Linux or Mac support."
Metro 2033,2010,,,,,"action, role-playing, shooter",first person,,"Xbox, PC",yes,no,no,"""Metro 2033"" is an action packed, role-playing, shooter that was released in 2010. It's available on the Xbox, PC, and is also available in the Steam store. You play in first person perspective throughout this game. ""Metro 2033"" has no Linux or Mac release."
Heroes of Might and Magic III: The Restoration of Erathia,1999,,,E (for Everyone),,turn-based strategy,,,PC,no,yes,yes,"Heroes of Might and Magic III: The Restoration of Erathia is a turn-based strategy game that came out in 1999 for PC only. The game is rated E (for Everyone) and is not available for Steam, but is available on Linux and Mac."
Heroes of Might and Magic III: The Restoration of Erathia,1999,,,E (for Everyone),,turn-based strategy,,,PC,no,yes,yes,"The classic Heroes of Might and Magic III: The Restoration of Erathia is an  ideal starting point to turn-based strategy games, think of all your non-gamin friends who could play! Especially with it's E rating and it's availability on PC, Linux and Mac although it isn't available on Steam."
Heroes of Might and Magic III: The Restoration of Erathia,1999,,,E (for Everyone),,turn-based strategy,,,PC,no,yes,yes,"Heroes of Might and Magic III: The Restoration of Erathia is a turn based strategy game made in 1999. The game, rated E for Everyone is available only on PC, Linux and Mac, but is not available on Steam."
TrackMania Turbo,2016,,,,,"arcade, driving/racing","first person, third person",,,,,,TrackMania Tubo from 2016 is played in the third and first person point of view.  It's an arcade driving racing game.
TrackMania Turbo,2016,,,,,"arcade, driving/racing","first person, third person",,,,,,TrackMania Turbo is an arcade driving/racing game that is both first person and third person. It was released in 2016.
TrackMania Turbo,2016,,,,,"arcade, driving/racing","first person, third person",,,,,,track mania turbo is a driving arcade game made in year 2016
Life is Strange,,,,,good,role-playing,,,,,,,Life is Strange is a role-playing game with good ratings.
Life is Strange,,,,,good,role-playing,,,,,,,Life is Strange is a good role-playing game.
Life is Strange,,,,,good,role-playing,,,,,,,Life is Strange is a good role-playing game.
Mafia,2002,,Illusion Softworks,M (for Mature),excellent,"driving/racing, fighting, shooter",third person,no,,,,,Mafia is an excellent driving/racing game by Illusion Softworks that came out in 2002. This fighting game is a third person shooter. The game is rated M (for Mature) and offers no multiplayer.
Mafia,2002,,Illusion Softworks,M (for Mature),excellent,"driving/racing, fighting, shooter",third person,no,,,,,"Illusion Softwork's excellent third person shooter Mafia combines elements of driving, racing, and shooting games that were enjoyed by a huge fanbase. It was released in 2002 with an M rating. It's too bad it's only a single player game."
Mafia,2002,,Illusion Softworks,M (for Mature),excellent,"driving/racing, fighting, shooter",third person,no,,,,,"If you want to try an awesome driving and racing game you should try Mafia. Only one person can play, but you can switch to the third person perspective which is really cool."
Layers of Fear,,,Bloober Team,,poor,"adventure, indie, point-and-click",first person,,"PlayStation, Xbox, Nintendo Switch, PC",yes,,,"Bloober Team's Layers of Fear was pretty poor.  It's a first person adventure point and click indie game available on Steam.  You can play it on PlayStation, XBox, Nintendo Switch, and PC."
Layers of Fear,,,Bloober Team,,poor,"adventure, indie, point-and-click",first person,,"PlayStation, Xbox, Nintendo Switch, PC",yes,,,"The poor indie point-and-click adventure title Layers of Fear is available on PlayStation, Xbox, Nintendo Switch and PC. The first person game by the Bloober Team is available on Steam."
Layers of Fear,,,Bloober Team,,poor,"adventure, indie, point-and-click",first person,,"PlayStation, Xbox, Nintendo Switch, PC",yes,,,"Layers of Fear isn't the greatest. It's an Indie First-Person point-and-click adventure made by Bloober team and released on just about everything. You can buy it for PlayStation, Xbox, PC through Steam, and the Nintendo Switch, but I'm not sure I'd recommend it unless you were a huge fan of point-and-click adventures."
Dirt: Showdown,2012,,,,average,"driving/racing, sport","first person, third person",,,,,,"Dirt: Showdown is a driving/racing, sports game that was released in 2012, it sports first and third person perspective. It received fairly average ratings."
Dirt: Showdown,2012,,,,average,"driving/racing, sport","first person, third person",,,,,,"If you like sports and driving/racing games that allow both first and third person view, try Dirt: Showdown. It was released in 2012 and has received average ratings."
Dirt: Showdown,2012,,,,average,"driving/racing, sport","first person, third person",,,,,,Dirt: Showdown is an average sports first person and third person driving/racing game. It was released in 2012.
Sid Meier's Civilization V,2010,,,E 10+ (for Everyone 10 and Older),good,"simulation, turn-based strategy",,yes,,,,,"Sid Meier's Civilization V is a 2010 simulation, turn-based strategy game that has good ratings and is E 10+ (for Everyone 10 and Older), and it has multiplayer mode."
Sid Meier's Civilization V,2010,,,E 10+ (for Everyone 10 and Older),good,"simulation, turn-based strategy",,yes,,,,,"2010's Sid Meier's Civilization V is a good simulation, turn-based strategy with multiplayer. It  was rated E 10+ (for Everyone 10 and Older)."
Sid Meier's Civilization V,2010,,,E 10+ (for Everyone 10 and Older),good,"simulation, turn-based strategy",,yes,,,,,Sid Meier's Civilization V is a good simulation turn based strategy game from 2010.  It features multiplayer and is rated E.
Tom Clancy's Splinter Cell: Chaos Theory,2005,,,M (for Mature),,"action, tactical",,,,,,,Tom Clancy's Splinter Cell: Chaos Theory is a tactical action game for mature audiences. It was released in 2005.
Tom Clancy's Splinter Cell: Chaos Theory,2005,,,M (for Mature),,"action, tactical",,,,,,,"Tom Clancy's Splinter Cell: Chaos Theory is a 2005 M (for Mature) release, and it is an action, tactical game."
Tom Clancy's Splinter Cell: Chaos Theory,2005,,,M (for Mature),,"action, tactical",,,,,,,"Tom Clancy's Splinter Cell: Chaos Theory was released in 2005. It's an action packed, tactical style game. You need to be a bit older to play this game because its rated M (for mature)."
World of Warcraft,2004,,Blizzard Entertainment,,,"adventure, MMORPG",third person,,PC,,no,yes,"World of Warcraft is an adventure MMORPG game with a third person perspective released by Blizzard Entertainment in 2004.  It's available for PC and Mac, but no Linux."
World of Warcraft,2004,,Blizzard Entertainment,,,"adventure, MMORPG",third person,,PC,,no,yes,"For a third person adventure MMORPG, there is always World of Warcraft from Blizzard Entertainment. It was released in 2004 for PC with a Mac release, as well. It is not available on Linux, unfortunately."
World of Warcraft,2004,,Blizzard Entertainment,,,"adventure, MMORPG",third person,,PC,,no,yes,World of Warcraft is a third person adventure MMORPG. It was released in 2004 by Blizzard Entertainment for PC and Mac (not available on linux).
Euro Truck simulation,,,,,poor,"driving/racing, simulation",,,PC,,no,yes,"Euro Truck simulation is a poor driving/racing, simulation game. It's available for PC and Mac, but there was no Linux release."
Euro Truck simulation,,,,,poor,"driving/racing, simulation",,,PC,,no,yes,Euro Truck Simulation is a driving simulation game released for the PC and Mac. The game has been reviewed poorly and does not offer a Linux release.
Euro Truck simulation,,,,,poor,"driving/racing, simulation",,,PC,,no,yes,"If you're a fan of simulation games, and especially ones where you are driving/racing, look no further than Euro Truck Simulator. Although it is a poor game it is available on mac and PC but there is no Linux release in sight so far."
Silent Hill 2,2001,,Konami Computer Entertainment Tokyo,,,"action-adventure, puzzle",,no,,,,,"If you're interested in an action-adventure, puzzle game try Silent Hill 2 released in 2001 by Konami Computer Entertainment Tokyo. The game has no multiplayer."
Silent Hill 2,2001,,Konami Computer Entertainment Tokyo,,,"action-adventure, puzzle",,no,,,,,"Silent Hill 2 by Konami Computer Entertainment Tokyo is an action-adventure, puzzle game with no streaming from 2001."
Silent Hill 2,2001,,Konami Computer Entertainment Tokyo,,,"action-adventure, puzzle",,no,,,,,"Silent Hill 2 was released in 2001 by Konami Computer Entertainment Tokyo.  It's an action adventure puzzle game, but has no multiplayer."
Rollcage,,,,,,"action, driving/racing",,,"PlayStation, PC",no,no,no,"Rollcage is an action racing game developed for PlayStation and PC. It is not available for Steam, Mac, or Linux."
Rollcage,,,,,,"action, driving/racing",,,"PlayStation, PC",no,no,no,"Rollcage is an action-racing game for the Playstation and PC. It's not available on Steam, Mac, or Linux."
Rollcage,,,,,,"action, driving/racing",,,"PlayStation, PC",no,no,no,"Rollcage is a driving/racing action game out for PlayStation and PC. It is currently not supported by Steam, Linux, or Mac."
NBA 2K16,2015,,,,good,sport,,yes,"PlayStation, Xbox, PC",yes,,,"NBA 2K16 is a good sport game for the PlayStation, Xbox and PC.  It was released in 2015 and is available on Steam.  The game features a multiplayer mode."
NBA 2K16,2015,,,,good,sport,,yes,"PlayStation, Xbox, PC",yes,,,"NBA 2k16 was released in 2015 with good reviews. The sport game is available on PC, PlayStation, Xbox consoles, and the Steam store. This game also has a multiplayer mode available for players."
NBA 2K16,2015,,,,good,sport,,yes,"PlayStation, Xbox, PC",yes,,,"NBA 2K16 was released in 2015. It is a good sports game, that includes a multiplayer mode. It's available for PlayStation, Xbox, and PC, and you can also get it for Steam."
Sid Meier's Civilization V,2010,,,E 10+ (for Everyone 10 and Older),,"simulation, turn-based strategy",bird view,,,,,,Sid Meier's Civilization V was released in 2010.  It's rated E and is a simulation turn based strategy game with a bird view.
Sid Meier's Civilization V,2010,,,E 10+ (for Everyone 10 and Older),,"simulation, turn-based strategy",bird view,,,,,,Sid Meier's Civilization V was released in 2010 and redefined the classic bird's eye turn based strategy sim formula. It's rated E for everyone.
Sid Meier's Civilization V,2010,,,E 10+ (for Everyone 10 and Older),,"simulation, turn-based strategy",bird view,,,,,,Sid Meier's Civilization V is a turn-based strategy simulation game that was released in 2010. It is played in bird view. It is good for Everyone 10 and Older.
Madden NFL 15,,,EA Tiburon,,average,"simulation, sport",,yes,"PlayStation, Xbox",,,,"Madden NFL 15 released August 26, 2014 and its a football game with realistic features. Developed by EA and is for Playstation and Xbox. Steam and Linux does not have it."
Madden NFL 15,,,EA Tiburon,,average,"simulation, sport",,yes,"PlayStation, Xbox",,,,"EA Tiburon made Madden NFL 15 and as you might expect it's your average sports simulator. You can pick it up for the big two, Xbox and PlayStation, and play multiplayer through Xbox Live and the PlayStation Network."
Madden NFL 15,,,EA Tiburon,,average,"simulation, sport",,yes,"PlayStation, Xbox",,,,Madden NFL 15 is an average sport simulation by EA Tiburon. The game has multiplayer and is on PlayStation and Xbox.
Grand Theft Auto V,,,Rockstar North,,,"action-adventure, driving/racing, shooter",,yes,"PlayStation, Xbox, PC",,no,no,"Grand Theft Auto V was released for the PlayStation, Xbox, and PC by Rockstar North, but didn't have a Linux or Mac release.  It's an action adventure, driving/racing shooter game that has multiplayer."
Grand Theft Auto V,,,Rockstar North,,,"action-adventure, driving/racing, shooter",,yes,"PlayStation, Xbox, PC",,no,no,"Grand Theft Auto V is a action-adventure, driving/racing, shooter by the developer Rockstar North. It is available on PlayStation, Xbox, and PC (Windows edition only), it does support multiplayer."
Grand Theft Auto V,,,Rockstar North,,,"action-adventure, driving/racing, shooter",,yes,"PlayStation, Xbox, PC",,no,no,"The action-adventure packed shooter game, Grand Theft Auto V, was developed by Rockstar North for PlayStation, Xbox, or PC.  It is a driving and racing multiplayer game, but has no Linux or Mac release."
Need for Speed: The Run,2011,,,,average,driving/racing,"first person, third person",,"PlayStation, Xbox, Nintendo, PC",no,,,"Need for Speed: The Run is an averagely reviewed game. It is a first person, third person driving/racing game released in 2011. It was released for  PlayStation, Xbox, Nintendo, and PC but not for Steam."
Need for Speed: The Run,2011,,,,average,driving/racing,"first person, third person",,"PlayStation, Xbox, Nintendo, PC",no,,,"Need for Speed: The Run is an average driving/racing game. This came out in 2011 and can be played  on PlayStation, Nintendo, PC or Xbox. This game is not available  on Steam and can be played in either third person or first person."
Need for Speed: The Run,2011,,,,average,driving/racing,"first person, third person",,"PlayStation, Xbox, Nintendo, PC",no,,,"A pretty good game I've been playing is the racing game Need for Speed: The Run. I like it because you can switch between the first person and third person perspective. It can be played on PlayStation, Xbox, Nintendo and even the PC, but it isn't available on Steam."
Final Fantasy VII,1997,,,,excellent,"adventure, role-playing",,,"PlayStation, PC",yes,no,no,"If you like awesome RPGs, you should try Final Fantasy VII. It's a Playstation classic from 1997, but even today it's considered one of the best. It's an epic adventure, and you can play it on just about every Playstation console. It's also on the PC on Steam, but there's no Mac or Linux release."
Final Fantasy VII,1997,,,,excellent,"adventure, role-playing",,,"PlayStation, PC",yes,no,no,"Final Fantasy VII is a adventure, role-playing game released on January 31, 1997. It is developed by Shinra Electric Power Company for PlayStation and PC."
Final Fantasy VII,1997,,,,excellent,"adventure, role-playing",,,"PlayStation, PC",yes,no,no,"Final Fantasy VII is an excellent adventure game. It's a role-playing game that you can play on PlayStation or PC, and you can get it on Steam too."
Heroes of Might and Magic III: The Restoration of Erathia,1999,,,,good,turn-based strategy,bird view,,,,,,Heroes of Might and Magic III: The Restoration of Erathia is a good turn-based strategy that was released in 1999 with a bird view perspective.
