name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release,utterance
Little Nightmares,,,,,good,"adventure, platformer, puzzle",side view,,,,,,"Adventure games that combine platforming and puzzles can be frustrating to play, but the side view perspective is perfect for them and usually makes them pretty fun. That's why I enjoyed playing Little Nightmares."
Little Nightmares,,,,,good,"adventure, platformer, puzzle",side view,,,,,,"Little Nightmares is a good little action platforming puzzle game, I particularly enjoy what they do with the side view too."
Little Nightmares,,,Tarsier Studios,,good,,side view,,,,,,"Little Nightmares was a fun game. I like Tarsier Studios' work, and the side view perspective made it easy to keep track of things while playing."
Little Nightmares,,,Tarsier Studios,,good,,side view,,,,,,Little Nightmares is a solid side view game from Tarsier studios.
Dirt: Showdown,,,,E 10+ (for Everyone 10 and Older),average,"driving/racing, sport",,,,,,,I thought Dir: Showdown was an OK game. It's cool that I can play a driving/racing sports game with my kids (since it's rated E 10+).
Dirt: Showdown,,,,E 10+ (for Everyone 10 and Older),average,"driving/racing, sport",,,,,,,"I sort of enjoyed the racing sport game, Dirt: Showdown. But the E10 + game was just pretty average."
Dirt: Showdown,,,,,average,,,yes,Xbox,,,,"Though I like playing games on the Xbox I'm not really a fan of multiplayer games, which is why I felt that Dirt: Showdown was just kind of average."
Dirt: Showdown,,,,,average,,,yes,Xbox,,,,"Dirt: Showdown would've been a mediocre Xbox experience had it not been for the multiplayer, which was pretty fun all things considered."
Dirt: Showdown,,,Codemasters Southam,,average,,first person,,,,,,Codemasters Southam popped out a pretty average first person game in Dirt: Showdown.
Dirt: Showdown,,,Codemasters Southam,,average,,first person,,,,,,"I liked Dirt: Showdown, but I don't know if I would recommend it unless you really like first person games developed by Codemasters Southam."
Dirt: Showdown,,,,,average,"driving/racing, sport",,yes,,,,,Dirt: Showdown is an alright multiplayer driving and sport game.
Dirt: Showdown,,,,,average,"driving/racing, sport",,yes,,,,,"I don't normally like sport games in the driving/racing genre, but the multiplayer in Dirt: Showdown made it okay."
Dirt: Showdown,2012,,,E 10+ (for Everyone 10 and Older),average,,,,,,,,"Dirt: Showdown isn't terrible, but I didn't particularly love it either. The E 10+ rating just means the content is too tame for my taste, but I have some fondness for games released in 2012 like it."
Dirt: Showdown,2012,,,E 10+ (for Everyone 10 and Older),average,,,,,,,,2012's Dirt: Showdown is an all around average E rated game.
Might & Magic: Heroes VI,,,Black Hole Entertainment,,average,"role-playing, turn-based strategy",,,,,,,"Might & Magic: Heroes VI wasn't a bad game, but it didn't live up to my hopes. I love games that blend role-playing and turn-based strategy together, but it's clear Black Hole Entertainment didn't really know how to make a game like that."
Might & Magic: Heroes VI,,,Black Hole Entertainment,,average,"role-playing, turn-based strategy",,,,,,,"Black Hole Entertainment did a decent job on the Turn based RPG, Might and Magic: Heroes 6, I just wish it was a bit better."
Might & Magic: Heroes VI,,,Black Hole Entertainment,,average,,,,,,,no,"I really wanted to like Might & Magic: Heroes VI, but between the middling quality and lack of a mac release, Black Hole Entertainment really dropped the ball here."
Might & Magic: Heroes VI,,,Black Hole Entertainment,,average,,,,,,,no,"Might & Magic: Heroes VI is a decent release from Black Hole Entertainment, but it's not available on Mac."
Might & Magic: Heroes VI,,,,,average,,bird view,,,yes,,,"Might & Magic: Heroes VI was just a so-so game I feel. I like the convenience of it being on Steam, but I just don't like the bird view perspective it had."
Might & Magic: Heroes VI,,,,,average,,bird view,,,yes,,,Might and Magic Heroes 6 is an average quality steam game featuring a bird view
Might & Magic: Heroes VI,,,,,average,,bird view,,PC,,,,"Might and Magic Heroes 6 was a pretty adequate PC game, from the bird-view to the gameplay, everything felt very by the numbers."
Might & Magic: Heroes VI,,,,,average,,bird view,,PC,,,,"I think that though the bird view perspective can work for a lot of games, for games on the PC it often is a bit clunky. That's why Might & Magic: Heroes VI ended up a fairly mediocre game."
Might & Magic: Heroes VI,,,Black Hole Entertainment,,average,,bird view,,,,,,Might and Magic Heroes 6 is an average bird view game from Black Hole Entertainment
Might & Magic: Heroes VI,,,Black Hole Entertainment,,average,,bird view,,,,,,"Might & Magic: Heroes VI is an OK game. I like Black Hole Entertainment, but the bird view perspective isn't really my favorite."
Payday 2,,,,M (for Mature),average,"role-playing, shooter",,,,,,,"Payday 2 was an okay game, but I think it could have been much better. I like M rated shooters like it but I think the attempt to also blend in the role-playing genre was a mistake and held the game back."
Payday 2,,,,M (for Mature),average,"role-playing, shooter",,,,,,,"I like gritty M rated RPGs, but the shooter elements in Payday 2 held it back and I was left feeling it was just okay."
Payday 2,,,,,average,"role-playing, shooter",first person,,,,,,"I normally love RPGs and hate first person shooters, so not surprisingly I found a game that combined the two like Payday 2 to be so-so in quality."
Payday 2,,,,,average,"role-playing, shooter",first person,,,,,,"As far as first person RPG shooters go, Payday 2 is more of the same, not really great, but not really bad either. Middle of the road ya know?"
Payday 2,,,Overkill Software,,average,,first person,,,,,,Overkill Software whipped out a pretty average first person game in Payday 2
Payday 2,,,Overkill Software,,average,,first person,,,,,,"Payday 2 wasn't a terrible game, but I don't think it was particularly good either. I normally really enjoy first person games like it, but Overkill Software isn't a good developer and didn't take advantage of it."
Payday 2,,,Overkill Software,,average,,,yes,,,,,"The multiplayer aspects of Payday 2 is fun, but I don't like Overkill Software's games so overall I found it mediocre."
Payday 2,,,Overkill Software,,average,,,yes,,,,,Payday 2 is a pretty average multiplayer experience from Overkill Software.
Payday 2,,,,M (for Mature),average,,first person,,,,,,"Payday 2 was OK, just like most first person games rated M (for Mature)."
Payday 2,,,,M (for Mature),average,,first person,,,,,,"Payday 2 is kind of fun, but fails to be anything special. I like first person games usually, but the M rating means the content is just a bit too much for my tastes."
The Last of Us,,,Naughty Dog,M (for Mature),excellent,,,,,,,,"Naughty Dog is a great developer especially when they're working within the freedom of an M rating, and this made The Last of Us an excellent game."
The Last of Us,,,Naughty Dog,M (for Mature),excellent,,,,,,,,"Naughty Dog really did amazing with The Last of Us, and they really made the most of that M rating."
The Last of Us,,,,,excellent,"action-adventure, shooter",,,PlayStation,,,,"The Last of Us is downright excellent. Truly a unique exclusive on PlayStation, offering up a unique story in the shell of the generic action adventure shooter"
The Last of Us,,,,,excellent,"action-adventure, shooter",,,PlayStation,,,,"The Last of Us is one of the best games I've played. I just loved the action-adventure shooter gameplay, and it's for the PlayStation which is by far my favorite platform."
The Last of Us,,,,,excellent,,third person,yes,,,,,"The Last of Us is truly a masterpiece. Just, an amazing third person game, made even better by a great multiplayer component."
The Last of Us,,,,,excellent,,third person,yes,,,,,I loved The Last of Us. Third person multiplayer games are always great.
The Last of Us,2013,,Naughty Dog,,excellent,,,,,,,,"Naughty Dog's 2013 hit, The Last of Us, is, as i'm sure you've heard, amazing."
The Last of Us,2013,,Naughty Dog,,excellent,,,,,,,,"2013 was the year Naughty Dog really came into their own as a masterful developer, so it's no surprise that I really love The Last of Us."
The Last of Us,,,,,excellent,,third person,,PlayStation,,,,The Last of Us is a downright amazing third person exclusive for the PlayStation.
The Last of Us,,,,,excellent,,third person,,PlayStation,,,,"The Last of Us was a truly excellent game. I loved how the third person perspective enhanced the experience, and it being for the PlayStation was an added bonus."
Guitar Hero: Smash Hits,,,Beenox,,poor,music,,,,,,,"Guitar Hero: Smash Hits is a rare miss for Beenox, usually such a juggernaut in the music genre, they made a pretty lame game this time."
Guitar Hero: Smash Hits,,,Beenox,,poor,music,,,,,,,"I do not care for Guitar Hero: Smash Hits, or any music games from Beenox."
Guitar Hero: Smash Hits,,,,,poor,music,first person,,,,,,"I like first person games normally, but not even that could make a music game fun for me. In fact in Guitar Hero: Smash Hits I think the perspective somehow made an already bad game even worse."
Guitar Hero: Smash Hits,,,,,poor,music,first person,,,,,,"Let me say this, I love guitar hero games. I love rhythm and music games, I love the first person perspective too. So when I say Guitar Hero: Smash Hits is underwhelming, you know that's a hard thing to say."
Guitar Hero: Smash Hits,,,,T (for Teen),poor,music,,,,,,,"I don't like music games but do at least like listening to music, but the T rating of Guitar Hero: Smash Hits meant it couldn't include my favorite songs and even that small joy was robbed from me."
Guitar Hero: Smash Hits,,,,T (for Teen),poor,music,,,,,,,"Compared to the rest of the music-game genre, Guitar Hero: Smash hits was a lame T-rated game."
Guitar Hero: Smash Hits,,,Beenox,,poor,,,,PlayStation,,,,"In my opinion Guitar Hero: Smash Hits was terrible, the very opposite of a smash hit. It's for the PlayStation which is a platform I hate and even worse it was made by Beenox, a really poor developer."
Guitar Hero: Smash Hits,,,Beenox,,poor,,,yes,,,,,Beenox put multiplayer in Guitar Hero: Smash Hits but forgot to make it any fun to play.
Guitar Hero: Smash Hits,,,Beenox,,poor,,,yes,,,,,"I really wish Beenox's Guitar Hero: Smash Hits was good, but it's not. Even with friends, the multiplayer is just bad."
NBA 2K16,,,Visual Concepts,,good,sport,,,,,,,"The sport games developed by Visual Concepts are always fairly fun, which is why I enjoyed playing NBA 2k16."
NBA 2K16,,,Visual Concepts,,good,sport,,,,,,,I enjoyed NBA 2K16 quite a bit. Visual concepts usually does well with sports games.
NBA 2K16,,,,,good,sport,,yes,,,,,"I'm always down for another multiplayer sport game, so I found playing NBA 2K16 to be a pretty fun time."
NBA 2K16,,,,,good,sport,,yes,,,,,NBA 2K16 was pretty fun. I always like multiplayer sports games.
NBA 2K16,,,Visual Concepts,,good,,,,PlayStation,,,,"NBA 2k16 was pretty good. I honestly went in with pretty low expectations when I popped it into my PlayStation, but it seems Visual Concepts did something special with this one"
NBA 2K16,,,Visual Concepts,,good,,,,PlayStation,,,,"Visual Concepts is one of my favorite developers so I enjoyed playing NBA 2K16, though it being stuck on the PlayStation meant it couldn't quite live up to the potential of games that are truly excellent."
NBA 2K16,,,,,good,sport,third person,,,,,,NBA 2k16 is a pretty enjoyable game. The sport genre is often a fun one and the game's third person perspective enhanced the experience.
NBA 2K16,,,,,good,sport,third person,,,,,,"I'm not one for sports games, but the third person NBA2k16 really won me over."
NBA 2K16,,,,E 10+ (for Everyone 10 and Older),good,,,yes,,,,,I like NBA 2K16 a lot. Since it's multiplayer and rated E 10+ I can play it with my kids.
NBA 2K16,,,,E 10+ (for Everyone 10 and Older),good,,,yes,,,,,"NBA 2k16 is a good multiplayer game, and lucky for most, it's rated E 10+!"
Worms: Reloaded,,,,,average,,side view,,,,,yes,Worms: Reloaded is an OK game. I like side view games and am happy I can play it on my Mac.
Worms: Reloaded,,,,,average,,side view,,,,,yes,"Worms: Reloaded was an okay game, I enjoyed getting to play on my Mac. Though the side-view does feel a little dated."
Worms: Reloaded,,,,,average,"action, platformer, strategy",side view,,,,,,Worms Reloaded is a pretty average side view action strategy platformer.
Worms: Reloaded,,,,,average,"action, platformer, strategy",side view,,,,,,"Worms: Reloaded is an okay game but had some issues. I liked the side view perspective, but the attempt to blend together the action, strategy, and platformer genres kind of fell flat."
Worms: Reloaded,,,Team17 Digital Ltd,,average,,,,PC,,,,"Worms: Reloaded is an average game in my opinion. I enjoy playing games on my PC so that's a plus, but I don't care for the style of games made by Team17 Digital Ltd so that's a minus."
Worms: Reloaded,,,Team17 Digital Ltd,,average,,,,PC,,,,Worms: Reloaded is an average quality game from Team17 Digital LTD released on PC.
Worms: Reloaded,,,,,average,,side view,yes,,,,,"Worms: Reloaded wasn't very good as far as side-view games, but the multiplayer did manage to bump the quality up to decentish"
Worms: Reloaded,,,,,average,,side view,yes,,,,,"Multiplayer games can be very fun, but the side view perspective of Worms: Reloaded made it merely average in my opinion."
Worms: Reloaded,,,,,average,,side view,,,yes,,,"I thought Worms: Reloaded was just OK. I like side view games that I can easily get on Steam, but it didn't knock my socks off."
Worms: Reloaded,,,,,average,,side view,,,yes,,,Worms Reloaded is an average quality side view game you could find on steam.
Portal 2,,,Valve Corporation,,excellent,,first person,,,,,,"Portal 2 is yet another amazing entry into Valve's gaming library. A downright perfect first person puzzle game with a great story and humor to boot! You must play it because really, there's just nothing like it."
Portal 2,,,Valve Corporation,,excellent,,first person,,,,,,Portal 2 is an awesome game. I loved the first person perspective and Valve Corporation is an amazing developer whose games are always my favorites.
Portal 2,,,,,excellent,,,yes,PlayStation,,,,"I don't know of any gaming experience more thrilling than being able to play multiplayer with my friends using my PlayStation, and so Portal 2 was incredible game to play."
Portal 2,,,,,excellent,,,yes,PlayStation,,,,"listen well friend, Portal 2 is the one of the greatest games of all time. Sequel to the smash hit Portal, which more or less snuck out in between other games in The Orange Box, but now it gets a full fleged release on Playstation and a box to itself and comes with an amazingly perfect multiplayer mode. PLAY THIS GAME."
Portal 2,,,,,excellent,"platformer, puzzle, shooter",first person,,,,,,Portal 2 is a fantastic first person puzzle game. The way it combines platformers and shooting to solve the puzzles is immaculate
Portal 2,,,,,excellent,"platformer, puzzle, shooter",first person,,,,,,"Of all platform, puzzle, shooter, games Portal 2 is the king. The first person experience solving puzzles is unrivaled."
Portal 2,,,Valve Corporation,,excellent,,,,PlayStation,,,,"Valve Corporation's Portal 2 is a fantastic game, played great with friends on Playstation."
Portal 2,,,Valve Corporation,,excellent,,,,PlayStation,,,,"Portal 2 is an amazing game. Valve Corporation is definitely one of my favorite developers, and another plus is it's on my favorite system, the PlayStation."
Portal 2,,,,,excellent,,first person,yes,,,,,"Portal 2 is absolutely amazing. The first person perspective makes it a blast to play, and the multiplayer in it is also really fun."
Portal 2,,,,,excellent,,first person,yes,,,,,"Portal 2 is a downright excellent first person puzzle game, with an amazing multiplayer experience to boot."
SpellForce 3,,,,,poor,,bird view,,,,,no,I don't like Spellforce 3 because of the bird's eye view perspective as well as the lack of a Mac release.
SpellForce 3,,,,,poor,,bird view,,,,,no,Spellforce 3 was a pretty disappointing bird's view game. It didn't even come to the Mac! So I had to go through extra hoops just to be underwhelmed.
SpellForce 3,,,Grimlore Games,,poor,,,,,yes,,,"Spellforce 3 was a rare misstep from Grimlore Games. I grabbed it as soon as it hit steam, but man, not a fan."
SpellForce 3,,,Grimlore Games,,poor,,,,,yes,,,"I'm not a big fan of games on Steam by Grimlore Games. For example, SpellForce 3 is not a good game."
SpellForce 3,,,,,poor,"real-time strategy, role-playing",bird view,,,,,,"SpellForce 3i is an all around mediocre RPG/RTS. Basically the only thing it got right was the bird-view, but everything else is just subpar."
SpellForce 3,,,,,poor,"real-time strategy, role-playing",bird view,,,,,,"SpellForce 3 is a really bad game. The attempt to blend the RTS and RPG genres together just doesn't work, and the bird view perspective makes playing it confusing."
SpellForce 3,2017,,Grimlore Games,,poor,,,,,,,,"I wanted to like Grimlore Game's 2017 entry into the SpellForce series, SpellForce 3, but I just didn't."
SpellForce 3,2017,,Grimlore Games,,poor,,,,,,,,"SpellForce 3 is a pretty terrible game. The developer Grimlore Games are clearly a bunch of no talent hacks, and 2017 was a terrible year for games anyways."
SpellForce 3,,,,,poor,"real-time strategy, role-playing",,yes,,,,,"I don't usually like multiplayer games but I gave SpellForce 3 a chance just in case. Unfortunately it was a disaster of a game that combined two genres I hate, real-time strategy and role-playing."
SpellForce 3,,,,,poor,"real-time strategy, role-playing",,yes,,,,,"I had thought the multiplayer would enhance Spellforce 3, but the RTS RPG was still lackluster."
Tomb Raider: The Last Revelation,,,Core Design,,good,,,no,,,,,I thought Tomb Raider: The Last Revelation was pretty good. I like games by Core Design that I can play by myself.
Tomb Raider: The Last Revelation,,,Core Design,,good,,,no,,,,,"Tomb Raider: the Last Revelation works really well as a game, it doesn't have multiplayer but then again it doesn't need it. Core Design's quality speaks for itself."
Tomb Raider: The Last Revelation,,,,,good,,third person,,PlayStation,,,,"I had a fair amount of fun playing Tomb Raider: The Last Revelation. I liked the third person perspective, and it's for the PlayStation which is my preferred system."
Tomb Raider: The Last Revelation,,,,,good,,third person,,PlayStation,,,,"When I picked up Tomb Raider: The Last Revelation for my PlayStation, I was doubtful. But by the end I really enjoyed this third person action game."
Tomb Raider: The Last Revelation,,,,,good,"action-adventure, puzzle, shooter",third person,,,,,,"Tomb Raider: The Last Revelation was fun. The third person perspective is convenient, and it did a decent job blending the action-adventure, puzzle, and shooter elements together."
Tomb Raider: The Last Revelation,,,,,good,"action-adventure, puzzle, shooter",third person,,,,,,Tom Raider the Last Revelation takes full advantage of its third person perspective to make a really good action adventure shooter puzzle game.
Tomb Raider: The Last Revelation,,,,T (for Teen),good,,,,PlayStation,,,,"I like PlayStation games that go for a T rating to balance being family friendly and having mature themes, so I enjoyed Tomb Raider: The Last Revelation."
Tomb Raider: The Last Revelation,,,,T (for Teen),good,,,,PlayStation,,,,"Tomb Raider: The Last Revelation was a surprisingly good game when I picked it up for the PlayStation, it definitely pushed that T rating though."
Tomb Raider: The Last Revelation,,,Core Design,,good,,,,PlayStation,,,,Tomb Raider: The Last Revelation is a good Playstation game coming from the great Core Design.
Tomb Raider: The Last Revelation,,,Core Design,,good,,,,PlayStation,,,,"Tomb Raider: The Last Revelation is a good game. Core Design can be a shaky developer, but fortunately they know how to make a decent game on the PlayStation at least."
Tomb Raider: The Angel of Darkness,,,Core Design,,poor,,,no,,,,,Tomb Raider The Angel of Darkness is a pretty poor single player game from Core Design.
Tomb Raider: The Angel of Darkness,,,Core Design,,poor,,,no,,,,,"Core Design is a developer that is terrible at doing anything other than maybe multiplayer. Unfortunately, Tomb Raider: The Angel of Darkness is a single player only game so of course it was really bad."
Tomb Raider: The Angel of Darkness,2003,,,,poor,,third person,,,,,,"I really didn't enjoy Tomb Raider: The Angel of Darkness, sure, I may have been 8 in 2003 but I still could tell this third person game was a cut below the rest."
Tomb Raider: The Angel of Darkness,2003,,,,poor,,third person,,,,,,"I don't really like playing games with a third person perspective, especially if they were released back in 2003 because it seemed no one knew how to deal with the camera that year. Tomb Raider: The Angel of Darkness is the perfect example of such a game and so naturally it's terrible."
Tomb Raider: The Angel of Darkness,,,,,poor,"action-adventure, shooter",,,,yes,,,Tomb Raider: The Angel of Darkness is an all around poor action shooter available on Steam.
Tomb Raider: The Angel of Darkness,,,,,poor,"action-adventure, shooter",,,,yes,,,"I don't really like games that blend the action-adventure and shooter genres together, and I also think that Steam is obnoxious, and so I just really hated Tomb Raider: The Angel of Darkness."
Tomb Raider: The Angel of Darkness,,,,T (for Teen),poor,,,,PC,,,,"I think that the PC is usually a fine platform for playing video games, but Tomb Raider: The Angel of Darkness's T rating just neutered any impact it could have had and made for a very poor experience."
Tomb Raider: The Angel of Darkness,,,,T (for Teen),poor,,,,PC,,,,"Tomb Raider: The Angel of Darkness is a T rated PC game that, unfortunately was pretty poor in quality."
Tomb Raider: The Angel of Darkness,2003,,Core Design,,poor,,,,,,,,"Tomb Raider: The Angel of Darkness is sadly a very bad game. No one releasing games in 2003 seemed to have any idea what they were doing, and Core Design is a really bad developer."
Tomb Raider: The Angel of Darkness,2003,,Core Design,,poor,,,,,,,,"Core Design's Tomb Raider: The Angel of Darkness launched in 2003, and frankly, I was underwhelmed."
Rocket League,,,,,good,"sport, vehicular combat",,yes,,,,,Rocket League is a good multiplayer game featuring sports crossed with vehicle combat
Rocket League,,,,,good,"sport, vehicular combat",,yes,,,,,"I think that vehicular combat sport games can be fun as long as they have multiplayer, which is why I enjoy Rocket League."
Rocket League,,,Psyonix,E (for Everyone),good,,,,,,,,"I like playing E rated games but it seems so many developers don't put effort into them. Fortunately Pysonix is a developer that does, so I had a good time playing Rocket League."
Rocket League,,,Psyonix,E (for Everyone),good,,,,,,,,"I really liked Rocket League, it's a really fun online game, rated E too! So everyone can join the fun. Psyonix did a great job, and has been constantly supporting the game with updates and events, so that's nice."
Rocket League,,,,,good,,third person,yes,,,,,"Rocket League is quite a unique multiplayer third person game, and I like it quite a lot."
Rocket League,,,,,good,,third person,yes,,,,,"I had a fair amount of fun playing Rocket League. The third person perspective is a perspective I tend to like, and the fact that it had multiplayer was another nice touch."
Rocket League,2015,,,,good,"sport, vehicular combat",,,,,,,"I normally find vehicular combat sport games to be so-so at best, but 2015 was such a strong year for gaming that I actually thought Rocket League was pretty good."
Rocket League,2015,,,,good,"sport, vehicular combat",,,,,,,"Rocket league is such a unique game, it came out in 2015 and somehow combined sports(soccer) with vehicle combat! Great game"
Rocket League,,,Psyonix,,good,,third person,,,,,,"I'm normally ambivalent about third person games but Psyonix is one of my favorite developers, and they managed to make Rocket League a pretty good game despite the perspective."
Rocket League,,,Psyonix,,good,,third person,,,,,,Rocket League is a pretty good third person game from Psyonix.
Ori and the Blind Forest,,,,,excellent,"adventure, platformer, puzzle",side view,,,,,,"Ori and the Blind Forest is such a great side-view platformer. I love how well it blends between adventure game and puzzle game, and it's just downright gorgeous."
Ori and the Blind Forest,,,,,excellent,"adventure, platformer, puzzle",side view,,,,,,"Ori and the Blind Forest is a truly wonderful game. The mixture of platforming, adventure, and puzzles is really excellent, and the side view perspective just helps all the elements come together nicely."
Ori and the Blind Forest,,,Moon Studios,,excellent,,,,Xbox,,,,"Moon Studios really did right by the Xbox with Ori and the Blind Forest, that game is absolutely perfect, a truly great exclusive."
Ori and the Blind Forest,,,Moon Studios,,excellent,,,,Xbox,,,,I think Ori and the Blind Forest is an excellent game. Moon Studios is a seriously talented developer and they really know how to use the potential of the Xbox platform.
Ori and the Blind Forest,,,,E (for Everyone),excellent,"adventure, platformer, puzzle",,,,,,,"Ori and the Blind Forest is just flawless. An amazing adventure/puzzler/platformer/perfectgame. It really feels like a cute kids movie, like you'd expect with an E rating."
Ori and the Blind Forest,,,,E (for Everyone),excellent,"adventure, platformer, puzzle",,,,,,,"I really loved Ori and the Blind Forest. I can a play it with my kids because it's rated E (for Everyone) and my whole family loves adventures, platformers, and puzzle games."
Ori and the Blind Forest,,,,,excellent,,side view,,Xbox,,,,"Ori and the Blind Forest is amazing, such a strong Xbox exclusive. And another entry in the field of ""Amazing side view games"""
Ori and the Blind Forest,,,,,excellent,,side view,,Xbox,,,,If you like side scrolling games that are awesome then you'll like Ori and the Blind Forest on Xbox.
Ori and the Blind Forest,,,Moon Studios,,excellent,,,no,,,,,"I've always preferred single player games and Moon Studios is a developer that knows exactly how to make a solid single player experience, which is why Ori and the Blind Forest is a truly excellent game."
Ori and the Blind Forest,,,Moon Studios,,excellent,,,no,,,,,Ori and the Blind forest is a home run for Moon studios. This gorgeous single player game is among my favorites now.
Need for Speed: Most Wanted,,,,,good,driving/racing,,yes,,,,,"Need for Speed Most Wanted is really fun, racigng games really shine when they include multiplayer."
Need for Speed: Most Wanted,,,,,good,driving/racing,,yes,,,,,"Need for Speed: Most Wanted is pretty good I think. Driving/racing games like it tend to be at least a little fun, but then when you add in multiplayer they're even better."
Need for Speed: Most Wanted,,,,,good,,first person,,Xbox,,,,Need for Speed: Most Wanted is a pretty good first person game found on the Xbox.
Need for Speed: Most Wanted,,,,,good,,first person,,Xbox,,,,"Need for Speed: Most Wanted is a good game. I like the first person perspective, and it's on the Xbox which is a system I like as well."
Need for Speed: Most Wanted,,,EA Redwood Shores,,good,driving/racing,,,,,,,I had a good time playing Need for Speed: Most Wanted. I've found that I generally enjoy racing games developed by EA Redwood Shores.
Need for Speed: Most Wanted,,,EA Redwood Shores,,good,driving/racing,,,,,,,"I think that EA Redwood Shores did a really good job on Need for Speed: Most Wanted, and I dont' even really like driving/racing games."
Need for Speed: Most Wanted,,,EA Redwood Shores,,good,,,,Xbox,,,,"I'm a big fan of Need for Speed: Most Wanted, EA Redwood Shores did a good job on this Xbox game."
Need for Speed: Most Wanted,,,EA Redwood Shores,,good,,,,Xbox,,,,I had fun playing Need for Speed: Most Wanted on Xbox. I usually enjoy games from EA Redwood Shores.
Need for Speed: Most Wanted,2005,,,,good,,,,Xbox,,,,"Need for Speed: Most Wanted was such a strong release in 2005. It was basically the only reason I bought an Xbox originally, and I didn't regret that at all."
Need for Speed: Most Wanted,2005,,,,good,,,,Xbox,,,,"Need for Speed: Most Wanted is a an exiting game, as were most games on Xbox from 2005."
RollerCoaster Tycoon,,,MicroProse,,good,,bird view,,,,,,"Rollercoaster Tycoon was such a masterstroke for MicroProse, I really quite liked this game, and it did well with the bird-view too."
RollerCoaster Tycoon,,,MicroProse,,good,,bird view,,,,,,"I normally hate games with a bird view perspective, but MicroProse is such a talented developer that RollerCoaster Tycoon is actually a good game."
RollerCoaster Tycoon,,,MicroProse,,good,,,,PC,,,,"Rollercoaster tycoon is such a seminal PC game, in my opinion. MicroProse really popularized the ""tycoon"" style of gameplay with this one, and it definitely defined it for me."
RollerCoaster Tycoon,,,MicroProse,,good,,,,PC,,,,"I tend to enjoy playing PC games, especially when they're made by a developer I like such as Microprose, so I thought RollerCoaster Tycoon was pretty good."
RollerCoaster Tycoon,,,,,good,"simulation, strategy",,,,,,no,"I love strategy simulators so RollerCoaster Tycoon would be a truly excellent game if only it had a Mac release, it's still pretty good without one though."
RollerCoaster Tycoon,,,,,good,"simulation, strategy",,,,,,no,Rollercoaster Tycoon is a pretty good single player strategy simulation game.
RollerCoaster Tycoon,,,,,good,"simulation, strategy",bird view,,,,,,I think RollerCoaster Tycoon was a good game because the strategy simulator gameplay was fun and the bird view perspective made it easy to play.
RollerCoaster Tycoon,,,,,good,"simulation, strategy",bird view,,,,,,RollerCoaster Tycoon is such a good simulation strategy game. I love the way the bird view is used to explore the parks.
RollerCoaster Tycoon,,,MicroProse,,good,"simulation, strategy",,,,,,,"RollerCoaster Tycoon is a pretty good game. I like strategy simulators like it, and MicroProse clearly knew what they were doing when making it."
RollerCoaster Tycoon,,,MicroProse,,good,"simulation, strategy",,,,,,,Rollercoaster Tycoon was really well made by MicroProse. It's a seminal simulation/strategy game and I enjoy it greatly.
Bus Driver,,,SCS Software,,poor,,,,,,no,,"Bus Driver is a bad, bad game. Developer SCS Software doesn't have a clue what they're doing and to add insult to injury the game isn't even playable on Linux."
Bus Driver,,,SCS Software,,poor,,,,,,no,,"Bus Driver was all in all underwhelming. Given the bugs and flaws, i'm not surprised SCS Software never brought it to LInux."
Bus Driver,,,,,poor,"driving/racing, indie, simulation",,,PC,,,,"I didn't really like Bus Driver, but I usually don't like driving/racing indie simulation games that for PC."
Bus Driver,,,,,poor,"driving/racing, indie, simulation",,,PC,,,,"Bus Driver is a PC game I played recently. It's this little indie racing simulator, and, well, it's not good at all."
Bus Driver,,,SCS Software,,poor,,,,PC,,,,"Bus Driver was a rare miss for SCS Software. But, that PC game really stunk."
Bus Driver,,,SCS Software,,poor,,,,PC,,,,"In my opinion, Bus Driver is an abomination of a game. I normally dislike PC games anyways, but to make things even worse, Bus Driver is developed by a terrible company, SCS Software."
Bus Driver,,,,E (for Everyone),poor,,,no,,,,,"Bus Driver is an all around poor game without multiplayer. It's rated E for everyone, but honestly, this game should be played by no one."
Bus Driver,,,,E (for Everyone),poor,,,no,,,,,"The lack of multiplayer in Bus Driver was annoying, and the E rating meant it was kind of dull, so I didn't enjoy it at all."
Bus Driver,2014,,,,poor,,,,PC,,,,"Honestly, I wanted to like 2014's Bus Driver, but even on my PC it looked pretty messy, and wasn't fun at all."
Bus Driver,2014,,,,poor,,,,PC,,,,"Bus Driver on PC was not an enjoyable experience. Also, it's from 2014 and dated."
Rollcage,,,,,average,"action, driving/racing",third person,,,,,,Rollcage is an average third person action driving game
Rollcage,,,,,average,"action, driving/racing",third person,,,,,,"I'm not a fan of third person driving/racing games, but the action elements in Rollcage elevated it a little so that I didn't dislike it."
Rollcage,,,Attention To Detail,,average,"action, driving/racing",,,,,,,"I think that games that driving/racing games that throw in a bunch of action are okay but nothing special. I feel the same way about the developer Attention To Detail, so of course I thought Rollcage was just average in every way possible."
Rollcage,,,Attention To Detail,,average,"action, driving/racing",,,,,,,"Rollcage was a decent action racing game, but honestly the lack of attention to detail on the small things really drags it down"
Rollcage,,,,,average,"action, driving/racing",,,PC,,,,"I thought Rollcage was decent. It's OK for a PC driving/racing action game, but it's just not spectacular."
Rollcage,,,,,average,"action, driving/racing",,,PC,,,,Rollcage is an all around average action racing experience you can find on the PC.
