name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release,utterance
Max Payne,,,,,good,,third person,,PC,,,,I recall you said you liked Max Payne. In general do you enjoy third person games for PC?
Max Payne,,,,,good,,third person,,PC,,,,Remember the classic game Max Payne? Its out on PC and is a must-get game!
The Room,,,Fireproof Games,,excellent,"indie, point-and-click, puzzle",,,,,,,"You mentioned earlier that The Room by Fireproof Games was one of your favorites. Is that the case with most indie, point-and-click, puzzle games?"
The Room,,,Fireproof Games,,excellent,"indie, point-and-click, puzzle",,,,,,,You previously mentioned that you loved The Room. Are you generally a big fan of indie point-and-click puzzle games from Fireproof Games?
The Room,,,,,excellent,"indie, point-and-click, puzzle",,,PC,,,,An awesome indie game that rivals Stranger things before it made its pre-sequel.
The Room,,,,,excellent,"indie, point-and-click, puzzle",,,PC,,,,You said that you liked The Room. Do you generally like indie point-and-click puzzle games on the PC?
The Room,,,Fireproof Games,,excellent,,first person,,,,,,You had a very high opinion of The Room last time we talked.  Are there any other first person shooters you'd recommend by Fireproof Games?
The Room,,,Fireproof Games,,excellent,,first person,,,,,,You said earlier that you greatly enjoyed The Room. Are you typically a big fan of first person games from Fireproof Games?
The Room,2012,,,,excellent,,,,PC,,,,I remember you saying that you loved The Room. Do you typically tend to enjoy PC games from 2012?
The Room,2012,,,,excellent,,,,PC,,,,I recall you mentioning that The Room was a top game. Do you frequently like to play games from 2012 on PC?
The Room,,,,,excellent,"indie, point-and-click, puzzle",,,,,yes,,I remember you said you greatly enjoyed The Room. Are you generally a big fan of indie point-and-click puzzle games on Linux?
The Room,,,,,excellent,"indie, point-and-click, puzzle",,,,,yes,,"I've heard you sing the praises of The Room. Do you play a lot of indie, point-and-click, puzzle titles on Linux?"
Skyforge,,,,,poor,"adventure, hack-and-slash, MMORPG",,,PC,,,,"You said that you disliked Skyforge. Generally speaking, do you dislike hack-and-slash adventure MMORPGs on the PC?"
Skyforge,,,,,poor,"adventure, hack-and-slash, MMORPG",,,PC,,,,I remember you mentioned that you didn't like Skyforge. Are you not a fan in general of PC MMORPGs with adventure and hack-and-slash gameplay?
Skyforge,,,Allods Online,,poor,,,,PC,,,,You said earlier that you disliked Skyforge. Are you generally not fond of PC games from Allods Online?
Skyforge,,,Allods Online,,poor,,,,PC,,,,I heard that you said you dislike Skyforge by Allods Online. Does it mean that you dislike each game that is publish by this developer?
Skyforge,,,,,poor,"adventure, hack-and-slash, MMORPG",third person,,,,,,"You said you hated Skyforge. Do you dislike other third person, hack-and-slash, MMORPGs?"
Skyforge,,,,,poor,"adventure, hack-and-slash, MMORPG",third person,,,,,,You mentioned disliking Skyforge. Are you typically not impressed with third person MMORPGs with adventure and hack-and-slash gameplay?
Skyforge,,,,,poor,,third person,,,yes,,,"You said that you disliked Skyforge. Generally speaking, do you dislike third person games on Steam?"
Skyforge,,,,,poor,,third person,,,yes,,,You mentioned earlier that you disliked Skyforge. Are you typically not fond of third person games available through Steam?
Skyforge,2015,,,,poor,,,,PC,,,,I know you said you really hated Skyforge. Do you mostly dislike PC games released in 2015?
Skyforge,2015,,,,poor,,,,PC,,,,You said that you disliked Skyforge. Is this the case for all PC games in 2015?
Need for Speed: Payback,,,,T (for Teen),poor,,third person,,,,,,"Previously you told me you like to play first person games. So, do you do not prefer third person games with T content rating like Need for Speed: Payback?"
Need for Speed: Payback,,,,T (for Teen),poor,,third person,,,,,,You said that you disliked Need for Speed: Payback. Is this the case for all third person games rated T?
Need for Speed: Payback,2017,,Ghost Games,,poor,,,,,,,,"You said that you disliked Need for Speed: Payback. Generally speaking, do you dislike Ghost Games releases from 2017?"
Need for Speed: Payback,2017,,Ghost Games,,poor,,,,,,,,"You don't seem to enjoy any game made by Ghost Games, do you not like their controls or just games from that year?"
Need for Speed: Payback,,,,T (for Teen),poor,driving/racing,,,,,,,I remember that you said that you did not enjoy playing Need for Speed: Payback. Do you also dislike all racing or driving games that are rated T (for Teen)?
Need for Speed: Payback,,,,T (for Teen),poor,driving/racing,,,,,,,You said earlier that you didn't like Need for Speed: Payback. Are you usually not fond of driving/racing games rated T (for Teen)?
Need for Speed: Payback,2017,,,,poor,,,,PlayStation,,,,I recall you saying that you disliked Need for Speed: Payback. Are you generally not fond of PlayStation games from 2017?
Need for Speed: Payback,2017,,,,poor,,,,PlayStation,,,,You said before that you hated Need for Speed: Payback. Do you hate other PlayStation games from 2017!
Need for Speed: Payback,,,,,poor,driving/racing,third person,,,,,,"You said that you disliked Need for Speed: Payback. Generally speaking, do you dislike third person driving and racing games?"
Need for Speed: Payback,,,,,poor,driving/racing,third person,,,,,,Earlier you mentioned disliking Need for Speed: Payback. Generally are you not a fan of third person perspective driving/racing games?
Rocket League,,,Psyonix,,good,,,,Nintendo Switch,,,,You mentioned that you enjoyed Rocket League. Are you generally a fan of Nintendo Switch games from Psyonix?
Rocket League,,,Psyonix,,good,,,,Nintendo Switch,,,,"You said a while ago that you like Rocket League. Does this mean that in general, you like playing soccer related or soccer inspired games?"
Rocket League,,,,,good,"sport, vehicular combat",third person,,,,,,Do you favor third person player perspectives like you get in the vehicular combat of a sport title such as Rocket League?
Rocket League,,,,,good,"sport, vehicular combat",third person,,,,,,Earlier you said you enjoyed Rocket League. Do you typically like third person sports games featuring vehicular combat?
Rocket League,,,,,good,"sport, vehicular combat",,yes,,,,,You mentioned that you like Rocket League. Are you a fan in general of multiplayer sporst games with vehicular combat?
Rocket League,,,,,good,"sport, vehicular combat",,yes,,,,,"Rocket League's pretty good. I can't really think of any other multiplayer vehicle combat sports games, can you?"
Rocket League,2015,,,,good,,,,Nintendo Switch,,,,"You said you liked Rocket League 2015, and it was good. Do you enjoy other games in the Nintendo Switch as well?"
Rocket League,2015,,,,good,,,,Nintendo Switch,,,,You mentioned earlier that you liked Rocket League. In general are you a fan of games from 2015 on Nintendo Switch?
Rocket League,,,Psyonix,,good,,third person,,,,,,When we talked yesterday you agreed with me that Rocket League was good. Can you tell me if you feel the same way about other third person games made by Psyonix?
Rocket League,,,Psyonix,,good,,third person,,,,,,You said that you liked Rocket League. Do you generally like to play third person games by Psyonix?
Mass Effect 2,,,BioWare,,excellent,"action-adventure, role-playing, shooter",,,,,,,"Did you enjoy biowares mass effect 2 as much as I did? its a action adventure, role player, and a shooter all in one an awesome game."
Mass Effect 2,,,BioWare,,excellent,"action-adventure, role-playing, shooter",,,,,,,You mentioned earlier that you loved Mass Effect 2. In general are you a fan of action-adventure games from BioWare  with role-playing and shooting gameplay?
Mass Effect 2,,,,,excellent,"action-adventure, role-playing, shooter",third person,,,,,,I know Mass Effect 2 is one of your favorite games. Do you love other action-adventure shooters with rpg elements that are in third-person?
Mass Effect 2,,,,,excellent,"action-adventure, role-playing, shooter",third person,,,,,,You said earlier that you really enjoyed Mass Effect 2. Are you generally a big fan of third person action adventure games involving role-playing and shooting?
Mass Effect 2,,,,M (for Mature),excellent,,,,PlayStation,,,,Earlier you said that you loved Mass Effect 2. Generally are you a big fan of PlayStation games rated M (for Mature)?
Mass Effect 2,,,,M (for Mature),excellent,,,,PlayStation,,,,I remember you saying that you love Mass Effect 2. Do you in general like to play PlayStation games with M-rating content?
Mass Effect 2,2010,,,,excellent,,,,PlayStation,,,,You mentioned that you loved Mass Effect 2. Are you a fan in general of PlayStation games from 2010?
Mass Effect 2,2010,,,,excellent,,,,PlayStation,,,,You said that you liked Mass Effect 2. Do you generally like to play PlayStation games from 2010?
Mass Effect 2,,,BioWare,M (for Mature),excellent,,,,,,,,You said that you liked Mass Effect 2. Do you generally like to play mature games from BioWare?
Mass Effect 2,,,BioWare,M (for Mature),excellent,,,,,,,,Did you think Mass Effect 2 was awesome because it was mature or because BioWare developed it?
Silent Hill 2,,,,M (for Mature),excellent,"action-adventure, puzzle",,,,,,,You said earlier that you love Silent Hill 2. Are you generally fond of M (for Mature) rated action-adventure games with puzzles?
Silent Hill 2,,,,M (for Mature),excellent,"action-adventure, puzzle",,,,,,,"Silent Hill 2 was amazing, very creepy, very scary, the horror imagery definitely deserved the M rating, and the gameplay was a good mix of action-adventure and puzzles that added variety."
Silent Hill 2,,,,,excellent,"action-adventure, puzzle",third person,,,,,,I think you mentioned having an excellent time when you played Silent Hill 2. Do you generally enjoy all third person action-adventure games with puzzles in them?
Silent Hill 2,,,,,excellent,"action-adventure, puzzle",third person,,,,,,You told me Silent Hill 2 is one of your favorite games. Are you regularly into third person action-adventure puzzle games?
Silent Hill 2,,,,,excellent,,third person,,PlayStation,,,,I recall you saying that you really enjoyed Silent Hill 2. Are you typically a fan of third person perspective games on PlayStation?
Silent Hill 2,,,,,excellent,,third person,,PlayStation,,,,You said that you liked Silent Hill 2. Do you generally like to play third person games on the PlayStation?
Silent Hill 2,2001,,,,excellent,,,,PlayStation,,,,You mentioned earlier that you love Silent Hill 2. Are you typically fond of PlayStation games from 2001?
Silent Hill 2,2001,,,,excellent,,,,PlayStation,,,,"You said that you enjoyed Silent Hill 2. In general, do you like to play PlayStation games from 2001?"
Silent Hill 2,,,,M (for Mature),excellent,,third person,,,,,,You told me you loved Silent Hill 2. Do you love other third person games rated M (for Mature)?
Silent Hill 2,,,,M (for Mature),excellent,,third person,,,,,,I remember you mentioned that you loved Silent Hill 2. Are you generally fond of third person games rated M (for Mature)?
The Legend of Zelda: Ocarina of Time,,,,,excellent,"action-adventure, puzzle, role-playing",,,Nintendo,,,,"Ocarina of Time is a classic, I'm glad it's on most of Nintendo's modern consoles at this point. I'm really into action-adventures with a lot of puzzles and some role-playing, like Zelda, how about you?"
The Legend of Zelda: Ocarina of Time,,,,,excellent,"action-adventure, puzzle, role-playing",,,Nintendo,,,,I remember you saying that you loved The Legend of Zelda: Ocarina of Time. Generally are you a big fan of action-adventure games on Nintendo featuring puzzles and role-playing?
The Legend of Zelda: Ocarina of Time,,,Nintendo EAD,,excellent,,third person,,,,,,You mentioned greatly enjoying The Legend of Zelda: Ocarina of Time. Are you a big fan in general of third person games from Nintendo EAD?
The Legend of Zelda: Ocarina of Time,,,Nintendo EAD,,excellent,,third person,,,,,,"Oh yeah, Ocarina Of Time is excellent, like most of what Nintendo puts out. Do you usually like third person games?"
The Legend of Zelda: Ocarina of Time,,,,,excellent,"action-adventure, puzzle, role-playing",,no,,,,,You said earlier that you loved The Legend of Zelda: Ocarina of Time. Do you generally enjoy single player action-adventure games with puzzles and role playing?
The Legend of Zelda: Ocarina of Time,,,,,excellent,"action-adventure, puzzle, role-playing",,no,,,,,"You said before you loved The Legend of Zelda: Ocarina of Time. Do you love other action-adventure, rpg games that don't have multiplayer modes?"
The Legend of Zelda: Ocarina of Time,1998,,,,excellent,,,,Nintendo,,,,You said that you liked The Legend of Zelda: Ocarina of Time. Do you generally like to play Nintendo games from 1998?
The Legend of Zelda: Ocarina of Time,1998,,,,excellent,,,,Nintendo,,,,"You liked previous Zelda games right? Nintendo released The Legend of Zelda: Ocarina of Time back in 1998, did you enjoy it as much as I did?"
The Legend of Zelda: Ocarina of Time,,,,E (for Everyone),excellent,,,,Nintendo,,,,I recall you saying that you really enjoyed The Legend of Zelda: Ocarina of Time. Are you typically a big fan of games on Nintendo rated E (for Everyone)?
The Legend of Zelda: Ocarina of Time,,,,E (for Everyone),excellent,,,,Nintendo,,,,You said you loved The Legend of Zelda: Ocarina of Time. Do you generally like to play Nintendo games that are rated E?
Life is Strange,,,Dontnod Entertainment,,good,role-playing,,,,,,,"You said you liked Life is Strange. So, do you like all of the role-playing games made by Dontnod Entertainment?"
Life is Strange,,,Dontnod Entertainment,,good,role-playing,,,,,,,You mentioned earlier that you liked Life is Strange. In general are you fond of role-playing games from Dontnod Entertainment?
Life is Strange,,,,,good,,third person,,PlayStation,,,,You said earlier that you liked Life is Strange. Are you a fan in general of third person games for PlayStation?
Life is Strange,,,,,good,,third person,,PlayStation,,,,You said before you really enjoyed Life is Strange. Do you also enjoy other third person games on PlayStation?
Life is Strange,,,,,good,,third person,no,,,,,"You told me you liked playing Life is Strange. Are you a fan of third person, single player games?"
Life is Strange,,,,,good,,third person,no,,,,,Earlier you mentioned liking Life is Strange. Are you typically a fan of single player games with a third person perspective?
Life is Strange,2015,,,M (for Mature),good,,,,,,,,You mentioned previously that you liked Life is Strange. Are you typically fond of M (for Mature) rated games from 2015?
Life is Strange,2015,,,M (for Mature),good,,,,,,,,"You seem to fairly like games rated M for mature, is it just the ones from 2015 or have you liked others?"
Life is Strange,,,Dontnod Entertainment,M (for Mature),good,,,,,,,,You previously said you enjoyed Life is Strange. Are you generally fond of games rated M (for Mature) by Dontnod Entertainment?
Life is Strange,,,Dontnod Entertainment,M (for Mature),good,,,,,,,,"Previously you told me that you like Life is Strange developed by dontnod entertainment, is that the case with all M- rated videogames?"
Tony Hawk's Pro Skater 3,,,,,average,sport,third person,,,,,,"I felt like Tony Hawk's Pro Skater 3 was okay, but third-person skateboarding sports games aren't really my thing."
Tony Hawk's Pro Skater 3,,,,,average,sport,third person,,,,,,You said earlier that you thought Tony Hawk's Pro Skater 3 was average. Are you generally unimpressed with third person sports games?
Tony Hawk's Pro Skater 3,,,Neversoft Entertainment,,average,,,,PC,,,,"You said you were not that fond of Tony Hawk's Pro Skater 3. In general, do you like releases from Neversoft Entertainment on the PC?"
Tony Hawk's Pro Skater 3,,,Neversoft Entertainment,,average,,,,PC,,,,You said earlier that you found Tony Hawk's Pro Skater 3 to be average. Generally are you unimpressed with PC games from Neversoft Entertainment.
Tony Hawk's Pro Skater 3,2001,,,,average,,,,PC,,,,You mentioned earlier that you liked Tony Hawk's Pro Skater 3. Do you like playing skater games on your PC or do you prefer another platform?
Tony Hawk's Pro Skater 3,2001,,,,average,,,,PC,,,,You mentioned you thought Tony Hawk's Pro Skater 3 was simply okay. Are you generally not very impressed by PC games from 2001?
Tony Hawk's Pro Skater 3,,,,,average,sport,,yes,,,,,"You said you were not that fond of Tony Hawk's Pro Skater 3. In general, do you like to play multiplayer sports games?"
Tony Hawk's Pro Skater 3,,,,,average,sport,,yes,,,,,"Since you mentioned that Tony Hawk's Pro Skater 3 was okay, do you play another other multiplayer sports games?"
Tony Hawk's Pro Skater 3,,,Neversoft Entertainment,,average,sport,,,,,,,I know you though Tony Hawk's Pro Skater was a decent game. Do you tend to like sports games developed by Neversoft Entertainment?
Tony Hawk's Pro Skater 3,,,Neversoft Entertainment,,average,sport,,,,,,,You seem to have a lukewarm feeling about Tony Hawk Pro Skater 3. Do you like any sports games?
Far Cry 3,,,Ubisoft Massive,,good,,,,PC,,,,I remember you saying that you enjoyed Far Cry 3. In general are you fond of PC games from Ubisoft Massive?
Far Cry 3,,,Ubisoft Massive,,good,,,,PC,,,,"You said that you liked Far Cry 3. In general, do you like to play games from Ubisoft Massive on PC?"
Far Cry 3,,,,,good,"action-adventure, shooter",first person,,,,,,You said earlier that you liked Far Cry 3. Are you generally fond of first person action-adventure shooting games?
Far Cry 3,,,,,good,"action-adventure, shooter",first person,,,,,,Previously you told me that you like to play Far Cry 3. Does it mean you are fond of first person shooter games with lots of action and adventure in general?
Far Cry 3,,,,,good,"action-adventure, shooter",,yes,,,,,Earlier you mentioned that you like Far Cry 3. In general are you a fan of action-adventure shooters with multiplayer?
Far Cry 3,,,,,good,"action-adventure, shooter",,yes,,,,,You said that you liked Far Cry 3. Do you generally like to play multiplayer action-adventure shooters?
Far Cry 3,,,,,good,"action-adventure, shooter",,,,yes,,,"So, you thought Far Cry 3 was a good game. Do you generally like action-adventure shooter games that you can get on Steam?"
Far Cry 3,,,,,good,"action-adventure, shooter",,,,yes,,,You mentioned that Far Cry 3 on Steam was only good. Do you think you would enjoy a different action-adventure shooter on the same platform?
Far Cry 3,,,Ubisoft Massive,,good,,first person,,,,,,You mentioned you liked Far Cry 3. Are you generally a fan of first person games by Ubisoft Massive?
Far Cry 3,,,Ubisoft Massive,,good,,first person,,,,,,"You said that you liked Far Cry 3. In general, do you like to play first person games from Ubisoft Massive?"
Small World 2,,,Days of Wonder,,poor,,,,,yes,,,You told me that you dislike Small World 2. Is this the case for all games by Days of Wonder on Steam?
Small World 2,,,Days of Wonder,,poor,,,,,yes,,,I recall that you disliked Small World 2. In general are you not fond of games from Days of Wonder on Steam?
Small World 2,,,,,poor,"indie, trivia/board game",,yes,,,,,You said earlier that you didn't like Small World 2. Do you typically dislike multiplayer indie trivia/board games?
Small World 2,,,,,poor,"indie, trivia/board game",,yes,,,,,"You said that you disliked Small World 2. Generally speaking, do you dislike indie trivia and board games with multiplayer?"
Small World 2,2010,,,,poor,,,,PC,,,,"You said that you disliked Small World 2. Generally speaking, do you dislike PC games from 2010?"
Small World 2,2010,,,,poor,,,,PC,,,,Earlier you mentioned disliking Small World 2. Are you generally not fond of PC games from 2010?
Small World 2,2010,,Days of Wonder,,poor,,,,,,,,You said earlier that you dislike Small World 2. Are you generally not fond of games from 2010 by Days of Wonder?
Small World 2,2010,,Days of Wonder,,poor,,,,,,,,"You mentioned earlier that Small World 2, released in 2010, was not one of your favorite games. Do you enjoy any games that Days of Wonder make?"
Small World 2,,,,,poor,"indie, trivia/board game",,,,,,yes,Previously you mentioned you disliked Small World 2. Are you generally not impressed with indie trivia/board games on Mac?
Small World 2,,,,,poor,"indie, trivia/board game",,,,,,yes,You said a while ago that you do not like Small World 2. Does it mean that you hate board type of games?
Guitar Hero: Smash Hits,,,Beenox,,poor,music,,,,,,,You said earlier that you disliked Guitar Hero: Smash Hits. Are you generally not fond of music games from Beenox?
Guitar Hero: Smash Hits,,,Beenox,,poor,music,,,,,,,"I know you weren't a big fan of previous Guitar Hero games, but you have to check the new one out, Guitar Hero: Smash Hits. It is developed by Beenox this time and I hear it is much better!"
Guitar Hero: Smash Hits,2009,,,,poor,,,,Nintendo,,,,You said earlier that you were not that fond of Guitar Hero: Smash Hits. Is it the case with all 2009 nintendo games?
Guitar Hero: Smash Hits,2009,,,,poor,,,,Nintendo,,,,You said earlier that you disliked Guitar Hero: Smash Hits. Are you generally not fond of Nintendo games from 2009?
Guitar Hero: Smash Hits,,,,,poor,,first person,yes,,,,,"You said that you disliked Guitar Hero: Smash Hits. Generally speaking, do you dislike first person multiplayer games?"
Guitar Hero: Smash Hits,,,,,poor,,first person,yes,,,,,"Earlier you said that you disliked Guitar Hero: Smash Hits. In general, do you dislike first person perspective games with multiplayer?"
Guitar Hero: Smash Hits,,,,,poor,music,,yes,,,,,"You said that you disliked Guitar Hero: Smash Hits. Generally speaking, do you dislike music multiplayer games?"
Guitar Hero: Smash Hits,,,,,poor,music,,yes,,,,,You mentioned that you didn't like Guitar Hero: Smash Hits. Do you generally dislike music games with multiplayer?
Guitar Hero: Smash Hits,,,,T (for Teen),poor,,,,Nintendo,,,,You said earlier that you didn't like Guitar Hero: Smash Hits. Are you generally not a fan of Nintendo games rated T (for Teen)?
Guitar Hero: Smash Hits,,,,T (for Teen),poor,,,,Nintendo,,,,You mentioned a distaste for Guitar Hero: Smash Hits. Is this the case for all Nintendo games rated T?
Little Big Adventure,,,,T (for Teen),average,action-adventure,,,,,,,You mentioned that you felt that Little Big Adventure was mediocre. Do you think the same way about all T rated action-adventure games?
Little Big Adventure,,,,T (for Teen),average,action-adventure,,,,,,,Previously you said you thought Little Big Adventure was average. In general are you not that impressed with action-adventure games rated T (for Teen)?
Little Big Adventure,,,Adeline Software International,,average,,third person,,,,,,You mentioned you thought Little Big Adventure was average. Are you typically unimpressed by third person games from Adeline Software International?
Little Big Adventure,,,Adeline Software International,,average,,third person,,,,,,You said you were not that fond of Little Big Adventure. Is this the case for all third person games from Adeline Software International?
Little Big Adventure,,,,,average,,,no,PlayStation,,,,I remember you saying you found Little Big Adventure to be average. Generally are you unimpressed with single player games for PlayStation?
Little Big Adventure,,,,,average,,,no,PlayStation,,,,"Earlier, you stated that you didn't really like Playstation's Little Big Adventure. Is your decision based on the fact that it doesn't have multiplayer?"
Little Big Adventure,1994,,,,average,action-adventure,,,,,,,You said earlier that Little Big Adventure was merely average. Are you unimpressed in general by action-adventure games from 1994?
Little Big Adventure,1994,,,,average,action-adventure,,,,,,,You said earlier that you were not that fond of Little Big Adventure. Is it the case with all action-adventure games from the 90´?
Little Big Adventure,,,,T (for Teen),average,,,,PlayStation,,,,You said earlier that you thought Little Big Adventure was average. Are you typically not impressed with PlayStation games rated T (for Teen)?
Little Big Adventure,,,,T (for Teen),average,,,,PlayStation,,,,Have you played Little Big Adventure? I know it is rated T and it seems like a good game on Playstation.
Little Nightmares,2017,,,,good,,,,PlayStation,,,,Earlier you said that you enjoyed Little Nightmares. Are you generally a fan of PlayStation games from 2017?
Little Nightmares,2017,,,,good,,,,PlayStation,,,,"You seem to enjoy some of Playstations first party 2017 releases, do you just enjoy the quality of Playstation games?"
Little Nightmares,,,,,good,"adventure, platformer, puzzle",side view,,,,,,I remember you saying that you enjoyed Little Nightmares. Do you like to play side scrolling adventure and puzzle platformers in general?
Little Nightmares,,,,,good,"adventure, platformer, puzzle",side view,,,,,,Earlier you mentioned you liked Little Nightmares. Are you generally a fan of side view perspective adventure games with platforming and puzzles?
Little Nightmares,,,Tarsier Studios,,good,"adventure, platformer, puzzle",,,,,,,I remember you telling me that Little Nightmares was a good game. Do you normally like adventure platforms with puzzle elements that are developed by Tarsier Studios?
Little Nightmares,,,Tarsier Studios,,good,"adventure, platformer, puzzle",,,,,,,You said earlier that you liked Little Nightmares. Do you tend to enjoy adventure games with platforming and puzzles from Tarsier Studios?
Little Nightmares,,,Tarsier Studios,,good,,,,PlayStation,,,,You said earlier that you like Little Nightmares. Are you typically a fan of PlayStation games from Tarsier Studios?
Little Nightmares,,,Tarsier Studios,,good,,,,PlayStation,,,,You said that you love to play Little Nightmares. Does it mean that you will also be a fond player of other games with with a touch of horror and mystery?
Little Nightmares,2017,,,,good,"adventure, platformer, puzzle",,,,,,,"You said you loved Little Nightmares. Do you like other adventure, platformer or puzzle games from 2017?"
Little Nightmares,2017,,,,good,"adventure, platformer, puzzle",,,,,,,I remember you mentioning that you like Little Nightmares. Are you generally a fan of adventure games from 2017 that involve platforming and puzzles?
Euro Truck Simulator,,,SCS Software,,poor,"driving/racing, simulation",,,,,,,I know you didn't like Euro Truck Simulator. Do you also dislike other SCS Software driving games?
Euro Truck Simulator,,,SCS Software,,poor,"driving/racing, simulation",,,,,,,"You said that you disliked Euro Truck Simulator. In general, do you dislike driving and racing simulators by SCS Software?"
Euro Truck Simulator,,,,,poor,,,no,,,no,,You said that you dislike Euro Truck Simulator. Is this the case for all games that lack multiplayer and Linux support?
Euro Truck Simulator,,,,,poor,,,no,,,no,,Earlier you said you didn't like Euro Truck Simulator. Are you typically not a fan of games without multiplayer that aren't on Linux?
Euro Truck Simulator,,,,,poor,"driving/racing, simulation",first person,,,,,,I remember you mentioned you did not like Euro Truck Simulator. Are you typically not a fan of driving simulation games?
Euro Truck Simulator,,,,,poor,"driving/racing, simulation",first person,,,,,,You mentioned not liking Euro Truck Simulator. Are you not fond of first person driving/racing simulation games?
Euro Truck Simulator,2008,,SCS Software,,poor,,,,,,,,You told me that you dislike Euro Truck Simulator. Is this the case for all SCS Software games released in 1998?
Euro Truck Simulator,2008,,SCS Software,,poor,,,,,,,,Earlier you said you disliked Euro Truck Simulator. Are you generally not a fan of games from 2008 by SCS Software?
Euro Truck Simulator,,,SCS Software,,poor,,,,,yes,,,"You said earlier that you found Euro Truck Simulator to not be very enjoyable? Do you dislike games developed by SCS Software, in general?"
Euro Truck Simulator,,,SCS Software,,poor,,,,,yes,,,You said you disliked Euro Truck Simulator. Do you tend to dislike games by SCS Software sold through Steam?
Dance Dance Revolution Universe 3,,,Konami,,poor,music,,,,,,,You mentioned disliking Dance Dance Revolution Universe 3. Are you generally not fond of music games from Konami?
Dance Dance Revolution Universe 3,,,Konami,,poor,music,,,,,,,You said that you really disliked Konami's Dance Dance Revolution Universe 3. Are you fond of any music genre games?
Dance Dance Revolution Universe 3,,,Konami,,poor,,,,Xbox,,,,"You dislike Dance Dance Revolution Universe 3, right? Is that true of all Konami games on the XBox?"
Dance Dance Revolution Universe 3,,,Konami,,poor,,,,Xbox,,,,"Hey, I heard you hated Dance Dance Revolution Universe 3. Do you dislike other Konami games on Xbox?"
Dance Dance Revolution Universe 3,,,,E (for Everyone),poor,,,,Xbox,,,,You said earlier that you didn't like Dance Dance Revolution Universe 3. Are you typically not a fan of Xbox games rated E (for Everyone)?
Dance Dance Revolution Universe 3,,,,E (for Everyone),poor,,,,Xbox,,,,"You said that you disliked Dance Dance Revolution Universe 3. Generally speaking, do you dislike Xbox games that are rated E?"
Dance Dance Revolution Universe 3,,,,,poor,music,,,Xbox,,,,You mentioned disliking Dance Dance Revolution Universe 3. Are you generally not a fan of music games for Xbox?
Dance Dance Revolution Universe 3,,,,,poor,music,,,Xbox,,,,I heard you hated Dance Dance Revolution Universe 3. Do you dislike all music games on Xbox?
Dance Dance Revolution Universe 3,2008,,Konami,,poor,,,,,,,,You mentioned that you disliked Dance Dance Revolution Universe 3. Are you generally not a fan of games Konami released in 2003?
Dance Dance Revolution Universe 3,2008,,Konami,,poor,,,,,,,,"You said that you disliked Dance Dance Revolution Universe 3. Generally speaking, do you dislike Konami games from 2008?"
Tomb Raider: The Angel of Darkness,,,Core Design,,poor,,,no,,,,,You said you hated playing Tomb Raider: The Angel of Darkness. Do you also hate other Core Design games without multiplayer?
Tomb Raider: The Angel of Darkness,,,Core Design,,poor,,,no,,,,,You previously mentioned disliking Tomb Raider: The Angel of Darkness. In general are you not fond of single player games from Core Design?
Tomb Raider: The Angel of Darkness,,,,T (for Teen),poor,"action-adventure, shooter",,,,,,,I know you didn't like Tomb Raider: The Angel of Darkness. Do you dislike other action-adventure shooters that are rated T (for Teen)?
Tomb Raider: The Angel of Darkness,,,,T (for Teen),poor,"action-adventure, shooter",,,,,,,You mentioned you didn't care for Tomb Raider: The Angel of Darkness . Do you typically dislike T (for Teen) rated action-adventure games with shooting?
Tomb Raider: The Angel of Darkness,2003,,Core Design,,poor,,,,,,,,You said earlier that you dislike Tomb Raider: The Angel of Darkness. Are you generally not fond of games from 2003 by Core Design?
Tomb Raider: The Angel of Darkness,2003,,Core Design,,poor,,,,,,,,"You said that you disliked Tomb Raider: The Angel of Darkness. In general, do you like to play games by Core Design from 2003?"
Tomb Raider: The Angel of Darkness,,,,,poor,,third person,,PlayStation,,,,"You said that you disliked Tomb Raider: The Angel of Darkness. Generally speaking, do you dislike third person games on PlayStation?"
Tomb Raider: The Angel of Darkness,,,,,poor,,third person,,PlayStation,,,,You said that you disliked Tomb Raider: The Angel of Darkness. Do you tend to dislike third person games for PlayStation?
Tomb Raider: The Angel of Darkness,,,,,poor,"action-adventure, shooter",,no,,,,,"You said that you disliked Tomb Raider: The Angel of Darkness. Generally speaking, do you dislike single player action-adventure shooters?"
Tomb Raider: The Angel of Darkness,,,,,poor,"action-adventure, shooter",,no,,,,,Earlier you mentioned not liking Tomb Raider: The Angel of Darkness. Generally are you not fond of action-adventure shooting games without multiplayer?
Tetris,,,,,excellent,"arcade, puzzle, strategy",side view,,,,,,You said that enjoyed Tetris. Do you generally like to play side view puzzle and strategy arcade games?
Tetris,,,,,excellent,"arcade, puzzle, strategy",side view,,,,,,You said earlier that you greatly enjoy Tetris. Are you generally a big fan of side view arcade games with puzzles and strategy?
Tetris,,,,,excellent,"arcade, puzzle, strategy",,,Nintendo,,,,You mentioned earlier that you love Tetris. Are you typically big fan of arcade games on Nintendo involving puzzles and strategy?
Tetris,,,,,excellent,"arcade, puzzle, strategy",,,Nintendo,,,,You said that love Tetris. Is this the case for all puzzle and strategy arcade games from Nintendo?
Tetris,1986,,,,excellent,,,,Nintendo,,,,I understand that you really enjoy Tetris. Do you like a lot of Nintendo games?
