mr,ref
"verify_attribute(name[Lara Croft and the Temple of Osiris], rating[average], genres[action-adventure, puzzle, shooter], has_multiplayer[yes])",You said you didn't love nor hate Lara Croft and the Temple of Osiris. Do you feel the same about other multiplayer action-adventure puzzle and shooter games?
"verify_attribute(name[Lara Croft and the Temple of Osiris], rating[average], genres[action-adventure, puzzle, shooter], has_multiplayer[yes])",You said that you felt Lara Croft and the Temple of Osiris was merely average. Are you usually underwhelmed by multiplayer action-adventure games with puzzles and shooting?
"verify_attribute(name[Lara Croft and the Temple of Osiris], developer[Crystal Dynamics], rating[average], genres[action-adventure, puzzle, shooter])",You said earlier that you found Lara Croft and the Temple of Osiris to be average. Is this sentiment common for action-adventure games from Crystal Dynamics with puzzles and shooting?
"verify_attribute(name[Lara Croft and the Temple of Osiris], developer[Crystal Dynamics], rating[average], genres[action-adventure, puzzle, shooter])",I know you weren't sold on Lara Croft and the Temple of Osiris. Do you feel just okay about other action-adventure games from Crystal Dynamics with puzzle and shooter elements?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], developer[Konami Computer Entertainment Japan], rating[excellent], platforms[PlayStation])",You said that you absolutely loved Metal Gear Solid 3: Snake Eater. Do you generally like releases from Konami Computer Entertainment Japan on the PlayStation?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], developer[Konami Computer Entertainment Japan], rating[excellent], platforms[PlayStation])",You said you really enjoyed Metal Gear Solid 3: Snake Eater. Are you generally a big fan of Konami  Computer Entertainment Japan games for PlayStation?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], release_year[2004], rating[excellent], genres[action-adventure, shooter, tactical])",So you said earlier that you totally loved Metal Gear Solid 3: Snake Eater. Are you commonly in love with tactical action-adventure  shooter games from 2004?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], release_year[2004], rating[excellent], genres[action-adventure, shooter, tactical])",You mentioned that you greatly enjoyed Metal Gear Solid 3: Snake Eater. Would you say you're a big fan of action-adventure games from 2004 involving shooting and tactical gameplay?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], esrb[M (for Mature)], rating[excellent], player_perspective[bird view])",You said that you really enjoyed Metal Gear Solid 3: Snake Eater. Are you fond of mature bird's-eye view games in general?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], esrb[M (for Mature)], rating[excellent], player_perspective[bird view])",You said earlier that you love Metal Gear Solid 3: Snake Eater. Are you always a fan of M (for Mature) rated games with a bird view perspective?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], rating[excellent], genres[action-adventure, shooter, tactical], platforms[PlayStation])",You mentioned that you really enjoyed Metal Gear Solid 3: Snake Eater. Are you commonly a big fan of action-adventure games on PlayStation with shooting and tactical gameplay?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], rating[excellent], genres[action-adventure, shooter, tactical], platforms[PlayStation])",I know you thought Metal Gear Solid 3: Snake Eater was great. Do you think other action-adventure tactical shooters on PlayStation are great normally?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], rating[excellent], has_multiplayer[no], platforms[PlayStation])",You told me that you loved Metal Gear Solid 3: Snake Eater. Are you commonly pretty fond of single-player games on PlayStation?
"verify_attribute(name[Metal Gear Solid 3: Snake Eater], rating[excellent], has_multiplayer[no], platforms[PlayStation])",You said that you really like Metal Gear Solid 3: Snake Eater. Is this common for single-player games on PlayStation?
"verify_attribute(name[Max Payne], rating[good], genres[action-adventure, shooter], player_perspective[third person])",You said you had a good time with Max Payne. Are many of your favorite games third person action-adventure shooters?
"verify_attribute(name[Max Payne], rating[good], genres[action-adventure, shooter], player_perspective[third person])",You said that you enjoyed Max Payne. Is this the case with all action-adventure third person shooter games?
"verify_attribute(name[Max Payne], developer[Remedy Entertainment], esrb[M (for Mature)], rating[good])",You said that you liked Max Payne. Do you frequently like to play mature games from Remedy Entertainment?
"verify_attribute(name[Max Payne], developer[Remedy Entertainment], esrb[M (for Mature)], rating[good])",You said earlier that you enjoyed Max Payne. Are you a a big fan of M (for Mature) rated games by Remedy Entertainment?
"verify_attribute(name[Max Payne], rating[good], genres[action-adventure, shooter], platforms[PC])",I remember you mentioned that you liked Max Payne on the PC. Do you feel this way about the other action-adventure shooter games?
"verify_attribute(name[Max Payne], rating[good], genres[action-adventure, shooter], platforms[PC])","You mentioned earlier that you enjoyed Max Payne. Generally, are you a fan of action-adventure games for PC with shooting gameplay?"
"verify_attribute(name[Max Payne], rating[good], player_perspective[third person], available_on_steam[yes])",Earlier you said you liked Max Payne. Is it normally that you feel fondly about third person games on Steam?
"verify_attribute(name[Max Payne], rating[good], player_perspective[third person], available_on_steam[yes])",I know you liked Max Payne. Do you like other third person games on Steam?
"verify_attribute(name[Max Payne], rating[good], player_perspective[third person], platforms[PC])",I recall you said you liked Max Payne. Do you enjoy third person games for PC in general?
"verify_attribute(name[Max Payne], rating[good], player_perspective[third person], platforms[PC])",You told me that you thought Max Payne was good. Do you frequently think that third person games on the PC are good?
"verify_attribute(name[The Room], developer[Fireproof Games], rating[excellent], genres[indie, point-and-click, puzzle])","You mentioned earlier that The Room by Fireproof Games was one of your favorites. Is that the case with most indie, point-and-click, puzzle games?"
"verify_attribute(name[The Room], developer[Fireproof Games], rating[excellent], genres[indie, point-and-click, puzzle])",You previously mentioned that you loved The Room. Are you frequently a big fan of indie point-and-click puzzle games from Fireproof Games?
"verify_attribute(name[The Room], rating[excellent], genres[indie, point-and-click, puzzle], platforms[PC])",I remember that you loved The Room on PC. Can I assume that you normally like indie point-and-click puzzle games?
"verify_attribute(name[The Room], rating[excellent], genres[indie, point-and-click, puzzle], platforms[PC])",You said that you loved The Room. Do you frequently love playing indie point-and-click puzzle games on the PC?
"verify_attribute(name[The Room], developer[Fireproof Games], rating[excellent], player_perspective[first person])",You had a very high opinion of The Room last time we talked. Do you share this opinion with other first person shooters from Fireproof Games?
"verify_attribute(name[The Room], developer[Fireproof Games], rating[excellent], player_perspective[first person])",You said earlier that you greatly enjoyed The Room. Are you typically a big fan of first person games from Fireproof Games?
"verify_attribute(name[The Room], release_year[2012], rating[excellent], platforms[PC])",I remember you saying that you loved The Room. Do you tend to enjoy PC games from 2012?
"verify_attribute(name[The Room], release_year[2012], rating[excellent], platforms[PC])",I recall you mentioning that The Room was a top game. Do you frequently like to play games from 2012 on PC?
"verify_attribute(name[The Room], rating[excellent], genres[indie, point-and-click, puzzle], has_linux_release[yes])",I remember you said you greatly enjoyed The Room. Is it safe to assume you're a big fan of indie point-and-click puzzle games on Linux in general?
"verify_attribute(name[The Room], rating[excellent], genres[indie, point-and-click, puzzle], has_linux_release[yes])",I've heard you sing the praises of The Room. Do you play a lot of indie point-and-click puzzle titles on Linux?
"verify_attribute(name[Skyforge], rating[poor], genres[adventure, hack-and-slash, MMORPG], platforms[PC])",You said that you disliked Skyforge. Does that mean that you usually dislike hack-and-slash adventure MMORPGs on the PC?
"verify_attribute(name[Skyforge], rating[poor], genres[adventure, hack-and-slash, MMORPG], platforms[PC])",I remember you mentioned that you didn't like Skyforge. Are you not a fan in general of PC MMORPGs with adventure and hack-and-slash gameplay?
"verify_attribute(name[Skyforge], developer[Allods Online], rating[poor], platforms[PC])",You said earlier that you disliked Skyforge. Are you generally not fond of PC games from Allods Online?
"verify_attribute(name[Skyforge], developer[Allods Online], rating[poor], platforms[PC])",I heard that you said you dislike Skyforge by Allods Online. Does it mean that you dislike each game that is publish by this developer on PC?
"verify_attribute(name[Skyforge], rating[poor], genres[adventure, hack-and-slash, MMORPG], player_perspective[third person])","You said you hated Skyforge. Do you hate most other third person, hack-and-slash adventure MMORPGs?"
"verify_attribute(name[Skyforge], rating[poor], genres[adventure, hack-and-slash, MMORPG], player_perspective[third person])",You mentioned disliking Skyforge. Are you typically unhappy with third person MMORPGs with adventure and hack-and-slash gameplay?
"verify_attribute(name[Skyforge], rating[poor], player_perspective[third person], available_on_steam[yes])",You said that you disliked Skyforge. Does that mean it's safe to assume that you dislike third person games on Steam in general?
"verify_attribute(name[Skyforge], rating[poor], player_perspective[third person], available_on_steam[yes])",You mentioned earlier that you disliked Skyforge. Are you typically not fond of third person games available through Steam?
"verify_attribute(name[Skyforge], release_year[2015], rating[poor], platforms[PC])",I know you said you really hated Skyforge. Do you mostly dislike PC games released in 2015?
"verify_attribute(name[Skyforge], release_year[2015], rating[poor], platforms[PC])",You said that you disliked Skyforge. Is this the case for all PC games in 2015?
"verify_attribute(name[Need for Speed: Payback], esrb[T (for Teen)], rating[poor], player_perspective[third person])",Previously you told me that you really don't like to play Need for Speed: Payback. Does that sentiment hold for other T rated third person games?
"verify_attribute(name[Need for Speed: Payback], esrb[T (for Teen)], rating[poor], player_perspective[third person])",You said that you disliked Need for Speed: Payback. Is this the case for all third person games rated T?
"verify_attribute(name[Need for Speed: Payback], release_year[2017], developer[Ghost Games], rating[poor])",You said that you disliked Need for Speed: Payback. Do you therefore dislike other Ghost Games releases from 2017?
"verify_attribute(name[Need for Speed: Payback], release_year[2017], developer[Ghost Games], rating[poor])",You seem to have really not liked Need for Speed: Payback from 2017. Do you normally feel so strongly about other similar games released by Ghost Games?
"verify_attribute(name[Need for Speed: Payback], esrb[T (for Teen)], rating[poor], genres[driving/racing])",I remember that you said that you did not enjoy playing Need for Speed: Payback. Do you also dislike all racing or driving games that are rated T (for Teen)?
"verify_attribute(name[Need for Speed: Payback], esrb[T (for Teen)], rating[poor], genres[driving/racing])",You said earlier that you didn't like Need for Speed: Payback. Are you usually not fond of driving/racing games rated T (for Teen)?
"verify_attribute(name[Need for Speed: Payback], release_year[2017], rating[poor], platforms[PlayStation])",I recall you saying that you disliked Need for Speed: Payback. Are you generally not fond of PlayStation games from 2017?
"verify_attribute(name[Need for Speed: Payback], release_year[2017], rating[poor], platforms[PlayStation])",You said before that you hated Need for Speed: Payback. Do you hate other PlayStation games from 2017?
"verify_attribute(name[Need for Speed: Payback], rating[poor], genres[driving/racing], player_perspective[third person])","You said that you disliked Need for Speed: Payback. Typically speaking, do you dislike third person driving and racing games?"
"verify_attribute(name[Need for Speed: Payback], rating[poor], genres[driving/racing], player_perspective[third person])",Earlier you mentioned disliking Need for Speed: Payback. Generally are you not a fan of third person perspective driving/racing games?
"verify_attribute(name[Rocket League], developer[Psyonix], rating[good], platforms[Nintendo Switch])",You mentioned that you enjoyed Rocket League. Is it safe to say then that you're a fan of other Nintendo Switch games from Psyonix?
"verify_attribute(name[Rocket League], developer[Psyonix], rating[good], platforms[Nintendo Switch])",You said a while ago that you like Rocket League. Is it normal for you to like Nintendo Switch games developed by Psyonix?
"verify_attribute(name[Rocket League], rating[good], genres[sport, vehicular combat], player_perspective[third person])",Do you commonly favor third person player perspectives like you get in the vehicular combat of a sport title such as Rocket League?
"verify_attribute(name[Rocket League], rating[good], genres[sport, vehicular combat], player_perspective[third person])",Earlier you said you enjoyed Rocket League. Do you frequently prefer third person sports games featuring vehicular combat?
"verify_attribute(name[Rocket League], rating[good], genres[sport, vehicular combat], has_multiplayer[yes])",You mentioned that you like Rocket League. Are you a fan in general of multiplayer sports games with vehicular combat?
"verify_attribute(name[Rocket League], rating[good], genres[sport, vehicular combat], has_multiplayer[yes])",I know you told me Rocket League is a good game. Does this sentiment hold for other multiplayer based games which feature sports and vehicular combat?
"verify_attribute(name[Rocket League], release_year[2015], rating[good], platforms[Nintendo Switch])",You said you liked Rocket League from 2015. Do you enjoy other games on the Nintendo Switch as well?
"verify_attribute(name[Rocket League], release_year[2015], rating[good], platforms[Nintendo Switch])",You mentioned earlier that you liked Rocket League. Are you frequently a fan of games from 2015 on Nintendo Switch?
"verify_attribute(name[Rocket League], developer[Psyonix], rating[good], player_perspective[third person])",When we talked yesterday you agreed with me that Rocket League was good. Can you tell me if you feel the same way about other third person games made by Psyonix?
"verify_attribute(name[Rocket League], developer[Psyonix], rating[good], player_perspective[third person])",You said that you liked Rocket League. Do you like to play other third person games by Psyonix?
"verify_attribute(name[Mass Effect 2], developer[BioWare], rating[excellent], genres[action-adventure, role-playing, shooter])",You mentioned absolutely loving BioWare's Mass Effect 2. Do you feel the same way about other action-adventure RPGs which are shooters?
"verify_attribute(name[Mass Effect 2], developer[BioWare], rating[excellent], genres[action-adventure, role-playing, shooter])",You mentioned earlier that you loved Mass Effect 2. In general are you a fan of action-adventure games from BioWare with role-playing and shooting gameplay?
"verify_attribute(name[Mass Effect 2], rating[excellent], genres[action-adventure, role-playing, shooter], player_perspective[third person])",I know Mass Effect 2 is one of your favorite games. Do you love other action-adventure shooters with RPG elements that are in third person?
"verify_attribute(name[Mass Effect 2], rating[excellent], genres[action-adventure, role-playing, shooter], player_perspective[third person])",You said earlier that you really enjoyed Mass Effect 2. Is it pretty safe to say you are a big fan of third person action-adventure games involving role-playing and shooting?
"verify_attribute(name[Mass Effect 2], esrb[M (for Mature)], rating[excellent], platforms[PlayStation])",Earlier you said that you loved Mass Effect 2. Is that true for other PlayStation games rated M (for Mature)?
"verify_attribute(name[Mass Effect 2], esrb[M (for Mature)], rating[excellent], platforms[PlayStation])",I remember you saying that you love Mass Effect 2. Do you frequently love playing PlayStation games with M-rating content?
"verify_attribute(name[Mass Effect 2], release_year[2010], rating[excellent], platforms[PlayStation])",You mentioned that you loved Mass Effect 2. Are you a fan in general of PlayStation games from 2010?
"verify_attribute(name[Mass Effect 2], release_year[2010], rating[excellent], platforms[PlayStation])",You said that you adored Mass Effect 2. Do you feel this way when playing other 2010 PlayStation games?
"verify_attribute(name[Mass Effect 2], developer[BioWare], esrb[M (for Mature)], rating[excellent])",You said that you totally dug Mass Effect 2. Do you mostly like to play mature games from BioWare?
"verify_attribute(name[Mass Effect 2], developer[BioWare], esrb[M (for Mature)], rating[excellent])",You told me about your love for Mass Effect 2 recently. Do you feel this love for the other M rated games developed by BioWare?
"verify_attribute(name[Silent Hill 2], esrb[M (for Mature)], rating[excellent], genres[action-adventure, puzzle])",You said earlier that you love Silent Hill 2. Do you find that you often really enjoy M (for Mature) rated action-adventure games with puzzles?
"verify_attribute(name[Silent Hill 2], esrb[M (for Mature)], rating[excellent], genres[action-adventure, puzzle])",You gushed earlier over Sillent Hill 2. Do you feel a similar infatuation with other M rated action-adventure puzzle games?
"verify_attribute(name[Silent Hill 2], rating[excellent], genres[action-adventure, puzzle], player_perspective[third person])",I think you mentioned having an excellent time when you played Silent Hill 2. Do you generally enjoy all third person action-adventure games with puzzles in them?
"verify_attribute(name[Silent Hill 2], rating[excellent], genres[action-adventure, puzzle], player_perspective[third person])",You told me Silent Hill 2 is one of your favorite games. Are you regularly into third person action-adventure puzzle games?
"verify_attribute(name[Silent Hill 2], rating[excellent], player_perspective[third person], platforms[PlayStation])",I recall you saying that you really enjoyed Silent Hill 2. Are you regularly a fan of third person perspective games on PlayStation?
"verify_attribute(name[Silent Hill 2], rating[excellent], player_perspective[third person], platforms[PlayStation])",You said that you totally dug Silent Hill 2. Is it often that you like playing third person games on the PlayStation?
"verify_attribute(name[Silent Hill 2], release_year[2001], rating[excellent], platforms[PlayStation])",You mentioned earlier that you love Silent Hill 2. Are you typically fond of PlayStation games from 2001?
"verify_attribute(name[Silent Hill 2], release_year[2001], rating[excellent], platforms[PlayStation])",You said that you were super into Silent Hill 2. Do you normally like rocking 2001 games on the PlayStation?
"verify_attribute(name[Silent Hill 2], esrb[M (for Mature)], rating[excellent], player_perspective[third person])",You told me you loved Silent Hill 2. Do you love other third person games rated M (for Mature)?
"verify_attribute(name[Silent Hill 2], esrb[M (for Mature)], rating[excellent], player_perspective[third person])",I remember you mentioned that you loved Silent Hill 2. Are you frequently fond of third person games rated M (for Mature)?
"verify_attribute(name[The Legend of Zelda: Ocarina of Time], rating[excellent], genres[action-adventure, puzzle, role-playing], platforms[Nintendo])",I remember you telling me that The Legend of Zelda: Ocarina of Time was fantastic. Does this strong opinion exist for most other action-adventure RPGs that have puzzles on Nintendo?
"verify_attribute(name[The Legend of Zelda: Ocarina of Time], rating[excellent], genres[action-adventure, puzzle, role-playing], platforms[Nintendo])",I remember you saying that you loved The Legend of Zelda: Ocarina of Time. Generally are you a big fan of action-adventure games on Nintendo featuring puzzles and role-playing?
"verify_attribute(name[The Legend of Zelda: Ocarina of Time], developer[Nintendo EAD], rating[excellent], player_perspective[third person])",You mentioned greatly enjoying The Legend of Zelda: Ocarina of Time. Are you a pretty big fan in general of third person games from Nintendo EAD?
"verify_attribute(name[The Legend of Zelda: Ocarina of Time], developer[Nintendo EAD], rating[excellent], player_perspective[third person])",It's clear that you really feel positively about The Legend of Zelda: Ocarina of Time developed by Nintendo EAD. Do you feel so strongly about most other third person games?
"verify_attribute(name[The Legend of Zelda: Ocarina of Time], rating[excellent], genres[action-adventure, puzzle, role-playing], has_multiplayer[no])",You said earlier that you loved The Legend of Zelda: Ocarina of Time. Do you always enjoy a good single-player action-adventure game with puzzles and role playing?
"verify_attribute(name[The Legend of Zelda: Ocarina of Time], rating[excellent], genres[action-adventure, puzzle, role-playing], has_multiplayer[no])",You said before that you loved The Legend of Zelda: Ocarina of Time. Do you love other action-adventure puzzle based RPGs that don't have multiplayer modes?
"verify_attribute(name[The Legend of Zelda: Ocarina of Time], release_year[1998], rating[excellent], platforms[Nintendo])",You said that you liked The Legend of Zelda: Ocarina of Time. Do you regularley like to play Nintendo games from 1998?
"verify_attribute(name[The Legend of Zelda: Ocarina of Time], release_year[1998], rating[excellent], platforms[Nintendo])",I remember how much you dug The Legend of Zelda: Ocarina of Time from 1998. Do you generally dig other similar Nintendo game?
"verify_attribute(name[The Legend of Zelda: Ocarina of Time], esrb[E (for Everyone)], rating[excellent], platforms[Nintendo])",I recall you saying that you really enjoyed The Legend of Zelda: Ocarina of Time. Are you typically a big fan of games on Nintendo rated E (for Everyone)?
"verify_attribute(name[The Legend of Zelda: Ocarina of Time], esrb[E (for Everyone)], rating[excellent], platforms[Nintendo])",You said you loved The Legend of Zelda: Ocarina of Time. Do you often tend to play similar Nintendo games that are also rated E?
"verify_attribute(name[Life is Strange], developer[Dontnod Entertainment], rating[good], genres[role-playing])","You said you liked Life is Strange. So, do you like all of the role-playing games made by Dontnod Entertainment?"
"verify_attribute(name[Life is Strange], developer[Dontnod Entertainment], rating[good], genres[role-playing])",You mentioned earlier that you liked Life is Strange. Are you commonly fond of role-playing games from Dontnod Entertainment?
"verify_attribute(name[Life is Strange], rating[good], player_perspective[third person], platforms[PlayStation])",You said earlier that you liked Life is Strange. Are you a fan in general of third person PlayStation games?
"verify_attribute(name[Life is Strange], rating[good], player_perspective[third person], platforms[PlayStation])",You noted before that you enjoyed Life is Strange. Do you also enjoy other third person games on PlayStation?
"verify_attribute(name[Life is Strange], rating[good], player_perspective[third person], has_multiplayer[no])","You told me you liked playing Life is Strange. Are you a into other third person, single-player games?"
"verify_attribute(name[Life is Strange], rating[good], player_perspective[third person], has_multiplayer[no])",Earlier you mentioned liking Life is Strange. Are you typically down with single-player games that have a third person perspective?
"verify_attribute(name[Life is Strange], release_year[2015], esrb[M (for Mature)], rating[good])",You mentioned previously that you liked Life is Strange. Are you typically fond of M (for Mature) rated games from 2015?
"verify_attribute(name[Life is Strange], release_year[2015], esrb[M (for Mature)], rating[good])",I remember you tell me that you thought Life is Strange was good. Is that the general sense you get for other M rated 2015 games?
"verify_attribute(name[Life is Strange], developer[Dontnod Entertainment], esrb[M (for Mature)], rating[good])",You previously said you enjoyed Life is Strange. Are you generally fond of games rated M (for Mature) by Dontnod Entertainment?
"verify_attribute(name[Life is Strange], developer[Dontnod Entertainment], esrb[M (for Mature)], rating[good])","Previously you told me that you like Life is Strange developed by Dontnod Entertainment, is that the case with all M- rated videogames?"
"verify_attribute(name[Tony Hawk's Pro Skater 3], rating[average], genres[sport], player_perspective[third person])","If I remember right, you felt like Tony Hawk's Pro Skater 3 was just okay. Do you typically feel that third person sports games aren't really your thing?"
"verify_attribute(name[Tony Hawk's Pro Skater 3], rating[average], genres[sport], player_perspective[third person])",You said earlier that you thought Tony Hawk's Pro Skater 3 was average. Are you generally unimpressed with third person sports games?
"verify_attribute(name[Tony Hawk's Pro Skater 3], developer[Neversoft Entertainment], rating[average], platforms[PC])","You said you were not happy or unhappy with Tony Hawk's Pro Skater 3. In general, do you feel this way about other releases from Neversoft Entertainment on the PC?"
"verify_attribute(name[Tony Hawk's Pro Skater 3], developer[Neversoft Entertainment], rating[average], platforms[PC])",You said earlier that you found Tony Hawk's Pro Skater 3 to be average. Generally are you unimpressed with PC games from Neversoft Entertainment?
"verify_attribute(name[Tony Hawk's Pro Skater 3], release_year[2001], rating[average], platforms[PC])",You mentioned earlier that you felt neutral about Tony Hawk's Pro Skater 3. Do you feel the same about other PC games from Neversoft Entertainment?
"verify_attribute(name[Tony Hawk's Pro Skater 3], release_year[2001], rating[average], platforms[PC])",You mentioned you thought Tony Hawk's Pro Skater 3 was simply okay. Are you generally not that into PC games from 2001?
"verify_attribute(name[Tony Hawk's Pro Skater 3], rating[average], genres[sport], has_multiplayer[yes])","You said you were not that fond of Tony Hawk's Pro Skater 3. In general, do you like to play multiplayer sports games?"
"verify_attribute(name[Tony Hawk's Pro Skater 3], rating[average], genres[sport], has_multiplayer[yes])","Since you mentioned that Tony Hawk's Pro Skater 3 was okay, is it safe to assume you play other multiplayer sports games?"
"verify_attribute(name[Tony Hawk's Pro Skater 3], developer[Neversoft Entertainment], rating[average], genres[sport])",I know you though Tony Hawk's Pro Skater 3 was a decent game. Do you tend to feel similar about most sports games developed by Neversoft Entertainment?
"verify_attribute(name[Tony Hawk's Pro Skater 3], developer[Neversoft Entertainment], rating[average], genres[sport])",You seem to have a lukewarm feeling about Neversoft Entertainment's Tony Hawk Pro Skater 3. Do you also feel lukewarm about other sports games?
"verify_attribute(name[Far Cry 3], developer[Ubisoft Massive], rating[good], platforms[PC])",I remember you saying that you enjoyed Far Cry 3. In general are you fond of PC games from Ubisoft Massive?
"verify_attribute(name[Far Cry 3], developer[Ubisoft Massive], rating[good], platforms[PC])",You said that you liked Far Cry 3. Do you regularly play games from Ubisoft Massive on PC?
"verify_attribute(name[Far Cry 3], rating[good], genres[action-adventure, shooter], player_perspective[first person])",You said earlier that you liked Far Cry 3. Are you often fond of first person action-adventure shooting games?
"verify_attribute(name[Far Cry 3], rating[good], genres[action-adventure, shooter], player_perspective[first person])",Previously you told me that you like to play Far Cry 3. Does it mean you are fond of first person shooter games with lots of action and adventure in general?
"verify_attribute(name[Far Cry 3], rating[good], genres[action-adventure, shooter], has_multiplayer[yes])",Earlier you mentioned that you like Far Cry 3. Is it safe to assume you like most action-adventure shooters with multiplayer?
"verify_attribute(name[Far Cry 3], rating[good], genres[action-adventure, shooter], has_multiplayer[yes])",You said that you liked Far Cry 3. Do you frequently like to play multiplayer action-adventure shooters?
"verify_attribute(name[Far Cry 3], rating[good], genres[action-adventure, shooter], available_on_steam[yes])","So, you thought Far Cry 3 was a good game. Do you usually like action-adventure shooter games that you can get on Steam?"
"verify_attribute(name[Far Cry 3], rating[good], genres[action-adventure, shooter], available_on_steam[yes])",You mentioned that Far Cry 3 on Steam was good. Do you also enjoy other action-adventure shooters on the same platform?
"verify_attribute(name[Far Cry 3], developer[Ubisoft Massive], rating[good], player_perspective[first person])",You mentioned you liked Far Cry 3. Do you commonly like first person games by Ubisoft Massive?
"verify_attribute(name[Far Cry 3], developer[Ubisoft Massive], rating[good], player_perspective[first person])",You said that you liked Far Cry 3. Do you always like to play first person games from Ubisoft Massive?
"verify_attribute(name[Small World 2], developer[Days of Wonder], rating[poor], available_on_steam[yes])",You told me that you dislike Small World 2. Is this the case for all games by Days of Wonder on Steam?
"verify_attribute(name[Small World 2], developer[Days of Wonder], rating[poor], available_on_steam[yes])",I recall that you disliked Small World 2. Have you never been fond of games from Days of Wonder on Steam?
"verify_attribute(name[Small World 2], rating[poor], genres[indie, trivia/board game], has_multiplayer[yes])",You said earlier that you didn't like Small World 2. Is it common for you to dislike multiplayer indie trivia/board games?
"verify_attribute(name[Small World 2], rating[poor], genres[indie, trivia/board game], has_multiplayer[yes])",You said that you disliked Small World 2. Is it often that you don't care for indie trivia and board games with multiplayer?
"verify_attribute(name[Small World 2], release_year[2010], rating[poor], platforms[PC])",You said that you disliked Small World 2. So does that mean you mostly dislike PC games from 2010?
"verify_attribute(name[Small World 2], release_year[2010], rating[poor], platforms[PC])",Earlier you mentioned disliking Small World 2. Are you generally not fond of PC games from 2010?
"verify_attribute(name[Small World 2], release_year[2010], developer[Days of Wonder], rating[poor])",You said earlier that you don't care for Small World 2. Does that mean that 2010 games by Days of Wonder are just not your cup of tea?
"verify_attribute(name[Small World 2], release_year[2010], developer[Days of Wonder], rating[poor])","You mentioned earlier that Small World 2, released in 2010, was not one of your favorite games. Do you not enjoy any games that Days of Wonder make?"
"verify_attribute(name[Small World 2], rating[poor], genres[indie, trivia/board game], has_mac_release[yes])",Previously you mentioned hating Small World 2. Are you generally not about indie trivia/board games on Mac?
"verify_attribute(name[Small World 2], rating[poor], genres[indie, trivia/board game], has_mac_release[yes])",You said a while ago that you did not dig Small World 2. Does it mean that you hate indie trivia games on Mac?
"verify_attribute(name[Guitar Hero: Smash Hits], developer[Beenox], rating[poor], genres[music])",You said earlier that you disliked Guitar Hero: Smash Hits. Are you generally not fond of music games from Beenox?
"verify_attribute(name[Guitar Hero: Smash Hits], developer[Beenox], rating[poor], genres[music])",I remember hearing that you think Guitar Hero: Smash Hits is not your cup of tea. Is this pretty much the case for all music games developed by Beenox?
"verify_attribute(name[Guitar Hero: Smash Hits], release_year[2009], rating[poor], platforms[Nintendo])",You said earlier that you were not fond at all of Guitar Hero: Smash Hits. Is it the case with all 2009 Nintendo games?
"verify_attribute(name[Guitar Hero: Smash Hits], release_year[2009], rating[poor], platforms[Nintendo])",You said earlier that you hated Guitar Hero: Smash Hits. Are you generally not about Nintendo games from 2009?
"verify_attribute(name[Guitar Hero: Smash Hits], rating[poor], player_perspective[first person], has_multiplayer[yes])","You said that you disliked Guitar Hero: Smash Hits. Generally speaking, do you dislike first person multiplayer games?"
"verify_attribute(name[Guitar Hero: Smash Hits], rating[poor], player_perspective[first person], has_multiplayer[yes])",Earlier you said that you disliked Guitar Hero: Smash Hits. Is it frequent that you would avoid first person perspective games with multiplayer?
"verify_attribute(name[Guitar Hero: Smash Hits], rating[poor], genres[music], has_multiplayer[yes])",You said that you disliked Guitar Hero: Smash Hits. Is it common for you to dislike music multiplayer games?
"verify_attribute(name[Guitar Hero: Smash Hits], rating[poor], genres[music], has_multiplayer[yes])",You mentioned that you didn't like Guitar Hero: Smash Hits. Do you hate most music games with multiplayer?
"verify_attribute(name[Guitar Hero: Smash Hits], esrb[T (for Teen)], rating[poor], platforms[Nintendo])",You said earlier that you didn't like Guitar Hero: Smash Hits. Are you generally not a fan of Nintendo games rated T (for Teen)?
"verify_attribute(name[Guitar Hero: Smash Hits], esrb[T (for Teen)], rating[poor], platforms[Nintendo])",You mentioned disliking Guitar Hero: Smash Hits. Is this the case for all Nintendo games rated T?
"verify_attribute(name[Little Big Adventure], esrb[T (for Teen)], rating[average], genres[action-adventure])",You mentioned that you felt that Little Big Adventure was mediocre. Do you think the same way about all T rated action-adventure games?
"verify_attribute(name[Little Big Adventure], esrb[T (for Teen)], rating[average], genres[action-adventure])",Previously you said you thought Little Big Adventure was average. In general are you not that impressed with action-adventure games rated T (for Teen)?
"verify_attribute(name[Little Big Adventure], developer[Adeline Software International], rating[average], player_perspective[third person])",You mentioned you thought Little Big Adventure was average. Are you typically unimpressed by third person games from Adeline Software International?
"verify_attribute(name[Little Big Adventure], developer[Adeline Software International], rating[average], player_perspective[third person])",You said you were not totally sold on Little Big Adventure. Is this the case for all third person games from Adeline Software International?
