name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release,utterance
Call of Duty: Advanced Warfare,,,Sledgehammer Games,,,,,yes,,,,,"Have you heard of Call of Duty: Advanced Warfare? Sledgehammer Games made it, it's a pretty fun multiplayer game."
Call of Duty: Advanced Warfare,,,Sledgehammer Games,,,,,yes,,,,,"And while we're on the subject of multiplayer games developed by Sledgehammer Games, have you heard of of Call of Duty: Advanced Warfare?"
Call of Duty: Advanced Warfare,,,Sledgehammer Games,,,,first person,,,,,,"While we're on the subject of first person games made by Sledgehammer Games, did you ever play Call of Duty: Advanced Warfare?"
Call of Duty: Advanced Warfare,,,Sledgehammer Games,,,,first person,,,,,,You ever hear of Call of Duty: Advanced Warfare? You been living under a rock? It's the next Call of Duty! A first person shooter from Sledgehammer Games.
Tony Hawk's Pro Skater 3,,,Neversoft Entertainment,,,,,yes,,,,,A multiplayer game made by Neversoft Entertainment that I liked was Tony Hawk's Pro Skater 3. Are you familiar with it?
Tony Hawk's Pro Skater 3,,,Neversoft Entertainment,,,,,yes,,,,,I know you like games from Neversoft Entertainment. Have you tried the multiplayer game Tony Hawk's Pro Skaters 3?
Tony Hawk's Pro Skater 3,,,,T (for Teen),,,,,Xbox,,,,"A T rated Xbox game I thought was pretty fun was Tony Hawk's Pro Skater 3, have you ever played it?"
Tony Hawk's Pro Skater 3,,,,T (for Teen),,,,,Xbox,,,,I know you're looking for games rated T (for Teen) for your son. Have you ever considered getting him Tony Hawk's Pro Skater 3 for his Xbox?
Tony Hawk's Pro Skater 3,,,,,,sport,third person,,,,,,"If we're talking about third person sport games, you really can't go wrong with Tony Hawk's Pro Skater 3. Have you ever played it?"
Tony Hawk's Pro Skater 3,,,,,,sport,third person,,,,,,A third-person sport game that I enjoyed was Tony Hawk's Pro Skater 3. Have you played it?
Tony Hawk's Pro Skater 3,,,,,,sport,,yes,,,,,Tony Hawk's Pro Skater 3 is a good sports multiplayer title for my money. Have you played it before?
Tony Hawk's Pro Skater 3,,,,,,sport,,yes,,,,,You mentioned liking multiplayer sport games. Are you familiar with Tony Hawk's Pro Skater 3?
Tony Hawk's Pro Skater 3,2001,,,,,sport,,,,,,,"Thinking about sport games released in 2001, I'm reminded of Tony Hawk's Pro Skater 3. Did you ever play that one?"
Tony Hawk's Pro Skater 3,2001,,,,,sport,,,,,,,"I know you're into sports games like me. I really like the 2001 game Tony Hawk's Pro Skater 3, have you ever heard of it?"
